,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.861659,0.872857,0.874184,0.860954,0.810611,0.714438,,0.406322,0.386335,0.598231,0.528722,0.369501,0.068494,-0.472350,,-0.744176,0.712592,0.516870,-0.054256,-0.405881,-0.633065,,-0.726580,-0.628648,-0.720790,-0.752090,-0.777552,,-0.800647,-0.614051,-0.704247,-0.770413,,-0.801185,-0.604633,-0.753873,,-0.798519,-0.746143,,-0.784853,,-0.795305,
1Y-3M,,,,,,,,,,,0.861659,1.000000,0.980766,0.979840,0.969917,0.899690,0.739082,,0.373945,0.800975,0.890964,0.851649,0.735005,0.401834,-0.251455,,-0.623802,0.710860,0.444265,-0.181197,-0.549636,-0.812623,,-0.891015,-0.720555,-0.803146,-0.861434,-0.916534,,-0.932078,-0.667668,-0.806411,-0.913496,,-0.934871,-0.722756,-0.919171,,-0.945560,-0.921214,,-0.926450,,-0.892655,
2Y-3M,,,,,,,,,,,0.872857,0.980766,1.000000,0.993959,0.979646,0.934734,0.789148,,0.421835,0.752805,0.913196,0.865138,0.739302,0.446840,-0.203755,,-0.600452,0.834470,0.583549,-0.063043,-0.438881,-0.741378,,-0.846915,-0.764616,-0.843745,-0.852752,-0.910569,,-0.934426,-0.695126,-0.775708,-0.894739,,-0.929120,-0.649892,-0.883071,,-0.930825,-0.920331,,-0.938592,,-0.919127,
3Y-3M,,,,,,,,,,,0.874184,0.979840,0.993959,1.000000,0.985435,0.943834,0.815042,,0.465107,0.749558,0.902169,0.874371,0.748282,0.460601,-0.172958,,-0.570200,0.815317,0.614293,-0.035861,-0.419365,-0.717632,,-0.824740,-0.689266,-0.807345,-0.825926,-0.884434,,-0.910783,-0.700040,-0.773869,-0.883092,,-0.916356,-0.642723,-0.865732,,-0.913952,-0.897823,,-0.919588,,-0.904933,
5Y-3M,,,,,,,,,,,0.860954,0.969917,0.979646,0.985435,1.000000,0.967204,0.861492,,0.544312,0.747130,0.889712,0.862132,0.790806,0.517780,-0.096290,,-0.498522,0.791754,0.588172,0.063660,-0.352102,-0.663036,,-0.775311,-0.680305,-0.718827,-0.759703,-0.832538,,-0.863923,-0.568409,-0.691452,-0.823002,,-0.864124,-0.623221,-0.841974,,-0.887773,-0.874664,,-0.893719,,-0.877085,
7Y-3M,,,,,,,,,,,0.810611,0.899690,0.934734,0.943834,0.967204,1.000000,0.942194,,0.670996,0.678884,0.858005,0.839725,0.791472,0.639732,0.074459,,-0.353491,0.828188,0.678993,0.219066,-0.129824,-0.491242,,-0.637874,-0.628120,-0.650984,-0.611493,-0.713478,,-0.764751,-0.504857,-0.521133,-0.693454,,-0.759959,-0.404141,-0.698593,,-0.779353,-0.815352,,-0.846258,,-0.845174,
10Y-3M,,,,,,,,,,,0.714438,0.739082,0.789148,0.815042,0.861492,0.942194,1.000000,,0.867747,0.500438,0.699249,0.710709,0.714082,0.667478,0.279258,,-0.109519,0.757015,0.735794,0.450419,0.124356,-0.208019,,-0.369065,-0.423346,-0.429452,-0.372285,-0.464689,,-0.527301,-0.325656,-0.299266,-0.447902,,-0.525866,-0.201436,-0.451402,,-0.545979,-0.574226,,-0.628093,,-0.662557,
20Y-3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-3M,,,,,,,,,,,0.406322,0.373945,0.421835,0.465107,0.544312,0.670996,0.867747,,1.000000,0.200295,0.353383,0.406942,0.505415,0.609854,0.535495,,0.307981,0.464305,0.608736,0.665949,0.434729,0.207758,,0.087848,-0.053471,-0.005470,0.046983,-0.024152,,-0.071257,0.035463,0.084787,-0.015011,,-0.071780,0.105780,-0.034536,,-0.097104,-0.140110,,-0.172804,,-0.202668,
1Y-6M,,,,,,,,,,,0.386335,0.800975,0.752805,0.749558,0.747130,0.678884,0.500438,,0.200295,1.000000,0.913574,0.924122,0.899959,0.649527,0.100224,,-0.255833,0.451322,0.197684,-0.265318,-0.520134,-0.730096,,-0.762250,-0.567973,-0.609379,-0.678392,-0.748499,,-0.749505,-0.489072,-0.634830,-0.751398,,-0.753945,-0.600306,-0.781226,,-0.776517,-0.794058,,-0.757908,,-0.684154,
2Y-6M,,,,,,,,,,,0.598231,0.890964,0.913196,0.902169,0.889712,0.858005,0.699249,,0.353383,0.913574,1.000000,0.979129,0.905459,0.676573,0.059875,,-0.364548,0.775214,0.526619,-0.058216,-0.381744,-0.688759,,-0.783968,-0.730609,-0.783598,-0.772249,-0.845930,,-0.865820,-0.628685,-0.685688,-0.825898,,-0.856658,-0.562271,-0.820549,,-0.861684,-0.888191,,-0.885851,,-0.845158,
3Y-6M,,,,,,,,,,,0.528722,0.851649,0.865138,0.874371,0.862132,0.839725,0.710709,,0.406942,0.924122,0.979129,1.000000,0.938713,0.736661,0.169701,,-0.253019,0.713034,0.557241,-0.008465,-0.327429,-0.621758,,-0.715526,-0.576590,-0.690907,-0.692107,-0.768932,,-0.791910,-0.610009,-0.648924,-0.773721,,-0.801115,-0.519234,-0.759905,,-0.799575,-0.823723,,-0.823083,,-0.787023,
5Y-6M,,,,,,,,,,,0.369501,0.735005,0.739302,0.748282,0.790806,0.791472,0.714082,,0.505415,0.899959,0.905459,0.938713,1.000000,0.863435,0.392453,,-0.015247,0.588911,0.452519,0.181574,-0.154827,-0.449467,,-0.542043,-0.486328,-0.445828,-0.482835,-0.585250,,-0.614793,-0.299485,-0.415726,-0.576420,,-0.614514,-0.410946,-0.630979,,-0.660922,-0.699995,,-0.688226,,-0.645265,
7Y-6M,,,,,,,,,,,0.068494,0.401834,0.446840,0.460601,0.517780,0.639732,0.667478,,0.609854,0.649527,0.676573,0.736661,0.863435,1.000000,0.746827,,0.374517,0.475671,0.478381,0.444431,0.311552,-0.006004,,-0.133077,-0.244998,-0.163012,-0.054649,-0.194981,,-0.252021,-0.054157,0.036499,-0.170236,,-0.243150,0.105070,-0.200699,,-0.279692,-0.409766,,-0.411611,,-0.396048,
10Y-6M,,,,,,,,,,,-0.472350,-0.251455,-0.203755,-0.172958,-0.096290,0.074459,0.279258,,0.535495,0.100224,0.059875,0.169701,0.392453,0.746827,1.000000,,0.883293,-0.024297,0.217565,0.641850,0.713653,0.606731,,0.532194,0.329422,0.448180,0.563147,0.481687,,0.434509,0.432450,0.589472,0.493036,,0.437054,0.576005,0.465930,,0.408059,0.300600,,0.285866,,0.256795,
20Y-6M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-6M,,,,,,,,,,,-0.744176,-0.623802,-0.600452,-0.570200,-0.498522,-0.353491,-0.109519,,0.307981,-0.255833,-0.364548,-0.253019,-0.015247,0.374517,0.883293,,1.000000,-0.402534,-0.093158,0.543334,0.740420,0.811041,,0.820750,0.615470,0.746501,0.817437,0.791945,,0.781556,0.665286,0.795259,0.791194,,0.781734,0.706885,0.759699,,0.760445,0.674471,,0.690875,,0.679926,
2Y-1Y,,,,,,,,,,,0.712592,0.710860,0.834470,0.815317,0.791754,0.828188,0.757015,,0.464305,0.451322,0.775214,0.713034,0.588911,0.475671,-0.024297,,-0.402534,1.000000,0.848493,0.284386,-0.029719,-0.377262,,-0.536233,-0.720924,-0.772881,-0.640777,-0.693556,,-0.735639,-0.619833,-0.518502,-0.645095,,-0.708636,-0.301315,-0.587027,,-0.684603,-0.715521,,-0.766539,,-0.791811,
3Y-1Y,,,,,,,,,,,0.516870,0.444265,0.583549,0.614293,0.588172,0.678993,0.735794,,0.608736,0.197684,0.526619,0.557241,0.452519,0.478381,0.217565,,-0.093158,0.848493,1.000000,0.554857,0.290309,-0.008512,,-0.179197,-0.244951,-0.448247,-0.301351,-0.346094,,-0.402858,-0.502150,-0.285233,-0.352078,,-0.416821,-0.027541,-0.251814,,-0.363820,-0.387652,,-0.464569,,-0.532334,
5Y-1Y,,,,,,,,,,,-0.054256,-0.181197,-0.063043,-0.035861,0.063660,0.219066,0.450419,,0.665949,-0.265318,-0.058216,-0.008465,0.181574,0.444431,0.641850,,0.543334,0.284386,0.554857,1.000000,0.830807,0.652795,,0.520588,0.205593,0.388554,0.462378,0.394019,,0.330952,0.440830,0.512531,0.420086,,0.341585,0.445230,0.366707,,0.289867,0.243021,,0.187508,,0.116159,
7Y-1Y,,,,,,,,,,,-0.405881,-0.549636,-0.438881,-0.419365,-0.352102,-0.129824,0.124356,,0.434729,-0.520134,-0.381744,-0.327429,-0.154827,0.311552,0.713653,,0.740420,-0.029719,0.290309,0.830807,1.000000,0.905689,,0.803134,0.434616,0.578458,0.786431,0.716411,,0.653596,0.550381,0.834375,0.747831,,0.669110,0.868254,0.750888,,0.656273,0.532082,,0.484830,,0.410139,
10Y-1Y,,,,,,,,,,,-0.633065,-0.812623,-0.741378,-0.717632,-0.663036,-0.491242,-0.208019,,0.207758,-0.730096,-0.688759,-0.621758,-0.449467,-0.006004,0.606731,,0.811041,-0.377262,-0.008512,0.652795,0.905689,1.000000,,0.974497,0.680018,0.794662,0.928759,0.928822,,0.897224,0.687742,0.912036,0.938933,,0.902519,0.875204,0.944147,,0.900639,0.840850,,0.801849,,0.722959,
20Y-1Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1Y,,,,,,,,,,,-0.726580,-0.891015,-0.846915,-0.824740,-0.775311,-0.637874,-0.369065,,0.087848,-0.762250,-0.783968,-0.715526,-0.542043,-0.133077,0.532194,,0.820750,-0.536233,-0.179197,0.520588,0.803134,0.974497,,1.000000,0.747742,0.859946,0.948226,0.972586,,0.966225,0.734471,0.907632,0.973797,,0.968968,0.828058,0.970336,,0.968053,0.920853,,0.910474,,0.859558,
3Y-2Y,,,,,,,,,,,-0.628648,-0.720555,-0.764616,-0.689266,-0.680305,-0.628120,-0.423346,,-0.053471,-0.567973,-0.730609,-0.576590,-0.486328,-0.244998,0.329422,,0.615470,-0.720924,-0.244951,0.205593,0.434616,0.680018,,0.747742,1.000000,0.828966,0.779310,0.817409,,0.820173,0.477986,0.576401,0.720791,,0.752417,0.515960,0.745705,,0.777795,0.803230,,0.795972,,0.753531,
5Y-2Y,,,,,,,,,,,-0.720790,-0.803146,-0.843745,-0.807345,-0.718827,-0.650984,-0.429452,,-0.005470,-0.609379,-0.783598,-0.690907,-0.445828,-0.163012,0.448180,,0.746501,-0.772881,-0.448247,0.388554,0.578458,0.794662,,0.859946,0.828966,1.000000,0.921896,0.927377,,0.926080,0.887505,0.837572,0.898054,,0.907165,0.584286,0.806913,,0.849836,0.848545,,0.860836,,0.837901,
7Y-2Y,,,,,,,,,,,-0.752090,-0.861434,-0.852752,-0.825926,-0.759703,-0.611493,-0.372285,,0.046983,-0.678392,-0.772249,-0.692107,-0.482835,-0.054649,0.563147,,0.817437,-0.640777,-0.301351,0.462378,0.786431,0.928759,,0.948226,0.779310,0.921896,1.000000,0.978835,,0.956594,0.805756,0.961264,0.973021,,0.951823,0.853074,0.939486,,0.927112,0.850831,,0.846065,,0.804315,
10Y-2Y,,,,,,,,,,,-0.777552,-0.916534,-0.910569,-0.884434,-0.832538,-0.713478,-0.464689,,-0.024152,-0.748499,-0.845930,-0.768932,-0.585250,-0.194981,0.481687,,0.791945,-0.693556,-0.346094,0.394019,0.716411,0.928822,,0.972586,0.817409,0.927377,0.978835,1.000000,,0.992257,0.782972,0.916905,0.988477,,0.985573,0.801360,0.969299,,0.974495,0.940356,,0.930429,,0.879173,
20Y-2Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-2Y,,,,,,,,,,,-0.800647,-0.932078,-0.934426,-0.910783,-0.863923,-0.764751,-0.527301,,-0.071257,-0.749505,-0.865820,-0.791910,-0.614793,-0.252021,0.434509,,0.781556,-0.735639,-0.402858,0.330952,0.653596,0.897224,,0.966225,0.820173,0.926080,0.956594,0.992257,,1.000000,0.778659,0.886686,0.978433,,0.993957,0.756518,0.957927,,0.985885,0.957447,,0.964693,,0.931548,
5Y-3Y,,,,,,,,,,,-0.614051,-0.667668,-0.695126,-0.700040,-0.568409,-0.504857,-0.325656,,0.035463,-0.489072,-0.628685,-0.610009,-0.299485,-0.054157,0.432450,,0.665286,-0.619833,-0.502150,0.440830,0.550381,0.687742,,0.734471,0.477986,0.887505,0.805756,0.782972,,0.778659,1.000000,0.840498,0.816525,,0.804777,0.492516,0.652864,,0.693834,0.670852,,0.696134,,0.695081,
7Y-3Y,,,,,,,,,,,-0.704247,-0.806411,-0.775708,-0.773869,-0.691452,-0.521133,-0.299266,,0.084787,-0.634830,-0.685688,-0.648924,-0.415726,0.036499,0.589472,,0.795259,-0.518502,-0.285233,0.512531,0.834375,0.912036,,0.907632,0.576401,0.837572,0.961264,0.916905,,0.886686,0.840498,1.000000,0.951821,,0.910267,0.885502,0.897131,,0.866880,0.756219,,0.753197,,0.717420,
10Y-3Y,,,,,,,,,,,-0.770413,-0.913496,-0.894739,-0.883092,-0.823002,-0.693454,-0.447902,,-0.015011,-0.751398,-0.825898,-0.773721,-0.576420,-0.170236,0.493036,,0.791194,-0.645095,-0.352078,0.420086,0.747831,0.938933,,0.973797,0.720791,0.898054,0.973021,0.988477,,0.978433,0.816525,0.951821,1.000000,,0.988195,0.828672,0.970378,,0.968197,0.920434,,0.910398,,0.859875,
20Y-3Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-3Y,,,,,,,,,,,-0.801185,-0.934871,-0.929120,-0.916356,-0.864124,-0.759959,-0.525866,,-0.071780,-0.753945,-0.856658,-0.801115,-0.614514,-0.243150,0.437054,,0.781734,-0.708636,-0.416821,0.341585,0.669110,0.902519,,0.968968,0.752417,0.907165,0.951823,0.985573,,0.993957,0.804777,0.910267,0.988195,,1.000000,0.771999,0.959805,,0.985837,0.948216,,0.957951,,0.927934,
7Y-5Y,,,,,,,,,,,-0.604633,-0.722756,-0.649892,-0.642723,-0.623221,-0.404141,-0.201436,,0.105780,-0.600306,-0.562271,-0.519234,-0.410946,0.105070,0.576005,,0.706885,-0.301315,-0.027541,0.445230,0.868254,0.875204,,0.828058,0.515960,0.584286,0.853074,0.801360,,0.756518,0.492516,0.885502,0.828672,,0.771999,1.000000,0.881173,,0.797447,0.639404,,0.612868,,0.556303,
10Y-5Y,,,,,,,,,,,-0.753873,-0.919171,-0.883071,-0.865732,-0.841974,-0.698593,-0.451402,,-0.034536,-0.781226,-0.820549,-0.759905,-0.630979,-0.200699,0.465930,,0.759699,-0.587027,-0.251814,0.366707,0.750888,0.944147,,0.970336,0.745705,0.806913,0.939486,0.969299,,0.957927,0.652864,0.897131,0.970378,,0.959805,0.881173,1.000000,,0.979993,0.926943,,0.903194,,0.837345,
20Y-5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-5Y,,,,,,,,,,,-0.798519,-0.945560,-0.930825,-0.913952,-0.887773,-0.779353,-0.545979,,-0.097104,-0.776517,-0.861684,-0.799575,-0.660922,-0.279692,0.408059,,0.760445,-0.684603,-0.363820,0.289867,0.656273,0.900639,,0.968053,0.777795,0.849836,0.927112,0.974495,,0.985885,0.693834,0.866880,0.968197,,0.985837,0.797447,0.979993,,1.000000,0.960850,,0.965519,,0.929398,
10Y-7Y,,,,,,,,,,,-0.746143,-0.921214,-0.920331,-0.897823,-0.874664,-0.815352,-0.574226,,-0.140110,-0.794058,-0.888191,-0.823723,-0.699995,-0.409766,0.300600,,0.674471,-0.715521,-0.387652,0.243021,0.532082,0.840850,,0.920853,0.803230,0.848545,0.850831,0.940356,,0.957447,0.670852,0.756219,0.920434,,0.948216,0.639404,0.926943,,0.960850,1.000000,,0.982437,,0.920241,
20Y-7Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-7Y,,,,,,,,,,,-0.784853,-0.926450,-0.938592,-0.919588,-0.893719,-0.846258,-0.628093,,-0.172804,-0.757908,-0.885851,-0.823083,-0.688226,-0.411611,0.285866,,0.690875,-0.766539,-0.464569,0.187508,0.484830,0.801849,,0.910474,0.795972,0.860836,0.846065,0.930429,,0.964693,0.696134,0.753197,0.910398,,0.957951,0.612868,0.903194,,0.965519,0.982437,,1.000000,,0.977103,
20Y-10Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-10Y,,,,,,,,,,,-0.795305,-0.892655,-0.919127,-0.904933,-0.877085,-0.845174,-0.662557,,-0.202668,-0.684154,-0.845158,-0.787023,-0.645265,-0.396048,0.256795,,0.679926,-0.791811,-0.532334,0.116159,0.410139,0.722959,,0.859558,0.753531,0.837901,0.804315,0.879173,,0.931548,0.695081,0.717420,0.859875,,0.927934,0.556303,0.837345,,0.929398,0.920241,,0.977103,,1.000000,
30Y-20Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
