,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.897464,0.739622,0.581546,0.581950,0.599373,0.604184,0.642726,0.657200,0.668590,0.423967,0.446152,0.394623,0.428170,0.468845,0.482464,0.527938,0.547256,0.555971,0.391950,0.359814,0.404139,0.452958,0.469872,0.519893,0.541882,0.550863,0.264173,0.343287,0.407137,0.430996,0.490304,0.519167,0.525845,0.518320,0.580566,0.585270,0.661849,0.661992,0.646164,0.515824,0.548370,0.625590,0.608682,0.549873,0.477786,0.601963,0.527887,0.380870,0.410108,0.407122,0.227818,0.280727,0.058613,-0.168775
6M-1M,0.897464,1.000000,0.890697,0.754905,0.752206,0.765429,0.773396,0.799207,0.811571,0.817666,0.779978,0.702144,0.617314,0.639774,0.671822,0.687095,0.720336,0.737393,0.742222,0.558231,0.538310,0.578739,0.623284,0.644404,0.680531,0.700621,0.703530,0.410171,0.492856,0.553733,0.584463,0.627007,0.654542,0.651771,0.654139,0.708503,0.726213,0.756152,0.747295,0.703413,0.608963,0.672831,0.676998,0.651650,0.552783,0.634049,0.585152,0.516098,0.315369,0.241679,0.306411,0.088257,0.279300,-0.030788,-0.293252
1Y-1M,0.739622,0.890697,1.000000,0.851604,0.840957,0.826105,0.828010,0.842877,0.853486,0.853363,0.779491,0.932310,0.767923,0.772892,0.769165,0.775804,0.797882,0.812749,0.812327,0.874388,0.709760,0.727079,0.730556,0.741820,0.765874,0.783567,0.781025,0.467354,0.547838,0.573334,0.598622,0.625027,0.650833,0.636071,0.693832,0.665577,0.682436,0.680831,0.675681,0.607449,0.496656,0.577638,0.545721,0.536604,0.411667,0.596584,0.464138,0.429130,0.202635,0.105011,0.216699,-0.022940,0.264456,-0.100424,-0.377923
2Y-1M,0.581546,0.754905,0.851604,1.000000,0.996266,0.989067,0.984135,0.974724,0.963120,0.953404,0.724946,0.819924,0.976983,0.980022,0.979421,0.976139,0.973223,0.963347,0.954397,0.748493,0.959075,0.967124,0.970254,0.969329,0.966491,0.956911,0.946052,0.861417,0.899602,0.903431,0.908364,0.904985,0.898503,0.877196,0.865593,0.849555,0.837792,0.755392,0.687994,0.582158,0.652981,0.699600,0.547171,0.464632,0.292284,0.619736,0.262945,0.178786,-0.080432,-0.201287,-0.113439,-0.351504,0.010143,-0.369190,-0.528397
3Y-1M,0.581950,0.752206,0.840957,0.996266,1.000000,0.992564,0.988943,0.979932,0.969038,0.959792,0.718833,0.805549,0.972659,0.984083,0.983202,0.981351,0.978923,0.969845,0.961460,0.731941,0.955442,0.972695,0.975331,0.975907,0.973633,0.964923,0.954763,0.865436,0.913385,0.915200,0.921453,0.918904,0.913435,0.893328,0.905593,0.872104,0.860768,0.778522,0.711086,0.606795,0.654127,0.707557,0.555709,0.474604,0.302937,0.639333,0.278858,0.193751,-0.066446,-0.196893,-0.105220,-0.344002,0.019757,-0.361374,-0.526005
5Y-1M,0.599373,0.765429,0.826105,0.989067,0.992564,1.000000,0.998398,0.993853,0.985469,0.977402,0.721264,0.776437,0.959960,0.972013,0.988052,0.988580,0.991139,0.984910,0.977810,0.690721,0.940483,0.958835,0.980310,0.983498,0.986718,0.981147,0.972458,0.867685,0.913063,0.935335,0.943639,0.947975,0.946174,0.928707,0.897834,0.918056,0.905637,0.834494,0.769148,0.668560,0.741331,0.782393,0.640027,0.555333,0.384699,0.670954,0.336903,0.247515,-0.017658,-0.143974,-0.054403,-0.302365,0.053041,-0.336427,-0.520700
7Y-1M,0.604184,0.773396,0.828010,0.984135,0.988943,0.998398,1.000000,0.996604,0.990405,0.983610,0.730796,0.776385,0.953127,0.966937,0.985359,0.989466,0.993302,0.989513,0.983829,0.685694,0.930705,0.951547,0.975919,0.983131,0.987733,0.984861,0.977685,0.857521,0.906031,0.931811,0.944814,0.950828,0.952237,0.936701,0.901060,0.925586,0.921371,0.852940,0.791880,0.695093,0.751347,0.804529,0.664294,0.583721,0.416478,0.711829,0.373303,0.284277,0.019137,-0.130267,-0.030223,-0.278132,0.080529,-0.310863,-0.509341
10Y-1M,0.642726,0.799207,0.842877,0.974724,0.979932,0.993853,0.996604,1.000000,0.996781,0.991892,0.729110,0.775443,0.932391,0.948502,0.972922,0.978731,0.989952,0.989558,0.985710,0.685277,0.907468,0.931304,0.962475,0.971588,0.984291,0.985149,0.980014,0.827244,0.880915,0.915868,0.931277,0.946868,0.952716,0.939637,0.895033,0.934627,0.931539,0.882696,0.827050,0.736114,0.772782,0.824435,0.710277,0.633302,0.471225,0.723759,0.439071,0.345076,0.079404,-0.048188,0.040321,-0.215277,0.117984,-0.274621,-0.491878
20Y-1M,0.657200,0.811571,0.853486,0.963120,0.969038,0.985469,0.990405,0.996781,1.000000,0.996587,0.733962,0.781773,0.915490,0.933233,0.960884,0.969287,0.983712,0.990491,0.988189,0.691443,0.887219,0.913466,0.948492,0.960542,0.976734,0.985489,0.982028,0.797394,0.856090,0.897018,0.916222,0.935858,0.951119,0.939934,0.888854,0.935832,0.937881,0.897662,0.857891,0.771827,0.780749,0.838521,0.735322,0.677240,0.519363,0.746586,0.479733,0.408490,0.140518,-0.011742,0.108202,-0.156054,0.197217,-0.214054,-0.477588
30Y-1M,0.668590,0.817666,0.853363,0.953404,0.959792,0.977402,0.983610,0.991892,0.996587,1.000000,0.730316,0.775488,0.901529,0.920469,0.949790,0.959749,0.976189,0.984622,0.989824,0.684713,0.872102,0.899876,0.936820,0.950588,0.968984,0.979549,0.984378,0.781126,0.841887,0.885367,0.906587,0.928839,0.946219,0.945064,0.882960,0.933099,0.938258,0.903759,0.867239,0.800334,0.781604,0.843175,0.747581,0.692625,0.558278,0.757676,0.503614,0.432368,0.194096,0.011807,0.132391,-0.100379,0.214729,-0.150193,-0.403429
6M-3M,0.423967,0.779978,0.779491,0.724946,0.718833,0.721264,0.730796,0.729110,0.733962,0.730316,1.000000,0.808709,0.707636,0.706158,0.714252,0.726290,0.730026,0.737642,0.735192,0.590116,0.594806,0.614931,0.637130,0.656499,0.659710,0.669763,0.662992,0.467395,0.524923,0.559332,0.588580,0.591788,0.607376,0.592210,0.607750,0.631063,0.660751,0.613576,0.595186,0.527542,0.518532,0.603497,0.502494,0.474436,0.354871,0.624007,0.347430,0.310739,0.107171,-0.085618,0.051531,-0.142007,0.175191,-0.146374,-0.362675
