,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.395013,0.264576,0.231038,0.226503,0.217087,0.220758,0.211438,0.215921,0.210871,-0.015105,0.042424,0.064172,0.062392,0.044657,0.038888,0.020090,-0.021748,-0.051367,0.091564,0.096240,0.092271,0.070002,0.063519,0.037653,-0.019140,-0.057147,0.080943,0.073990,0.029582,0.011163,-0.036071,-0.115357,-0.138395,-0.007531,-0.140467,-0.126428,-0.158864,-0.172314,-0.174487,-0.181780,-0.144679,-0.171439,-0.174209,-0.174795,-0.076058,-0.150820,-0.159705,-0.162652,-0.193073,-0.173420,-0.172218,-0.149117,-0.156009,-0.155944
6M-1M,0.395013,1.000000,0.930763,0.808649,0.795598,0.800890,0.801318,0.786357,0.742623,0.691051,0.912604,0.872770,0.761164,0.748201,0.749517,0.746987,0.726884,0.664461,0.600623,0.724091,0.559016,0.541845,0.532468,0.509527,0.456864,0.235955,0.072272,0.274221,0.257329,0.196729,0.100770,-0.027805,-0.436093,-0.558501,0.008251,-0.214016,-0.321489,-0.413435,-0.623786,-0.666421,-0.292169,-0.380097,-0.455022,-0.637309,-0.673284,-0.404833,-0.523166,-0.695720,-0.721945,-0.520351,-0.730696,-0.747693,-0.752435,-0.768987,-0.734701
1Y-1M,0.264576,0.930763,1.000000,0.938482,0.930242,0.928603,0.921690,0.904419,0.853562,0.796928,0.895295,0.974721,0.916872,0.908304,0.903374,0.894740,0.873244,0.809728,0.743594,0.926129,0.782215,0.767546,0.754513,0.727182,0.673626,0.455201,0.279389,0.472457,0.459157,0.381123,0.259538,0.108912,-0.369179,-0.523199,0.094272,-0.254289,-0.408098,-0.505042,-0.737010,-0.779432,-0.412269,-0.519798,-0.582634,-0.768844,-0.800458,-0.539564,-0.645250,-0.821432,-0.843128,-0.599125,-0.841976,-0.856601,-0.867226,-0.880138,-0.829134
2Y-1M,0.231038,0.808649,0.938482,1.000000,0.996765,0.989797,0.977511,0.962107,0.916099,0.867859,0.777313,0.918758,0.985766,0.982160,0.971955,0.958210,0.938835,0.881905,0.825009,0.936065,0.939834,0.928452,0.914238,0.885990,0.839171,0.648715,0.484883,0.747749,0.730501,0.652469,0.523689,0.366254,-0.141245,-0.321782,0.168461,-0.268765,-0.454269,-0.543064,-0.774941,-0.808376,-0.488796,-0.606884,-0.647845,-0.821420,-0.841042,-0.621716,-0.697852,-0.863153,-0.872865,-0.607534,-0.866292,-0.871125,-0.896037,-0.895566,-0.817135
3Y-1M,0.226503,0.795598,0.930242,0.996765,1.000000,0.995212,0.986363,0.972771,0.929892,0.883409,0.765126,0.911271,0.983231,0.986245,0.978301,0.968128,0.950633,0.897129,0.842106,0.933985,0.942853,0.940274,0.929717,0.907114,0.863340,0.679713,0.517842,0.755336,0.753106,0.681883,0.562496,0.407566,-0.101052,-0.286269,0.247139,-0.209646,-0.402044,-0.498883,-0.746020,-0.784009,-0.470503,-0.580760,-0.624537,-0.806703,-0.828557,-0.591916,-0.673201,-0.850539,-0.862490,-0.594378,-0.860612,-0.866340,-0.894047,-0.893478,-0.815036
5Y-1M,0.217087,0.800890,0.928603,0.989797,0.995212,1.000000,0.996091,0.988786,0.955493,0.916053,0.775076,0.911754,0.977711,0.982936,0.984873,0.979858,0.968863,0.925630,0.877969,0.925434,0.929960,0.930657,0.933313,0.917703,0.882827,0.712408,0.558223,0.740705,0.744454,0.696980,0.590048,0.448157,-0.052282,-0.237515,0.272418,-0.128782,-0.329013,-0.425136,-0.690202,-0.732531,-0.382002,-0.506504,-0.551883,-0.754556,-0.780531,-0.547572,-0.616687,-0.812925,-0.826818,-0.538817,-0.828674,-0.835446,-0.875056,-0.871525,-0.789211
7Y-1M,0.220758,0.801318,0.921690,0.977511,0.986363,0.996091,1.000000,0.995945,0.970415,0.935417,0.773908,0.903743,0.964475,0.973246,0.980220,0.983176,0.975466,0.940017,0.896772,0.911953,0.912394,0.918141,0.927530,0.923051,0.892846,0.733700,0.584565,0.722637,0.735424,0.700598,0.613847,0.478649,-0.012588,-0.198810,0.312023,-0.069696,-0.256181,-0.360014,-0.639416,-0.687021,-0.333629,-0.438857,-0.493227,-0.710224,-0.740723,-0.471515,-0.556163,-0.772916,-0.791407,-0.509577,-0.804439,-0.812739,-0.855173,-0.852047,-0.772207
10Y-1M,0.211438,0.786357,0.904419,0.962107,0.972771,0.988786,0.995945,1.000000,0.984930,0.958510,0.761772,0.888008,0.950286,0.960900,0.974399,0.980767,0.981442,0.957142,0.922852,0.894807,0.899372,0.907691,0.926176,0.926839,0.908789,0.767352,0.629616,0.716534,0.733485,0.715777,0.638901,0.522611,0.045979,-0.137775,0.331031,-0.011867,-0.202706,-0.293526,-0.582356,-0.631367,-0.271055,-0.384705,-0.426521,-0.655634,-0.687521,-0.437005,-0.492213,-0.724549,-0.743596,-0.430107,-0.755785,-0.765137,-0.824053,-0.816452,-0.730969
20Y-1M,0.215921,0.742623,0.853562,0.916099,0.929892,0.955493,0.970415,0.984930,1.000000,0.991145,0.712177,0.834281,0.902321,0.916202,0.939531,0.953772,0.965147,0.971484,0.954997,0.843992,0.859923,0.872778,0.905339,0.918241,0.916629,0.826026,0.713191,0.696894,0.720858,0.731106,0.678837,0.589126,0.169071,-0.007950,0.359837,0.083283,-0.099667,-0.178633,-0.456507,-0.508194,-0.166195,-0.276882,-0.309968,-0.532773,-0.567741,-0.346471,-0.377588,-0.604938,-0.627526,-0.318044,-0.637215,-0.651253,-0.713654,-0.708784,-0.637946
30Y-1M,0.210871,0.691051,0.796928,0.867859,0.883409,0.916053,0.935417,0.958510,0.991145,1.000000,0.658294,0.776777,0.853715,0.869429,0.900065,0.918861,0.939112,0.963643,0.965392,0.790365,0.821882,0.837271,0.880513,0.901064,0.913419,0.856580,0.770860,0.682670,0.709866,0.742286,0.706958,0.640742,0.260413,0.097846,0.371346,0.152408,-0.026402,-0.090872,-0.363421,-0.409101,-0.082755,-0.196221,-0.217597,-0.440059,-0.469583,-0.284266,-0.286964,-0.515966,-0.531828,-0.219515,-0.547287,-0.554264,-0.635654,-0.617981,-0.530040
