,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.931565,0.885162,0.546862,0.175803,-0.122593,-0.168522,-0.163412,-0.094474,-0.115319,-0.298992,-0.475053,-0.535697,-0.572588,-0.578689,-0.560957,-0.550446,-0.493094,-0.509388,-0.442549,-0.544631,-0.576852,-0.581779,-0.562550,-0.550861,-0.486679,-0.505384,-0.455020,-0.535352,-0.553851,-0.535982,-0.523171,-0.452338,-0.470773,-0.561302,-0.570424,-0.540249,-0.521797,-0.422889,-0.444669,-0.550197,-0.504666,-0.473854,-0.324745,-0.349214,-0.359404,-0.282507,0.014635,-0.045350,0.013226,0.311091,0.182275,0.387353,0.218900,-0.215524
6M-1M,0.931565,1.000000,0.965370,0.720708,0.377514,0.086406,0.040623,0.043969,0.100730,0.085726,0.068411,-0.176289,-0.285953,-0.355396,-0.374237,-0.356601,-0.346745,-0.294414,-0.307196,-0.422308,-0.408653,-0.435718,-0.426606,-0.400749,-0.389030,-0.330684,-0.345141,-0.303129,-0.383623,-0.392266,-0.368806,-0.356423,-0.293134,-0.307508,-0.427524,-0.413082,-0.375548,-0.358024,-0.271108,-0.288368,-0.383316,-0.331972,-0.304972,-0.178811,-0.199656,-0.190701,-0.131994,0.099621,0.044819,0.061056,0.303617,0.195026,0.357747,0.217804,-0.166178
1Y-1M,0.885162,0.965370,1.000000,0.783074,0.471484,0.177501,0.126426,0.125137,0.163147,0.142060,0.104852,-0.011069,-0.172599,-0.243773,-0.277201,-0.265076,-0.258932,-0.220819,-0.239392,-0.171203,-0.279533,-0.316581,-0.326417,-0.306904,-0.299308,-0.256717,-0.277325,-0.257270,-0.310697,-0.321674,-0.300950,-0.292496,-0.245878,-0.266684,-0.333269,-0.334622,-0.302666,-0.290665,-0.226330,-0.252069,-0.319884,-0.273242,-0.254165,-0.159540,-0.191592,-0.147598,-0.109276,0.063683,-0.006332,0.025782,0.214749,0.092400,0.260372,0.104292,-0.234961
2Y-1M,0.546862,0.720708,0.783074,1.000000,0.888562,0.699696,0.652823,0.647696,0.654703,0.632339,0.391003,0.305712,0.414007,0.346814,0.313601,0.318912,0.322715,0.347629,0.323874,-0.000950,0.338193,0.285203,0.271215,0.282934,0.287654,0.313840,0.288728,0.399532,0.316477,0.287570,0.296752,0.300783,0.325166,0.298536,0.187754,0.218739,0.242756,0.249011,0.278180,0.242763,0.230726,0.259293,0.264222,0.292395,0.240744,0.295700,0.287281,0.288351,0.184151,0.154646,0.197150,0.059605,0.183812,0.018993,-0.280737
3Y-1M,0.175803,0.377514,0.471484,0.888562,1.000000,0.936589,0.905796,0.896198,0.875952,0.851787,0.508434,0.513865,0.705048,0.706412,0.685614,0.687003,0.685945,0.693307,0.665928,0.212497,0.657368,0.668992,0.659603,0.665214,0.664230,0.669989,0.641617,0.685666,0.691741,0.668935,0.671593,0.669021,0.669092,0.638398,0.617428,0.624406,0.632831,0.628899,0.621039,0.578747,0.600104,0.611366,0.599210,0.566710,0.502255,0.577331,0.520396,0.384653,0.261990,0.179716,0.115934,-0.022853,0.070661,-0.090897,-0.314380
5Y-1M,-0.122593,0.086406,0.177501,0.699696,0.936589,1.000000,0.993598,0.988175,0.963179,0.947944,0.563184,0.599159,0.838993,0.868149,0.880340,0.885898,0.886767,0.892036,0.871420,0.290419,0.803896,0.841017,0.864194,0.873229,0.874095,0.876810,0.856181,0.825539,0.864130,0.874718,0.880207,0.879119,0.874195,0.851086,0.805510,0.850190,0.857321,0.854287,0.836470,0.802857,0.842368,0.843855,0.829740,0.774624,0.718274,0.766836,0.701176,0.500598,0.390971,0.268776,0.138430,0.030994,0.061526,-0.056020,-0.225115
7Y-1M,-0.168522,0.040623,0.126426,0.652823,0.905796,0.993598,1.000000,0.997710,0.979335,0.970470,0.569052,0.601272,0.841654,0.875527,0.897031,0.910539,0.913766,0.925010,0.909741,0.285857,0.804334,0.847834,0.881504,0.899152,0.902555,0.911649,0.896899,0.827991,0.872764,0.893710,0.907940,0.909409,0.910811,0.893704,0.819955,0.875987,0.893328,0.893328,0.882957,0.856800,0.875108,0.889079,0.878294,0.830836,0.783282,0.834438,0.770444,0.569266,0.471117,0.314969,0.187642,0.098920,0.104209,0.011118,-0.158421
10Y-1M,-0.163412,0.043969,0.125137,0.647696,0.896198,0.988175,0.997710,1.000000,0.986875,0.980317,0.563811,0.587849,0.830927,0.863859,0.890132,0.906473,0.913598,0.929501,0.916179,0.268740,0.793042,0.835820,0.874891,0.895587,0.903229,0.917375,0.904750,0.821926,0.863476,0.889127,0.906284,0.912148,0.918744,0.903814,0.808197,0.872359,0.893438,0.899183,0.895378,0.871946,0.877489,0.895171,0.892196,0.852634,0.808208,0.847884,0.802207,0.607648,0.512316,0.378436,0.234725,0.148481,0.136918,0.049693,-0.134383
20Y-1M,-0.094474,0.100730,0.163147,0.654703,0.875952,0.963179,0.979335,0.986875,1.000000,0.995626,0.523621,0.511581,0.763041,0.797432,0.836643,0.862126,0.874078,0.912669,0.901213,0.186449,0.725214,0.770580,0.823532,0.853876,0.866744,0.905632,0.894997,0.776788,0.810528,0.846360,0.872559,0.883796,0.916200,0.903325,0.752833,0.833056,0.865748,0.878475,0.908176,0.887269,0.851567,0.882725,0.889124,0.893867,0.851774,0.865418,0.838508,0.714913,0.615280,0.445751,0.382418,0.283382,0.295084,0.191574,-0.112007
30Y-1M,-0.115319,0.085726,0.142060,0.632339,0.851787,0.947944,0.970470,0.980317,0.995626,1.000000,0.541441,0.516500,0.763149,0.792294,0.834086,0.863423,0.877119,0.917405,0.913538,0.169845,0.716139,0.759134,0.817279,0.852319,0.867141,0.907878,0.905508,0.773120,0.801750,0.842086,0.872946,0.886185,0.920467,0.916124,0.739442,0.828728,0.867663,0.882982,0.915002,0.905026,0.853952,0.892274,0.901889,0.908855,0.880831,0.889371,0.867333,0.740451,0.663709,0.475041,0.401677,0.336039,0.307059,0.245901,-0.018677
