,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.935170,0.910076,0.885646,0.817346,0.700223,0.647063,0.645288,0.642277,0.654897,-0.203563,-0.095231,0.237763,0.310568,0.414948,0.432172,0.449729,0.465892,0.473953,0.129553,0.365803,0.370619,0.432295,0.440245,0.454436,0.469310,0.477462,0.327344,0.348665,0.421959,0.433851,0.448950,0.464651,0.473679,0.280483,0.430583,0.440085,0.455028,0.470751,0.478728,0.463834,0.459190,0.471185,0.486681,0.495558,0.432740,0.447838,0.471970,0.469114,0.394480,0.475244,0.423063,0.506010,0.336857,-0.143457
6M-1M,0.935170,1.000000,0.973943,0.894859,0.793516,0.634604,0.554069,0.537298,0.531001,0.546092,0.156414,0.206058,0.361718,0.338540,0.362274,0.343779,0.343227,0.355297,0.365919,0.141925,0.278888,0.268917,0.322436,0.313521,0.314016,0.328163,0.337271,0.231535,0.241165,0.309665,0.305086,0.306486,0.321583,0.331172,0.188553,0.318987,0.309172,0.309041,0.324928,0.334207,0.352104,0.324711,0.320435,0.336879,0.347410,0.276063,0.271306,0.304786,0.308714,0.208626,0.310951,0.289070,0.383912,0.287069,-0.066159
1Y-1M,0.910076,0.973943,1.000000,0.899356,0.800333,0.635826,0.560178,0.544925,0.539296,0.560349,0.154364,0.325889,0.411648,0.375833,0.375812,0.359364,0.359791,0.371788,0.389786,0.362724,0.331466,0.305425,0.335785,0.328787,0.330180,0.344282,0.360495,0.194105,0.224191,0.298466,0.303222,0.307027,0.323544,0.339631,0.197799,0.317458,0.315241,0.317068,0.333749,0.350773,0.345940,0.329703,0.327814,0.345243,0.364651,0.294687,0.290497,0.322874,0.341725,0.225356,0.326728,0.333308,0.396830,0.345197,-0.002695
2Y-1M,0.885646,0.894859,0.899356,1.000000,0.949721,0.866537,0.810419,0.792080,0.781194,0.785928,0.003886,0.139880,0.661618,0.647657,0.681500,0.663483,0.656198,0.657775,0.659691,0.248407,0.678205,0.619920,0.654336,0.639420,0.631406,0.634803,0.635853,0.603469,0.575377,0.632846,0.625425,0.618902,0.623767,0.625657,0.395440,0.607029,0.605339,0.597187,0.603071,0.600632,0.653898,0.629216,0.612461,0.616633,0.613025,0.570220,0.535875,0.551255,0.520354,0.357592,0.477669,0.358910,0.550124,0.264357,-0.294025
3Y-1M,0.817346,0.793516,0.800333,0.949721,1.000000,0.959493,0.922090,0.902776,0.893709,0.894138,-0.085784,0.057838,0.666739,0.801499,0.832574,0.818320,0.806431,0.806488,0.805522,0.232621,0.736882,0.799523,0.814286,0.799078,0.785491,0.786963,0.785468,0.671257,0.763721,0.796093,0.787671,0.775388,0.778156,0.777918,0.663134,0.793880,0.781987,0.764949,0.766702,0.761452,0.790800,0.774860,0.750534,0.753545,0.744738,0.720163,0.666214,0.679498,0.634845,0.420007,0.568136,0.407933,0.659985,0.287787,-0.392537
5Y-1M,0.700223,0.634604,0.635826,0.866537,0.959493,1.000000,0.989309,0.976929,0.967823,0.960787,-0.198442,-0.070118,0.681866,0.856233,0.940117,0.936845,0.928815,0.924324,0.917043,0.167575,0.819544,0.892256,0.936180,0.926366,0.915181,0.911501,0.904290,0.784640,0.875004,0.926425,0.921123,0.910793,0.907891,0.902412,0.743166,0.922648,0.914552,0.899290,0.894268,0.882207,0.931208,0.914291,0.890247,0.884665,0.867878,0.852098,0.796397,0.795752,0.732591,0.521271,0.654912,0.444987,0.721165,0.254972,-0.509555
7Y-1M,0.647063,0.554069,0.560178,0.810419,0.922090,0.989309,1.000000,0.995484,0.990687,0.985198,-0.272816,-0.130555,0.650323,0.849700,0.951872,0.967201,0.966707,0.965369,0.960856,0.168311,0.831398,0.912546,0.959716,0.964211,0.959490,0.958233,0.953983,0.796695,0.895660,0.950104,0.959231,0.955416,0.954946,0.952578,0.767602,0.948986,0.956897,0.948567,0.945656,0.937096,0.956371,0.959110,0.942562,0.938963,0.926245,0.919315,0.870002,0.867177,0.809896,0.594636,0.724767,0.519711,0.779119,0.311022,-0.502309
10Y-1M,0.645288,0.537298,0.544925,0.792080,0.902776,0.976929,0.995484,1.000000,0.998260,0.993601,-0.314224,-0.163139,0.614830,0.819678,0.936942,0.962450,0.972529,0.974600,0.971160,0.170654,0.819555,0.898530,0.952181,0.964400,0.969452,0.971098,0.968061,0.783365,0.880688,0.942235,0.959239,0.965293,0.967762,0.966645,0.754783,0.943444,0.959852,0.962637,0.962577,0.955583,0.954461,0.965859,0.961795,0.960798,0.950120,0.936514,0.907182,0.904388,0.850651,0.668277,0.782454,0.581417,0.813038,0.345113,-0.496326
20Y-1M,0.642277,0.531001,0.539296,0.781194,0.893709,0.967823,0.990687,0.998260,1.000000,0.996957,-0.323234,-0.169794,0.596920,0.807843,0.926774,0.957780,0.971411,0.977439,0.975941,0.171955,0.806500,0.890394,0.943892,0.960935,0.969324,0.974699,0.973574,0.769207,0.872011,0.933721,0.955642,0.965071,0.971308,0.972127,0.754209,0.937357,0.958732,0.965179,0.969102,0.964448,0.946409,0.964656,0.964892,0.968389,0.960453,0.943872,0.920193,0.922542,0.873696,0.691121,0.811829,0.619204,0.845957,0.386773,-0.478898
30Y-1M,0.654897,0.546092,0.560349,0.785928,0.894138,0.960787,0.985198,0.993601,0.996957,1.000000,-0.316713,-0.148014,0.586445,0.795453,0.911783,0.947084,0.962119,0.970448,0.975838,0.201839,0.791841,0.876179,0.928411,0.949867,0.959691,0.967327,0.972822,0.741433,0.850041,0.914752,0.942145,0.953226,0.961943,0.969336,0.744150,0.922497,0.948927,0.956957,0.963344,0.966415,0.930569,0.955375,0.957461,0.963692,0.964735,0.943157,0.920860,0.926008,0.892604,0.694679,0.819971,0.658470,0.858046,0.448916,-0.409010
