,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.414743,0.217746,0.140041,0.074928,0.122458,0.065344,0.001197,0.041235,0.044834,-0.299058,-0.445697,-0.071597,-0.050827,0.036368,-0.001645,-0.056073,-0.004530,0.008779,-0.203074,0.014932,0.000463,0.072792,0.026068,-0.033125,0.014221,0.023555,0.079063,0.037369,0.096958,0.044758,-0.016413,0.026688,0.033202,-0.017696,0.089865,0.025132,-0.038799,0.010260,0.019373,0.139789,0.036442,-0.036387,0.012827,0.020835,-0.084006,-0.120210,-0.025060,-0.006139,-0.125727,-0.004078,0.010041,0.073688,0.059444,0.039135
6M-1M,0.414743,1.000000,0.521348,0.148366,0.175649,0.226451,0.213681,0.163373,0.142256,0.100555,0.744262,0.210496,0.061256,0.123713,0.191961,0.186297,0.139365,0.123380,0.085680,-0.493373,-0.153148,-0.003973,0.105256,0.119894,0.082252,0.077432,0.049219,-0.008514,0.085585,0.164548,0.164572,0.119865,0.106804,0.072800,0.183110,0.228537,0.200247,0.129566,0.103822,0.069677,0.208317,0.172197,0.091749,0.071986,0.044780,0.107595,0.019395,0.023540,0.005799,-0.045003,-0.004456,-0.015068,0.021800,-0.002919,-0.036655
1Y-1M,0.217746,0.521348,1.000000,0.328323,0.285174,0.162998,0.080735,-0.063309,-0.191936,-0.254005,0.386904,0.776655,0.284432,0.258201,0.145196,0.066291,-0.075680,-0.202070,-0.262112,0.485034,0.170944,0.194584,0.100756,0.031341,-0.107114,-0.227659,-0.281957,0.029958,0.110510,0.040814,-0.014503,-0.143608,-0.253296,-0.300973,0.188134,0.039599,-0.028173,-0.160572,-0.248110,-0.287280,-0.064818,-0.102205,-0.213321,-0.271923,-0.299870,-0.129493,-0.257338,-0.294678,-0.313034,-0.304101,-0.295949,-0.309394,-0.258732,-0.288848,-0.325902
2Y-1M,0.140041,0.148366,0.328323,1.000000,0.946534,0.783793,0.643652,0.315935,-0.178826,-0.397884,0.052800,0.210751,0.977578,0.930349,0.777040,0.635629,0.307419,-0.185390,-0.403324,0.182618,0.954544,0.934414,0.781542,0.639687,0.306870,-0.189891,-0.407100,0.953977,0.920688,0.752959,0.614340,0.286751,-0.197317,-0.408892,0.736482,0.516734,0.392259,0.046577,-0.373042,-0.526872,0.262965,0.199586,-0.127974,-0.481262,-0.597794,0.100704,-0.307090,-0.629154,-0.704882,-0.540091,-0.740846,-0.774252,-0.788260,-0.804410,-0.815062
3Y-1M,0.074928,0.175649,0.285174,0.946534,1.000000,0.883639,0.748559,0.422682,-0.069381,-0.299584,0.129203,0.213200,0.937566,0.992092,0.883237,0.745131,0.417727,-0.072871,-0.302579,0.110676,0.892895,0.983747,0.880045,0.743646,0.412446,-0.081451,-0.309831,0.911098,0.984120,0.859436,0.723699,0.396091,-0.086671,-0.309791,0.915333,0.684527,0.538739,0.174259,-0.258906,-0.427343,0.387259,0.309176,-0.037176,-0.398541,-0.523721,0.178421,-0.246480,-0.569309,-0.649879,-0.501249,-0.695598,-0.730757,-0.743839,-0.762360,-0.776847
5Y-1M,0.122458,0.226451,0.162998,0.783793,0.883639,1.000000,0.952030,0.750153,0.366791,0.138593,0.147591,0.070465,0.763519,0.869571,0.996271,0.945848,0.741960,0.361491,0.134306,-0.065919,0.714962,0.856284,0.992447,0.945484,0.739046,0.354534,0.127416,0.777672,0.886088,0.992457,0.939482,0.730694,0.351103,0.128412,0.874486,0.936698,0.845359,0.565586,0.185676,0.004354,0.773835,0.689956,0.382468,0.041413,-0.102659,0.498991,0.128691,-0.172809,-0.271258,-0.149394,-0.339665,-0.388955,-0.423843,-0.449128,-0.477304
7Y-1M,0.065344,0.213681,0.080735,0.643652,0.748559,0.952030,1.000000,0.901304,0.563292,0.339388,0.176121,0.031876,0.634493,0.741474,0.952934,0.997754,0.896145,0.560773,0.337358,-0.136683,0.578773,0.721400,0.945080,0.995476,0.892794,0.553299,0.329651,0.655490,0.761253,0.954099,0.995460,0.887229,0.550070,0.330547,0.766174,0.949579,0.956460,0.764812,0.399626,0.212557,0.862119,0.862018,0.617115,0.267288,0.111242,0.740240,0.403162,0.062154,-0.056634,0.103352,-0.143559,-0.206973,-0.284967,-0.306510,-0.331598
10Y-1M,0.001197,0.163373,-0.063309,0.315935,0.422682,0.750153,0.901304,1.000000,0.838362,0.672290,0.170448,-0.058839,0.318006,0.423175,0.755238,0.903153,0.998359,0.839013,0.672898,-0.231954,0.266461,0.399556,0.745306,0.900069,0.996659,0.833675,0.666445,0.354426,0.450018,0.767554,0.910207,0.996741,0.830445,0.666057,0.491935,0.856040,0.962814,0.962466,0.726009,0.572833,0.905439,0.969578,0.889938,0.629268,0.491987,0.904291,0.752304,0.466667,0.348861,0.524018,0.266660,0.194537,0.074207,0.058727,0.036741
20Y-1M,0.041235,0.142256,-0.191936,-0.178826,-0.069381,0.366791,0.563292,0.838362,1.000000,0.965435,0.118915,-0.202655,-0.188911,-0.074677,0.365743,0.561729,0.834683,0.998952,0.964881,-0.341423,-0.221570,-0.096423,0.356565,0.558614,0.835124,0.997873,0.961819,-0.128300,-0.036398,0.395302,0.583406,0.846854,0.998019,0.961588,0.077740,0.606485,0.745232,0.933815,0.979568,0.922713,0.816194,0.860938,0.959338,0.942592,0.879815,0.789347,0.891842,0.852923,0.789392,0.817462,0.736834,0.688706,0.605822,0.591076,0.562536
30Y-1M,0.044834,0.100555,-0.254005,-0.397884,-0.299584,0.138593,0.339388,0.672290,0.965435,1.000000,0.072542,-0.261908,-0.410347,-0.305683,0.135653,0.337105,0.668665,0.964193,0.999349,-0.361956,-0.427898,-0.322653,0.128834,0.335126,0.670812,0.965804,0.998675,-0.340404,-0.263608,0.171916,0.364720,0.687190,0.967927,0.998805,-0.131519,0.415396,0.559657,0.821630,0.991750,0.989403,0.678242,0.715782,0.892067,0.987875,0.969661,0.656640,0.870140,0.944380,0.915624,0.876368,0.878640,0.850034,0.784973,0.778492,0.758585
6M-3M,-0.299058,0.744262,0.386904,0.052800,0.129203,0.147591,0.176121,0.170448,0.118915,0.072542,1.000000,0.547881,0.116789,0.167042,0.174611,0.196573,0.187306,0.132712,0.083408,-0.368336,-0.171563,-0.004507,0.056951,0.106597,0.110570,0.070763,0.034326,-0.066960,0.062322,0.101392,0.139732,0.137747,0.092415,0.051973,0.205013,0.173701,0.191548,0.164351,0.101346,0.058849,0.115854,0.153832,0.122923,0.066075,0.031668,0.174493,0.108572,0.043080,0.010587,0.045089,-0.001679,-0.023172,-0.031225,-0.046692,-0.067165
1Y-3M,-0.445697,0.210496,0.776655,0.210751,0.213200,0.070465,0.031876,-0.058839,-0.202655,-0.261908,0.547881,1.000000,0.307088,0.269624,0.109700,0.061863,-0.033222,-0.182413,-0.246073,0.575935,0.147152,0.178172,0.045432,0.011921,-0.076864,-0.217985,-0.273811,-0.023551,0.077240,-0.025144,-0.042189,-0.121123,-0.249546,-0.297479,0.183976,-0.021680,-0.042061,-0.122234,-0.234186,-0.275994,-0.149672,-0.117262,-0.172171,-0.257684,-0.288485,-0.064551,-0.158444,-0.254102,-0.283150,-0.197773,-0.268810,-0.290254,-0.284866,-0.303295,-0.324173
2Y-3M,-0.071597,0.061256,0.284432,0.977578,0.937566,0.763519,0.634493,0.318006,-0.188911,-0.410347,0.116789,0.307088,1.000000,0.948006,0.775025,0.640658,0.321606,-0.185791,-0.408160,0.227149,0.958394,0.941193,0.771813,0.638851,0.316174,-0.194313,-0.415106,0.944184,0.919518,0.737881,0.609343,0.292352,-0.204445,-0.418962,0.745666,0.501426,0.389802,0.055171,-0.377970,-0.534870,0.235172,0.193305,-0.121178,-0.487532,-0.606625,0.119311,-0.283786,-0.628456,-0.708764,-0.517328,-0.745431,-0.782086,-0.809733,-0.822973,-0.829384
3Y-3M,-0.050827,0.123713,0.258201,0.930349,0.992092,0.869571,0.741474,0.423175,-0.074677,-0.305683,0.167042,0.269624,0.948006,1.000000,0.880005,0.746473,0.425421,-0.072412,-0.304144,0.136406,0.892375,0.985187,0.872223,0.741497,0.417243,-0.083365,-0.313267,0.902534,0.980915,0.848541,0.719167,0.398761,-0.090162,-0.314442,0.918954,0.674258,0.536396,0.179408,-0.260591,-0.430432,0.370254,0.305060,-0.032652,-0.400762,-0.527141,0.189267,-0.231725,-0.567022,-0.650096,-0.486187,-0.696144,-0.733133,-0.754247,-0.771003,-0.782956
5Y-3M,0.036368,0.191961,0.145196,0.777040,0.883237,0.996271,0.952934,0.755238,0.365743,0.135653,0.174611,0.109700,0.775025,0.880005,1.000000,0.952533,0.751967,0.364385,0.134472,-0.048720,0.718609,0.862167,0.992984,0.949758,0.747037,0.355750,0.126250,0.776177,0.888968,0.990892,0.942089,0.737175,0.351211,0.126413,0.882073,0.935364,0.849022,0.572871,0.186069,0.002700,0.767034,0.691560,0.388277,0.040585,-0.105180,0.509746,0.140032,-0.171825,-0.272601,-0.139497,-0.341660,-0.392518,-0.433181,-0.457402,-0.484008
7Y-3M,-0.001645,0.186297,0.066291,0.635629,0.745131,0.945848,0.997754,0.903153,0.561729,0.337105,0.196573,0.061863,0.640658,0.746473,0.952533,1.000000,0.901827,0.562277,0.337490,-0.123344,0.579010,0.722913,0.942217,0.995857,0.896928,0.553529,0.328775,0.651585,0.760374,0.949633,0.994586,0.890230,0.549456,0.329025,0.769002,0.945579,0.956820,0.769053,0.399792,0.211711,0.854580,0.861416,0.620878,0.266999,0.110082,0.747463,0.412094,0.063969,-0.056344,0.112013,-0.143593,-0.208090,-0.290524,-0.311157,-0.334935
10Y-3M,-0.056073,0.139365,-0.075680,0.307419,0.417727,0.741960,0.896145,0.998359,0.834683,0.668665,0.187306,-0.033222,0.321606,0.425421,0.751967,0.901827,1.000000,0.837953,0.671337,-0.219959,0.265187,0.398901,0.739965,0.897160,0.996989,0.831549,0.664048,0.349341,0.447170,0.760795,0.906212,0.996113,0.827611,0.663108,0.492175,0.849547,0.959861,0.963175,0.724280,0.570823,0.896009,0.965966,0.890622,0.627543,0.490021,0.907680,0.758005,0.467368,0.348664,0.530394,0.266474,0.193656,0.069870,0.055230,0.034442
20Y-3M,-0.004530,0.123380,-0.202070,-0.185390,-0.072871,0.361491,0.560773,0.839013,0.998952,0.964193,0.132712,-0.182413,-0.185791,-0.072412,0.364385,0.562277,0.837953,1.000000,0.965290,-0.332409,-0.222441,-0.096526,0.353531,0.557890,0.837343,0.998061,0.961549,-0.132029,-0.038140,0.391194,0.581846,0.848318,0.997636,0.960876,0.078616,0.602879,0.744707,0.936378,0.979922,0.922602,0.810478,0.859993,0.961811,0.942797,0.879600,0.793859,0.898098,0.854788,0.790337,0.823908,0.737640,0.688825,0.602957,0.588851,0.561217
30Y-3M,0.008779,0.085680,-0.262112,-0.403324,-0.302579,0.134306,0.337358,0.672898,0.964881,0.999349,0.083408,-0.246073,-0.408160,-0.304144,0.134472,0.337490,0.671337,0.965290,1.000000,-0.354976,-0.428851,-0.322982,0.126331,0.334509,0.672657,0.966226,0.998791,-0.343588,-0.265212,0.168582,0.363457,0.688448,0.967900,0.998573,-0.131008,0.412554,0.559291,0.823826,0.992339,0.989662,0.673852,0.715159,0.894244,0.988368,0.969847,0.660308,0.875322,0.946199,0.916731,0.881755,0.879638,0.850494,0.783073,0.777099,0.757907
1Y-6M,-0.203074,-0.493373,0.485034,0.182618,0.110676,-0.065919,-0.136683,-0.231954,-0.341423,-0.361956,-0.368336,0.575935,0.227149,0.136406,-0.048720,-0.123344,-0.219959,-0.332409,-0.354976,1.000000,0.331188,0.202412,-0.005164,-0.090920,-0.193472,-0.311405,-0.337839,0.039260,0.024938,-0.127025,-0.183434,-0.269216,-0.367637,-0.381387,0.004117,-0.193838,-0.233927,-0.296449,-0.359295,-0.364230,-0.279549,-0.280644,-0.311462,-0.350942,-0.351549,-0.242255,-0.282182,-0.324490,-0.325020,-0.263853,-0.297096,-0.299925,-0.286067,-0.291433,-0.294629
2Y-6M,0.014932,-0.153148,0.170944,0.954544,0.892895,0.714962,0.578773,0.266461,-0.221570,-0.427898,-0.171563,0.147152,0.958394,0.892375,0.718609,0.579010,0.265187,-0.222441,-0.428851,0.331188,1.000000,0.934922,0.749241,0.603079,0.281853,-0.213089,-0.421635,0.955840,0.894214,0.702809,0.564284,0.250412,-0.229363,-0.430532,0.680749,0.447471,0.331615,0.007491,-0.404059,-0.547485,0.199983,0.147537,-0.155533,-0.502604,-0.610850,0.068200,-0.312709,-0.635786,-0.706110,-0.526128,-0.738957,-0.769140,-0.794249,-0.802937,-0.803413
3Y-6M,0.000463,-0.003973,0.194584,0.934414,0.983747,0.856284,0.721400,0.399556,-0.096423,-0.322653,-0.004507,0.178172,0.941193,0.985187,0.862167,0.722913,0.398901,-0.096526,-0.322982,0.202412,0.934922,1.000000,0.874738,0.733516,0.403954,-0.096860,-0.323699,0.927032,0.984043,0.842989,0.705105,0.380481,-0.107519,-0.327959,0.896382,0.653648,0.510719,0.153377,-0.281929,-0.446797,0.355376,0.282648,-0.054497,-0.417961,-0.540156,0.161613,-0.253908,-0.582589,-0.661195,-0.500952,-0.705765,-0.739543,-0.759556,-0.773861,-0.782424
5Y-6M,0.072792,0.105256,0.100756,0.781542,0.880045,0.992447,0.945080,0.745306,0.356565,0.128834,0.056951,0.045432,0.771813,0.872223,0.992984,0.942217,0.739965,0.353531,0.126331,-0.005164,0.749241,0.874738,1.000000,0.950209,0.744183,0.352216,0.123889,0.795049,0.893888,0.992542,0.938454,0.730919,0.345013,0.121935,0.869760,0.927555,0.837865,0.561126,0.176494,-0.004330,0.763824,0.682735,0.378932,0.033216,-0.110451,0.495903,0.128947,-0.179397,-0.277676,-0.146858,-0.346226,-0.395213,-0.435475,-0.458177,-0.482695
7Y-6M,0.026068,0.119894,0.031341,0.639687,0.743646,0.945484,0.995476,0.900069,0.558614,0.335126,0.106597,0.011921,0.638851,0.741497,0.949758,0.995857,0.897160,0.557890,0.334509,-0.090920,0.603079,0.733516,0.950209,1.000000,0.899309,0.554764,0.330223,0.666975,0.765306,0.953607,0.995638,0.889996,0.548626,0.328840,0.760821,0.942791,0.952535,0.764645,0.396025,0.209236,0.855875,0.859285,0.618224,0.264633,0.108695,0.741810,0.407830,0.060875,-0.058119,0.109409,-0.145460,-0.208873,-0.291720,-0.311210,-0.333424
10Y-6M,-0.033125,0.082252,-0.107114,0.306870,0.412446,0.739046,0.892794,0.996659,0.835124,0.670812,0.110570,-0.076864,0.316174,0.417243,0.747037,0.896928,0.996989,0.837343,0.672657,-0.193472,0.281853,0.403954,0.744183,0.899309,1.000000,0.835755,0.669158,0.358740,0.447516,0.761749,0.905852,0.996969,0.830061,0.666813,0.481786,0.845838,0.956042,0.961542,0.724808,0.572899,0.897414,0.965197,0.891405,0.629717,0.493291,0.904594,0.758359,0.469471,0.351934,0.533080,0.269745,0.197766,0.073158,0.059567,0.040150
20Y-6M,0.014221,0.077432,-0.227659,-0.189891,-0.081451,0.354534,0.553299,0.833675,0.997873,0.965804,0.070763,-0.217985,-0.194313,-0.083365,0.355750,0.553529,0.831549,0.998061,0.966226,-0.311405,-0.213089,-0.096860,0.352216,0.554764,0.835755,1.000000,0.965542,-0.128668,-0.042298,0.387328,0.576793,0.845093,0.998213,0.963757,0.066245,0.595826,0.737441,0.932045,0.979824,0.924806,0.808385,0.855833,0.960243,0.944677,0.883237,0.787978,0.897023,0.857549,0.794727,0.826345,0.742463,0.694685,0.608774,0.595548,0.569024
30Y-6M,0.023555,0.049219,-0.281957,-0.407100,-0.309831,0.127416,0.329651,0.666445,0.961819,0.998675,0.034326,-0.273811,-0.415106,-0.313267,0.126250,0.328775,0.664048,0.961549,0.998791,-0.337839,-0.421635,-0.323699,0.123889,0.330223,0.669158,0.965542,1.000000,-0.341283,-0.269056,0.164071,0.357621,0.683654,0.966154,0.998911,-0.141501,0.405185,0.551468,0.818113,0.990224,0.989634,0.670095,0.709649,0.890779,0.987981,0.971103,0.653620,0.872510,0.946823,0.918873,0.882093,0.882276,0.854108,0.786888,0.781660,0.763422
