,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.910449,0.780067,0.579327,0.269422,-0.008998,-0.073826,-0.218264,-0.247282,0.528693,0.154381,-0.112872,-0.288817,-0.418870,-0.441970,-0.477025,-0.477836,-0.280205,-0.405847,-0.463584,-0.524470,-0.534827,-0.527891,-0.522274,-0.564797,-0.554156,-0.587094,-0.583523,-0.549711,-0.536294,-0.528747,-0.577460,-0.569220,-0.528683,-0.513750,-0.539367,-0.528342,-0.488999,-0.473680,-0.396856,-0.433443,-0.423751,-0.406406,-0.404290,-0.378788
1Y-3M,,,,,,,,,,,0.910449,1.000000,0.821775,0.622928,0.302151,-0.005747,-0.075057,-0.315064,-0.357144,0.832435,0.316722,0.013627,-0.206430,-0.379140,-0.409445,-0.539089,-0.554723,-0.364981,-0.460945,-0.503536,-0.572666,-0.582516,-0.640754,-0.643726,-0.557239,-0.556397,-0.614320,-0.611846,-0.660589,-0.656351,-0.537683,-0.615235,-0.606384,-0.655769,-0.648382,-0.594550,-0.577643,-0.641772,-0.630227,-0.422485,-0.635866,-0.619875,-0.645173,-0.627140,-0.548202
2Y-3M,,,,,,,,,,,0.780067,0.821775,1.000000,0.943339,0.746880,0.480079,0.394017,0.128029,0.060671,0.641362,0.738622,0.511004,0.308274,0.115579,0.061447,-0.103471,-0.142859,0.230570,0.110629,0.038088,-0.073161,-0.107251,-0.213541,-0.238837,-0.123948,-0.110286,-0.203984,-0.230718,-0.314325,-0.330374,-0.097257,-0.224189,-0.252156,-0.335800,-0.349286,-0.293195,-0.313306,-0.381720,-0.387619,-0.297943,-0.413942,-0.414277,-0.412976,-0.415608,-0.402228
3Y-3M,,,,,,,,,,,0.579327,0.622928,0.943339,1.000000,0.918972,0.724838,0.647964,0.396048,0.323297,0.502227,0.865426,0.744496,0.591103,0.420284,0.365258,0.194207,0.146157,0.477559,0.407081,0.348642,0.240429,0.203412,0.080004,0.046150,0.212348,0.216439,0.111079,0.074834,-0.033025,-0.060066,0.212210,0.074887,0.034850,-0.073218,-0.097901,-0.041480,-0.071716,-0.152816,-0.168530,-0.128423,-0.210592,-0.219304,-0.217200,-0.226633,-0.240688
5Y-3M,,,,,,,,,,,0.269422,0.302151,0.746880,0.918972,1.000000,0.913615,0.862072,0.667667,0.600039,0.259119,0.889095,0.899559,0.844169,0.718987,0.674235,0.525742,0.475660,0.704350,0.689703,0.671448,0.577376,0.545168,0.423511,0.385513,0.548589,0.578532,0.467082,0.428778,0.312794,0.277795,0.580356,0.427082,0.381848,0.262582,0.228624,0.252061,0.223848,0.148147,0.124504,0.112831,0.078897,0.061127,0.061529,0.045752,0.001383
7Y-3M,,,,,,,,,,,-0.008998,-0.005747,0.480079,0.724838,0.913615,1.000000,0.988433,0.896611,0.854577,0.000260,0.767768,0.890954,0.913275,0.911778,0.892459,0.810015,0.777046,0.794215,0.828977,0.832510,0.823067,0.808686,0.727528,0.702163,0.753750,0.776681,0.760853,0.735398,0.648496,0.621934,0.767205,0.741266,0.705934,0.608968,0.581327,0.623740,0.590739,0.516106,0.493748,0.395154,0.425262,0.413672,0.396961,0.392924,0.362852
10Y-3M,,,,,,,,,,,-0.073826,-0.075057,0.394017,0.647964,0.862072,0.988433,1.000000,0.935200,0.902586,-0.055123,0.701716,0.850344,0.898121,0.927899,0.927211,0.862950,0.837014,0.771957,0.822696,0.839675,0.852948,0.854248,0.785490,0.765832,0.777311,0.805207,0.811608,0.803400,0.723032,0.700700,0.798231,0.799421,0.783790,0.689578,0.665480,0.695297,0.686899,0.605449,0.585237,0.529900,0.520413,0.510380,0.471572,0.475202,0.461560
20Y-3M,,,,,,,,,,,-0.218264,-0.315064,0.128029,0.396048,0.667667,0.896611,0.935200,1.000000,0.995578,-0.354154,0.437321,0.661562,0.785257,0.903838,0.923170,0.961817,0.957959,0.747215,0.817153,0.850057,0.913986,0.926553,0.930524,0.926292,0.807294,0.840903,0.905900,0.907119,0.901261,0.891769,0.836710,0.911952,0.904165,0.886767,0.873593,0.850485,0.841065,0.835159,0.821058,0.650857,0.782077,0.772985,0.753287,0.754004,0.718897
30Y-3M,,,,,,,,,,,-0.247282,-0.357144,0.060671,0.323297,0.600039,0.854577,0.902586,0.995578,1.000000,-0.401633,0.362222,0.596646,0.734179,0.877585,0.904732,0.965973,0.969328,0.709017,0.783756,0.821477,0.903426,0.921906,0.943185,0.944690,0.788103,0.822446,0.908818,0.916229,0.926455,0.922068,0.819361,0.921989,0.920688,0.918586,0.910101,0.880449,0.875322,0.879248,0.868453,0.688356,0.832195,0.826321,0.802850,0.807707,0.781013
1Y-6M,,,,,,,,,,,0.528693,0.832435,0.641362,0.502227,0.259119,0.000260,-0.055123,-0.354154,-0.401633,1.000000,0.443140,0.179179,-0.036701,-0.216897,-0.248141,-0.467227,-0.498225,-0.373611,-0.402221,-0.412275,-0.472572,-0.478910,-0.607714,-0.621340,-0.386888,-0.399416,-0.474155,-0.473863,-0.619187,-0.628465,-0.395052,-0.488940,-0.481816,-0.637467,-0.642314,-0.497524,-0.477598,-0.661907,-0.658739,-0.335341,-0.724216,-0.704384,-0.779536,-0.745366,-0.617537
2Y-6M,,,,,,,,,,,0.154381,0.316722,0.738622,0.865426,0.889095,0.767768,0.701716,0.437321,0.362222,0.443140,1.000000,0.928514,0.797953,0.633793,0.573203,0.350556,0.289234,0.665974,0.611946,0.559604,0.449534,0.406863,0.231551,0.185556,0.412787,0.422895,0.310427,0.264365,0.095916,0.056119,0.416093,0.268142,0.215103,0.039350,0.001966,0.118136,0.074502,-0.075915,-0.101734,-0.042900,-0.186651,-0.197621,-0.214255,-0.220692,-0.227039
3Y-6M,,,,,,,,,,,-0.112872,0.013627,0.511004,0.744496,0.899559,0.890954,0.850344,0.661562,0.596646,0.179179,0.928514,1.000000,0.957124,0.855417,0.807262,0.627461,0.569552,0.811658,0.828656,0.804709,0.722667,0.686026,0.529909,0.484040,0.721467,0.717738,0.616282,0.569174,0.409999,0.366045,0.691771,0.564272,0.508718,0.343779,0.301459,0.391220,0.345330,0.214244,0.182542,0.168507,0.098310,0.079752,0.068109,0.054877,0.016856
5Y-6M,,,,,,,,,,,-0.288817,-0.206430,0.308274,0.591103,0.844169,0.913275,0.898121,0.785257,0.734179,-0.036701,0.797953,0.957124,1.000000,0.947946,0.916316,0.788206,0.738869,0.856205,0.911585,0.925577,0.865948,0.839695,0.714889,0.673987,0.859778,0.883622,0.791160,0.751093,0.616966,0.574703,0.871292,0.746031,0.696476,0.555342,0.513271,0.550831,0.516645,0.419487,0.387454,0.333085,0.319717,0.296655,0.287399,0.270537,0.212231
7Y-6M,,,,,,,,,,,-0.418870,-0.379140,0.115579,0.420284,0.718987,0.911778,0.927899,0.903838,0.877585,-0.216897,0.633793,0.855417,0.947946,1.000000,0.991944,0.931474,0.901869,0.836293,0.919461,0.946382,0.962812,0.954007,0.877460,0.852120,0.916429,0.932882,0.932036,0.907455,0.814654,0.785023,0.913841,0.910293,0.874825,0.770123,0.738890,0.787925,0.753429,0.669499,0.642904,0.521821,0.564188,0.549683,0.527384,0.522849,0.485067
10Y-6M,,,,,,,,,,,-0.441970,-0.409445,0.061447,0.365258,0.674235,0.892459,0.927211,0.923170,0.904732,-0.248141,0.573203,0.807262,0.916316,0.991944,1.000000,0.955363,0.932340,0.799598,0.892424,0.929380,0.964186,0.969245,0.904793,0.885002,0.911297,0.932393,0.950520,0.941796,0.856808,0.831682,0.916575,0.935940,0.918786,0.818819,0.791535,0.827976,0.816281,0.728243,0.704309,0.625682,0.630889,0.618225,0.576803,0.579274,0.557425
20Y-6M,,,,,,,,,,,-0.477025,-0.539089,-0.103471,0.194207,0.525742,0.810015,0.862950,0.961817,0.965973,-0.467227,0.350556,0.627461,0.788206,0.931474,0.955363,1.000000,0.996753,0.751529,0.849753,0.895579,0.970230,0.984452,0.986083,0.980697,0.885452,0.912737,0.980510,0.980607,0.965848,0.953537,0.901834,0.983258,0.973935,0.946898,0.930845,0.917218,0.905643,0.889289,0.872294,0.697465,0.825903,0.814996,0.792391,0.792444,0.753674
30Y-6M,,,,,,,,,,,-0.477836,-0.554723,-0.142859,0.146157,0.475660,0.777046,0.837014,0.957959,0.969328,-0.498225,0.289234,0.569552,0.738869,0.901869,0.932340,0.996753,1.000000,0.713872,0.813500,0.862342,0.952082,0.971463,0.988995,0.988935,0.857759,0.886195,0.972855,0.978667,0.979362,0.971981,0.876952,0.982352,0.979082,0.966895,0.955414,0.935029,0.927585,0.921165,0.907492,0.724729,0.864414,0.856631,0.830952,0.834819,0.804149
2Y-1Y,,,,,,,,,,,-0.280205,-0.364981,0.230570,0.477559,0.704350,0.794215,0.771957,0.747215,0.709017,-0.373611,0.665974,0.811658,0.856205,0.836293,0.799598,0.751529,0.713872,1.000000,0.967903,0.922109,0.858392,0.819514,0.745297,0.709043,0.749067,0.769952,0.715772,0.667867,0.614499,0.581039,0.759282,0.684321,0.623513,0.571179,0.536530,0.536249,0.474518,0.472249,0.442896,0.234661,0.409516,0.381662,0.426987,0.391893,0.278954
3Y-1Y,,,,,,,,,,,-0.405847,-0.460945,0.110629,0.407081,0.689703,0.828977,0.822696,0.817153,0.783756,-0.402221,0.611946,0.828656,0.911585,0.919461,0.892424,0.849753,0.813500,0.967903,1.000000,0.983435,0.941393,0.910902,0.838904,0.803970,0.891525,0.895183,0.843292,0.799287,0.733842,0.698218,0.868535,0.803304,0.747552,0.682618,0.645993,0.647144,0.593102,0.575979,0.544674,0.347611,0.503542,0.474988,0.506912,0.475157,0.367043
5Y-1Y,,,,,,,,,,,-0.463584,-0.503536,0.038088,0.348642,0.671448,0.832510,0.839675,0.850057,0.821477,-0.412275,0.559604,0.804709,0.925577,0.946382,0.929380,0.895579,0.862342,0.922109,0.983435,1.000000,0.968479,0.946946,0.881957,0.849829,0.930396,0.956880,0.900897,0.864258,0.797029,0.762014,0.943986,0.865355,0.817478,0.747773,0.711254,0.690648,0.651933,0.633176,0.602772,0.430697,0.565821,0.537284,0.557315,0.528997,0.427418
7Y-1Y,,,,,,,,,,,-0.524470,-0.572666,-0.073161,0.240429,0.577376,0.823067,0.852948,0.913986,0.903426,-0.472572,0.449534,0.722667,0.865948,0.962812,0.964186,0.970230,0.952082,0.858392,0.941393,0.968479,1.000000,0.993805,0.960348,0.941242,0.934412,0.952733,0.972654,0.950382,0.906823,0.882640,0.934336,0.957117,0.923125,0.871680,0.844824,0.849021,0.812364,0.787602,0.762716,0.563900,0.709774,0.691190,0.691858,0.678307,0.608820
10Y-1Y,,,,,,,,,,,-0.534827,-0.582516,-0.107251,0.203412,0.545168,0.808686,0.854248,0.926553,0.921906,-0.478910,0.406863,0.686026,0.839695,0.954007,0.969245,0.984452,0.971463,0.819514,0.910902,0.946946,0.993805,1.000000,0.974315,0.959841,0.924109,0.946409,0.981823,0.973843,0.933745,0.913333,0.930966,0.972367,0.955012,0.903963,0.880470,0.876710,0.861050,0.828092,0.805597,0.652188,0.755698,0.739183,0.720739,0.714297,0.662024
20Y-1Y,,,,,,,,,,,-0.527891,-0.640754,-0.213541,0.080004,0.423511,0.727528,0.785490,0.930524,0.943185,-0.607714,0.231551,0.529909,0.714889,0.877460,0.904793,0.986083,0.988995,0.745297,0.838904,0.881957,0.960348,0.974315,1.000000,0.997724,0.868086,0.894950,0.969880,0.969911,0.983981,0.974668,0.884336,0.975129,0.965414,0.970397,0.956889,0.917424,0.903279,0.923247,0.907386,0.689538,0.878029,0.864502,0.858330,0.851952,0.793091
30Y-1Y,,,,,,,,,,,-0.522274,-0.643726,-0.238837,0.046150,0.385513,0.702163,0.765832,0.926292,0.944690,-0.621340,0.185556,0.484040,0.673987,0.852120,0.885002,0.980697,0.988935,0.709043,0.803970,0.849829,0.941242,0.959841,0.997724,1.000000,0.841343,0.869184,0.960286,0.965488,0.990981,0.985899,0.860085,0.971398,0.967224,0.982842,0.973296,0.930101,0.919965,0.945698,0.932800,0.712306,0.905075,0.894647,0.884300,0.881948,0.832361
3Y-2Y,,,,,,,,,,,-0.564797,-0.557239,-0.123948,0.212348,0.548589,0.753750,0.777311,0.807294,0.788103,-0.386888,0.412787,0.721467,0.859778,0.916429,0.911297,0.885452,0.857759,0.749067,0.891525,0.930396,0.934412,0.924109,0.868086,0.841343,1.000000,0.972003,0.932867,0.903210,0.826885,0.793284,0.920989,0.884142,0.846777,0.769934,0.735840,0.739380,0.708184,0.667137,0.637519,0.493370,0.589258,0.564191,0.566652,0.546196,0.464764
5Y-2Y,,,,,,,,,,,-0.554156,-0.556397,-0.110286,0.216439,0.578532,0.776681,0.805207,0.840903,0.822446,-0.399416,0.422895,0.717738,0.883622,0.932882,0.932393,0.912737,0.886195,0.769952,0.895183,0.956880,0.952733,0.946409,0.894950,0.869184,0.972003,1.000000,0.948351,0.923892,0.853088,0.820461,0.986745,0.913348,0.880044,0.804379,0.770166,0.736394,0.718893,0.689663,0.661559,0.534113,0.625681,0.599530,0.598536,0.578183,0.495453
7Y-2Y,,,,,,,,,,,-0.587094,-0.614320,-0.203984,0.111079,0.467082,0.760853,0.811608,0.905900,0.908818,-0.474155,0.310427,0.616282,0.791160,0.932036,0.950520,0.980510,0.972855,0.715772,0.843292,0.900897,0.972654,0.981823,0.969880,0.960286,0.932867,0.948351,1.000000,0.991370,0.956236,0.938465,0.928138,0.993089,0.974347,0.928009,0.907138,0.912978,0.891025,0.858345,0.837757,0.661390,0.780801,0.768113,0.748502,0.745944,0.702486
10Y-2Y,,,,,,,,,,,-0.583523,-0.611846,-0.230718,0.074834,0.428778,0.735398,0.803400,0.907119,0.916229,-0.473863,0.264365,0.569174,0.751093,0.907455,0.941796,0.980607,0.978667,0.667867,0.799287,0.864258,0.950382,0.973843,0.969911,0.965488,0.903210,0.923892,0.991370,1.000000,0.969082,0.955838,0.908065,0.991558,0.993129,0.947578,0.930804,0.926032,0.930170,0.888264,0.870687,0.754008,0.819114,0.808709,0.766782,0.772330,0.749220
20Y-2Y,,,,,,,,,,,-0.549711,-0.660589,-0.314325,-0.033025,0.312794,0.648496,0.723032,0.901261,0.926455,-0.619187,0.095916,0.409999,0.616966,0.814654,0.856808,0.965848,0.979362,0.614499,0.733842,0.797029,0.906823,0.933745,0.983981,0.990981,0.826885,0.853088,0.956236,0.969082,1.000000,0.997926,0.843381,0.970856,0.975620,0.995509,0.988790,0.942167,0.941936,0.966171,0.955251,0.753159,0.929439,0.920881,0.901458,0.903295,0.863845
30Y-2Y,,,,,,,,,,,-0.536294,-0.656351,-0.330374,-0.060066,0.277795,0.621934,0.700700,0.891769,0.922068,-0.628465,0.056119,0.366045,0.574703,0.785023,0.831682,0.953537,0.971981,0.581039,0.698218,0.762014,0.882640,0.913333,0.974668,0.985899,0.793284,0.820461,0.938465,0.955838,0.997926,1.000000,0.812492,0.958754,0.968367,0.998812,0.996017,0.946230,0.949180,0.979419,0.971499,0.766429,0.947420,0.941996,0.919298,0.924910,0.894481
5Y-3Y,,,,,,,,,,,-0.528747,-0.537683,-0.097257,0.212210,0.580356,0.767205,0.798231,0.836710,0.819361,-0.395052,0.416093,0.691771,0.871292,0.913841,0.916575,0.901834,0.876952,0.759282,0.868535,0.943986,0.934336,0.930966,0.884336,0.860085,0.920989,0.986745,0.928138,0.908065,0.843381,0.812492,1.000000,0.903752,0.874338,0.801953,0.768772,0.710332,0.702859,0.682743,0.656601,0.544843,0.630445,0.604397,0.601049,0.581430,0.500500
7Y-3Y,,,,,,,,,,,-0.577460,-0.615235,-0.224189,0.074887,0.427082,0.741266,0.799421,0.911952,0.921989,-0.488940,0.268142,0.564272,0.746031,0.910293,0.935940,0.983258,0.982352,0.684321,0.803304,0.865355,0.957117,0.972367,0.975129,0.971398,0.884142,0.913348,0.993089,0.991558,0.970856,0.958754,0.903752,1.000000,0.987865,0.952800,0.936839,0.943259,0.924950,0.895937,0.878883,0.697096,0.820734,0.812445,0.786206,0.789553,0.759718
10Y-3Y,,,,,,,,,,,-0.569220,-0.606384,-0.252156,0.034850,0.381848,0.705934,0.783790,0.904165,0.920688,-0.481816,0.215103,0.508718,0.696476,0.874825,0.918786,0.973935,0.979082,0.623513,0.747552,0.817478,0.923125,0.955012,0.965414,0.967224,0.846777,0.880044,0.974347,0.993129,0.975620,0.968367,0.874338,0.987865,1.000000,0.964496,0.953002,0.946123,0.959757,0.919011,0.905302,0.799994,0.854542,0.848480,0.795845,0.808299,0.801859
20Y-3Y,,,,,,,,,,,-0.528683,-0.655769,-0.335800,-0.073218,0.262582,0.608968,0.689578,0.886767,0.918586,-0.637467,0.039350,0.343779,0.555342,0.770123,0.818819,0.946898,0.966895,0.571179,0.682618,0.747773,0.871680,0.903963,0.970397,0.982842,0.769934,0.804379,0.928009,0.947578,0.995509,0.998812,0.801953,0.952800,0.964496,1.000000,0.998115,0.944617,0.949606,0.984014,0.976609,0.771560,0.955444,0.949953,0.927500,0.933028,0.901971
