,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.955961,0.862789,0.795293,0.790628,0.800336,0.808471,0.792381,0.791309,0.762507,0.488944,0.411101,0.498837,0.555001,0.628736,0.658131,0.620910,0.627121,0.551124,0.233742,0.418580,0.499813,0.595948,0.633955,0.589198,0.599292,0.506240,0.340917,0.448313,0.552591,0.598123,0.546625,0.565411,0.458901,0.598073,0.694749,0.709283,0.600331,0.600899,0.393142,0.660160,0.692176,0.516429,0.515796,0.197091,0.600282,0.058853,0.167191,-0.297077,-0.470288,-0.177994,-0.502504,0.230481,-0.463882,-0.710626
6M-1M,0.955961,1.000000,0.919159,0.836569,0.828047,0.832978,0.843411,0.828171,0.830628,0.803102,0.723430,0.563149,0.585951,0.628700,0.689098,0.719393,0.684396,0.693989,0.622518,0.284962,0.445445,0.524354,0.617392,0.659937,0.615338,0.630891,0.537301,0.343879,0.454078,0.559464,0.611042,0.558867,0.584162,0.475094,0.609432,0.704849,0.728601,0.618228,0.628016,0.415973,0.667948,0.713438,0.535076,0.545788,0.219297,0.643554,0.086004,0.209828,-0.276980,-0.478037,-0.156290,-0.500096,0.274006,-0.455255,-0.730470
1Y-1M,0.862789,0.919159,1.000000,0.845034,0.827469,0.799957,0.806692,0.794271,0.805182,0.787328,0.702328,0.815560,0.657511,0.676282,0.684405,0.707464,0.677851,0.697068,0.642451,0.639481,0.533785,0.582752,0.616272,0.650586,0.612075,0.637998,0.563434,0.256424,0.372705,0.450545,0.502549,0.451239,0.490826,0.387689,0.566830,0.591030,0.623206,0.519389,0.555683,0.363343,0.522173,0.587972,0.421968,0.471072,0.175667,0.586652,0.074963,0.239555,-0.211510,-0.439693,-0.087957,-0.417743,0.342000,-0.354435,-0.657672
2Y-1M,0.795293,0.836569,0.845034,1.000000,0.992408,0.977670,0.966195,0.951353,0.943182,0.923582,0.615632,0.613394,0.922134,0.935402,0.942525,0.936901,0.906518,0.898590,0.847359,0.423567,0.863150,0.893811,0.915752,0.916541,0.878375,0.873766,0.805805,0.733521,0.799437,0.829559,0.840893,0.792829,0.800827,0.713743,0.742621,0.789914,0.766319,0.643038,0.635137,0.410640,0.708043,0.700695,0.501889,0.497721,0.151574,0.528633,-0.046445,0.084936,-0.389628,-0.526339,-0.227093,-0.561652,0.212987,-0.518038,-0.762888
3Y-1M,0.790628,0.828047,0.827469,0.992408,1.000000,0.988183,0.980222,0.968519,0.958697,0.938799,0.601277,0.587064,0.914258,0.948138,0.958070,0.956601,0.930430,0.920133,0.869003,0.397458,0.858598,0.911590,0.935530,0.940584,0.907200,0.899871,0.832454,0.742124,0.829456,0.858190,0.873315,0.830608,0.835778,0.750361,0.819349,0.836253,0.813737,0.698776,0.683025,0.460388,0.727049,0.729009,0.539180,0.526339,0.176031,0.569087,0.002499,0.113168,-0.375885,-0.506689,-0.219933,-0.564095,0.202910,-0.534340,-0.775292
5Y-1M,0.800336,0.832978,0.799957,0.977670,0.988183,1.000000,0.996629,0.990167,0.981040,0.960915,0.593096,0.526345,0.886992,0.927045,0.969423,0.973939,0.954390,0.944899,0.893329,0.320881,0.829969,0.890028,0.949535,0.960966,0.934937,0.928407,0.860802,0.750453,0.837296,0.896120,0.915959,0.882087,0.887646,0.805147,0.823702,0.901140,0.878813,0.777960,0.757916,0.539303,0.823696,0.817208,0.644766,0.620778,0.268855,0.620674,0.074289,0.169841,-0.343436,-0.470923,-0.187461,-0.553324,0.215915,-0.540841,-0.792010
7Y-1M,0.808471,0.843411,0.806692,0.966195,0.980222,0.996629,1.000000,0.994085,0.985232,0.964595,0.604967,0.529177,0.865395,0.912006,0.961722,0.975191,0.956193,0.947140,0.894558,0.316908,0.801601,0.870288,0.938829,0.960260,0.934716,0.928755,0.859757,0.721150,0.817440,0.886124,0.916326,0.883024,0.889142,0.805331,0.833844,0.914978,0.906048,0.807456,0.785531,0.568545,0.838048,0.850053,0.679813,0.651934,0.299325,0.682902,0.125763,0.207396,-0.318809,-0.467881,-0.183079,-0.553839,0.219634,-0.543573,-0.797829
10Y-1M,0.792381,0.828171,0.794271,0.951353,0.968519,0.990167,0.994085,1.000000,0.994524,0.983295,0.597521,0.525195,0.854444,0.904459,0.959925,0.973676,0.970186,0.965107,0.925632,0.316425,0.791393,0.863688,0.938280,0.959905,0.951407,0.949726,0.895362,0.710110,0.810456,0.885696,0.916090,0.900598,0.911392,0.843098,0.839297,0.926739,0.915670,0.847711,0.830245,0.639523,0.852396,0.860744,0.731861,0.707093,0.382105,0.683918,0.213062,0.285786,-0.232082,-0.369133,-0.095186,-0.473513,0.252699,-0.484513,-0.750506
20Y-1M,0.791309,0.830628,0.805182,0.943182,0.958697,0.981040,0.985232,0.994524,1.000000,0.992838,0.607343,0.546097,0.843446,0.891671,0.948527,0.962753,0.963575,0.972492,0.938403,0.338184,0.775776,0.846969,0.923912,0.946249,0.942356,0.956063,0.907397,0.681470,0.783370,0.864047,0.895745,0.884749,0.911884,0.848751,0.823902,0.916963,0.907020,0.848168,0.855699,0.676810,0.847849,0.856261,0.740222,0.746442,0.433998,0.680572,0.237771,0.357608,-0.166822,-0.337930,-0.012044,-0.411522,0.352430,-0.410119,-0.731057
30Y-1M,0.762507,0.803102,0.787328,0.923582,0.938799,0.960915,0.964595,0.983295,0.992838,1.000000,0.593285,0.546871,0.833805,0.879591,0.934213,0.947186,0.960589,0.974341,0.960091,0.348460,0.769114,0.836932,0.910903,0.931689,0.941687,0.960576,0.934035,0.668734,0.768247,0.847311,0.877652,0.881029,0.913720,0.873554,0.806917,0.898673,0.887765,0.854004,0.869577,0.728844,0.831312,0.837837,0.756703,0.771586,0.504344,0.662536,0.298285,0.418167,-0.070010,-0.252701,0.067355,-0.314637,0.386677,-0.317194,-0.644308
