,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.470693,-0.068304,0.011005,0.456692,0.473602,0.466469,0.443693,0.672319,0.642237,-0.312178,-0.444809,-0.429256,0.090037,0.220238,0.282699,0.286417,0.581934,0.554521,-0.438006,-0.333959,0.247799,0.337368,0.369687,0.357144,0.620909,0.589868,0.089404,0.469448,0.513156,0.536678,0.509720,0.708893,0.674194,0.661200,0.603963,0.544620,0.481019,0.684008,0.650588,0.287271,0.348495,0.329339,0.642372,0.607436,0.310745,0.249855,0.632164,0.588695,0.104668,0.611212,0.568625,0.791228,0.725866,0.156136
6M-1M,0.470693,1.000000,0.657566,0.512399,0.433292,0.443987,0.428186,0.376546,0.400802,0.363768,0.691263,0.409805,0.256091,0.286802,0.348502,0.359298,0.314106,0.366573,0.327747,0.126323,-0.146164,-0.067963,0.091983,0.171852,0.155088,0.226770,0.200788,-0.237818,-0.132516,0.020888,0.119756,0.114469,0.184881,0.164055,0.054275,0.199600,0.249238,0.209273,0.256113,0.229217,0.261587,0.307511,0.248961,0.304417,0.267271,0.265971,0.164248,0.252502,0.214329,0.024916,0.182226,0.149008,0.241477,0.192111,-0.039995
1Y-1M,-0.068304,0.657566,1.000000,0.575508,0.319967,0.308265,0.380146,0.379810,0.224544,0.206161,0.763983,0.923916,0.549819,0.386976,0.362197,0.427479,0.418892,0.257380,0.233571,0.830427,0.178717,-0.005891,0.078615,0.220473,0.242963,0.107647,0.097283,-0.566887,-0.509401,-0.332065,-0.109149,-0.034246,-0.111448,-0.103277,-0.184961,-0.021862,0.161087,0.187885,0.057004,0.051452,0.152990,0.329922,0.329330,0.132888,0.118755,0.415040,0.324279,0.095665,0.083077,0.127498,-0.068115,-0.060650,-0.211668,-0.182155,-0.005933
2Y-1M,0.011005,0.512399,0.575508,1.000000,0.736188,0.637486,0.543570,0.408083,0.220186,0.199019,0.542719,0.512426,0.898404,0.819529,0.702687,0.587001,0.434213,0.240168,0.214497,0.378852,0.774630,0.534361,0.502750,0.441435,0.308891,0.131947,0.116161,0.347449,0.208245,0.265081,0.286241,0.185021,0.028622,0.022260,-0.055515,0.093621,0.141960,0.050935,-0.074720,-0.072624,0.204856,0.226674,0.091713,-0.075696,-0.073259,0.183831,0.000367,-0.164073,-0.150183,-0.130297,-0.274061,-0.244933,-0.280801,-0.248303,-0.027696
3Y-1M,0.456692,0.433292,0.319967,0.736188,1.000000,0.886918,0.834175,0.780353,0.711934,0.702197,0.092520,0.112104,0.464375,0.927131,0.843322,0.802685,0.748447,0.710570,0.697167,0.100883,0.528981,0.869722,0.811699,0.781558,0.725372,0.670477,0.659727,0.374709,0.652298,0.675368,0.730849,0.700820,0.617110,0.613678,0.634864,0.608566,0.616338,0.562507,0.507086,0.512063,0.321295,0.461990,0.447775,0.428393,0.443987,0.472422,0.378113,0.372907,0.393483,0.156859,0.234371,0.279586,0.199819,0.277294,0.319435
5Y-1M,0.473602,0.443987,0.308265,0.637486,0.886918,1.000000,0.955723,0.853660,0.784357,0.763360,0.090187,0.095114,0.367797,0.793412,0.963419,0.930720,0.823642,0.787484,0.761155,0.077566,0.407403,0.738684,0.933074,0.910904,0.800911,0.745336,0.722106,0.288701,0.558950,0.794956,0.867535,0.785221,0.694952,0.679510,0.580713,0.826760,0.808940,0.681735,0.610716,0.601469,0.722397,0.756908,0.628135,0.576727,0.570686,0.574893,0.379809,0.393256,0.403471,0.086173,0.213690,0.252338,0.232630,0.292112,0.280378
7Y-1M,0.466469,0.428186,0.380146,0.543570,0.834175,0.955723,1.000000,0.903264,0.832692,0.815276,0.079015,0.162379,0.286101,0.737371,0.916551,0.980326,0.878013,0.841701,0.818537,0.183896,0.310849,0.688950,0.890211,0.963831,0.857701,0.799869,0.779579,0.111676,0.453539,0.705214,0.877908,0.806855,0.719773,0.709796,0.610118,0.838117,0.908029,0.773140,0.688286,0.680148,0.710579,0.874497,0.734294,0.664641,0.659216,0.790217,0.518228,0.498962,0.507019,0.113447,0.244597,0.291371,0.253134,0.326765,0.331625
10Y-1M,0.443693,0.376546,0.379810,0.408083,0.780353,0.853660,0.903264,1.000000,0.925891,0.920236,0.042065,0.170811,0.173727,0.686711,0.810444,0.880506,0.985715,0.947655,0.935739,0.221640,0.192800,0.657648,0.797518,0.873607,0.973587,0.909239,0.899351,-0.024420,0.404922,0.604228,0.774119,0.911515,0.814933,0.816591,0.685388,0.805156,0.861565,0.932546,0.824184,0.824250,0.581913,0.766268,0.908567,0.810809,0.814976,0.733787,0.806030,0.715622,0.724868,0.528788,0.525183,0.566861,0.290428,0.403027,0.464262
20Y-1M,0.672319,0.400802,0.224544,0.220186,0.711934,0.784357,0.832692,0.925891,1.000000,0.992133,-0.119063,-0.056250,-0.096400,0.513812,0.664120,0.752960,0.863518,0.993253,0.981163,-0.000733,-0.041516,0.568626,0.710766,0.789523,0.888580,0.983187,0.970554,-0.035665,0.466995,0.634528,0.778655,0.900478,0.943368,0.938246,0.798956,0.852795,0.872114,0.925785,0.956279,0.949124,0.542257,0.712952,0.848307,0.939532,0.935544,0.681885,0.753159,0.878784,0.873679,0.496785,0.740590,0.760117,0.630411,0.700765,0.489164
30Y-1M,0.642237,0.363768,0.206161,0.199019,0.702197,0.763360,0.815276,0.920236,0.992133,1.000000,-0.134302,-0.061217,-0.102306,0.515583,0.650018,0.740787,0.863126,0.989323,0.993997,0.002448,-0.038626,0.578127,0.702297,0.781460,0.891677,0.982205,0.985560,-0.035908,0.472858,0.625431,0.769455,0.902542,0.941604,0.951994,0.808756,0.841116,0.862139,0.927970,0.954583,0.962954,0.513786,0.693508,0.846726,0.934158,0.949726,0.677188,0.766977,0.883277,0.899054,0.518140,0.747949,0.791494,0.622104,0.729051,0.594503
6M-3M,-0.312178,0.691263,0.763983,0.542719,0.092520,0.090187,0.079015,0.042065,-0.119063,-0.134302,1.000000,0.805562,0.627311,0.235076,0.194878,0.155347,0.103641,-0.081893,-0.101249,0.494748,0.116129,-0.276127,-0.177262,-0.117731,-0.125509,-0.264348,-0.266902,-0.329295,-0.527168,-0.397785,-0.310592,-0.294207,-0.381512,-0.375519,-0.483083,-0.279726,-0.177676,-0.168619,-0.284432,-0.286021,0.046391,0.045697,-0.001659,-0.198319,-0.209704,0.031887,-0.027776,-0.245859,-0.251361,-0.058895,-0.304370,-0.305259,-0.388004,-0.387628,-0.170940
1Y-3M,-0.444809,0.409805,0.923916,0.512426,0.112104,0.095114,0.162379,0.170811,-0.056250,-0.061217,0.805562,1.000000,0.658201,0.312868,0.240693,0.275345,0.266210,0.007890,-0.002972,0.913464,0.288509,-0.100317,-0.058803,0.056152,0.081152,-0.141476,-0.138875,-0.543193,-0.637330,-0.494893,-0.303797,-0.226216,-0.371903,-0.351261,-0.419608,-0.251240,-0.064245,-0.015798,-0.211137,-0.203305,0.027177,0.162534,0.169348,-0.127047,-0.126337,0.253423,0.195296,-0.156548,-0.151179,0.074319,-0.295543,-0.272509,-0.493448,-0.441887,-0.065202
2Y-3M,-0.429256,0.256091,0.549819,0.898404,0.464375,0.367797,0.286101,0.173727,-0.096400,-0.102306,0.627311,0.658201,1.000000,0.700685,0.537966,0.406041,0.266405,-0.038654,-0.049802,0.534564,0.846349,0.373823,0.305932,0.236356,0.122145,-0.153522,-0.154147,0.274563,-0.018085,0.014055,0.022837,-0.056749,-0.285491,-0.275997,-0.340540,-0.180696,-0.110971,-0.165255,-0.367904,-0.351332,0.058865,0.051683,-0.061806,-0.350499,-0.332954,0.029565,-0.109404,-0.425841,-0.394204,-0.163659,-0.515984,-0.470970,-0.601135,-0.543074,-0.093591
3Y-3M,0.090037,0.286802,0.386976,0.819529,0.927131,0.793412,0.737371,0.686711,0.513812,0.515583,0.235076,0.312868,0.700685,1.000000,0.851332,0.779527,0.717242,0.550358,0.546899,0.297441,0.732870,0.869277,0.766590,0.719233,0.661617,0.489056,0.490096,0.381828,0.532504,0.539920,0.592123,0.569861,0.392249,0.403024,0.432215,0.426884,0.460582,0.427109,0.279559,0.299209,0.238683,0.370403,0.362558,0.209000,0.241174,0.397982,0.318052,0.151184,0.192529,0.131515,0.004917,0.073475,-0.109592,0.004674,0.291839
5Y-3M,0.220238,0.348502,0.362197,0.702687,0.843322,0.963419,0.916551,0.810444,0.664120,0.650018,0.194878,0.240693,0.537966,0.851332,1.000000,0.944779,0.825055,0.695086,0.674267,0.219189,0.552832,0.742712,0.930751,0.896362,0.778358,0.636547,0.620264,0.292541,0.476206,0.724290,0.797516,0.714554,0.553971,0.547427,0.441961,0.731882,0.730204,0.608673,0.468250,0.468178,0.712663,0.732255,0.595464,0.443275,0.447215,0.542155,0.344622,0.243182,0.267722,0.063590,0.050682,0.106445,0.016882,0.102649,0.263016
7Y-3M,0.282699,0.359298,0.427479,0.587001,0.802685,0.930720,0.980326,0.880506,0.752960,0.740787,0.155347,0.275345,0.406041,0.779527,0.944779,1.000000,0.888220,0.782898,0.763896,0.297160,0.411613,0.691814,0.890078,0.962701,0.850411,0.728838,0.713761,0.101153,0.387069,0.650237,0.832260,0.761225,0.622346,0.619270,0.514077,0.774096,0.863152,0.731068,0.593754,0.592388,0.706461,0.870555,0.722790,0.577405,0.579317,0.787584,0.506222,0.400017,0.418454,0.099668,0.128855,0.189080,0.097942,0.192374,0.324778
10Y-3M,0.286417,0.314106,0.418892,0.434213,0.748447,0.823642,0.878013,0.985715,0.863518,0.863126,0.103641,0.266210,0.266405,0.717242,0.825055,0.888220,1.000000,0.903773,0.896185,0.319273,0.268886,0.656521,0.789224,0.864496,0.973742,0.855376,0.850639,-0.042909,0.344677,0.549540,0.726750,0.878707,0.738019,0.746313,0.608486,0.747286,0.818746,0.906584,0.752585,0.758937,0.568135,0.753723,0.909455,0.746112,0.757132,0.726092,0.814770,0.646266,0.664319,0.545657,0.446605,0.499167,0.161796,0.294460,0.467000
