,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.779874,0.629883,0.467580,0.419669,0.380432,0.363996,0.358188,0.352676,0.356342,0.168435,0.167076,0.166310,0.170179,0.173628,0.166058,0.148011,0.072107,0.101108,0.106547,0.109808,0.115090,0.128085,0.121178,0.098832,0.057520,0.039990,0.109669,0.097908,0.102458,0.098061,0.066860,0.037005,0.008383,0.058034,0.049527,0.044196,-0.003046,-0.012399,-0.064847,0.040987,0.037063,-0.028371,-0.042608,-0.089172,-0.007351,-0.089079,-0.065960,-0.124821,-0.158664,-0.056239,-0.155034,-0.067833,-0.125103,-0.049223
6M-1M,0.779874,1.000000,0.866890,0.646237,0.576303,0.532407,0.512800,0.489004,0.466999,0.460105,0.550611,0.450301,0.398422,0.387424,0.369887,0.357633,0.329630,0.274390,0.277899,0.186898,0.227738,0.239666,0.240679,0.227851,0.196286,0.081193,0.125688,0.227813,0.224509,0.201815,0.182149,0.136956,0.018207,0.053213,0.158039,0.102324,0.070987,0.010413,-0.072450,-0.076887,0.043269,0.016106,-0.062519,-0.115031,-0.141617,-0.021563,-0.136986,-0.179410,-0.193188,-0.189189,-0.192965,-0.237004,-0.164265,-0.218418,-0.148046
1Y-1M,0.629883,0.866890,1.000000,0.872137,0.802213,0.729067,0.691137,0.641307,0.587429,0.557188,0.529729,0.686529,0.605549,0.588182,0.559134,0.535196,0.494909,0.445789,0.417710,0.561502,0.501515,0.491121,0.464863,0.435042,0.386022,0.279150,0.284791,0.361235,0.368955,0.333545,0.288819,0.234397,0.097371,0.114387,0.278662,0.199920,0.127230,0.060105,-0.087614,-0.075817,0.102131,0.022733,-0.059688,-0.183231,-0.186451,-0.079660,-0.188568,-0.291659,-0.282871,-0.210990,-0.347160,-0.317214,-0.292294,-0.326688,-0.296651
2Y-1M,0.467580,0.646237,0.872137,1.000000,1.000000,0.968155,0.900722,0.820024,0.723414,0.670655,0.530677,0.696115,0.815569,0.793593,0.758454,0.717532,0.664275,0.634978,0.563111,0.600995,0.759515,0.733715,0.692297,0.640516,0.574074,0.511109,0.444878,0.698380,0.666252,0.601155,0.521150,0.442284,0.337669,0.284494,0.412233,0.338662,0.220099,0.144623,-0.018778,-0.027152,0.213892,0.070847,-0.008758,-0.179854,-0.174726,-0.135586,-0.207425,-0.376939,-0.332660,-0.194309,-0.475498,-0.347504,-0.413527,-0.394216,-0.441179
3Y-1M,0.419669,0.576303,0.802213,1.000000,1.000000,1.000000,0.981978,0.899726,0.799111,0.741941,0.528799,0.696844,0.816676,0.841879,0.820873,0.786227,0.736468,0.720374,0.634734,0.605955,0.763039,0.792342,0.764129,0.718321,0.653988,0.618304,0.522383,0.701492,0.741819,0.689934,0.614461,0.534295,0.454180,0.370594,0.561309,0.466611,0.341912,0.258832,0.096530,0.073235,0.287903,0.146719,0.072052,-0.111255,-0.106536,-0.087068,-0.143836,-0.337700,-0.286301,-0.141331,-0.454111,-0.309799,-0.400535,-0.377016,-0.462352
5Y-1M,0.380432,0.532407,0.729067,0.968155,1.000000,1.000000,1.000000,0.999222,0.908637,0.850603,0.505313,0.667376,0.786115,0.828250,0.865974,0.851575,0.813177,0.841794,0.720049,0.585548,0.740273,0.789381,0.825573,0.802348,0.749346,0.748347,0.625658,0.686654,0.753276,0.777530,0.726410,0.652428,0.604456,0.491330,0.604607,0.605298,0.493940,0.407088,0.258295,0.214626,0.456852,0.314960,0.235881,0.053263,0.039138,0.011445,-0.024332,-0.220819,-0.182121,-0.046705,-0.359835,-0.218255,-0.335420,-0.310996,-0.447723
7Y-1M,0.363996,0.512800,0.691137,0.900722,0.981978,1.000000,1.000000,1.000000,0.972981,0.921917,0.487913,0.636851,0.746709,0.798081,0.858477,0.872294,0.847375,0.911100,0.769965,0.559116,0.701893,0.762591,0.823921,0.833326,0.793616,0.825468,0.686339,0.649996,0.732865,0.787319,0.774718,0.712047,0.691324,0.565542,0.616119,0.650217,0.579365,0.495331,0.367777,0.309181,0.512336,0.415012,0.336838,0.172305,0.139708,0.131623,0.089425,-0.099023,-0.078898,0.020693,-0.268432,-0.137133,-0.261380,-0.236734,-0.404942
10Y-1M,0.358188,0.489004,0.641307,0.820024,0.899726,0.999222,1.000000,1.000000,1.000000,0.976241,0.456254,0.596251,0.700780,0.758151,0.834584,0.865768,0.871915,0.951504,0.815911,0.523278,0.656220,0.724471,0.806354,0.835733,0.829544,0.879875,0.743737,0.608918,0.700188,0.780185,0.792510,0.765140,0.766793,0.636272,0.611457,0.675511,0.633887,0.577901,0.478053,0.397815,0.557215,0.490908,0.437028,0.296848,0.238188,0.220754,0.207955,0.035185,0.025680,0.124646,-0.128075,-0.039755,-0.175043,-0.160504,-0.332694
20Y-1M,0.352676,0.466999,0.587429,0.723414,0.799111,0.908637,0.972981,1.000000,1.000000,1.000000,0.410353,0.528629,0.624517,0.686360,0.778003,0.828418,0.855815,0.974594,0.855063,0.466097,0.584814,0.657391,0.755495,0.807061,0.823499,0.915028,0.795064,0.547953,0.641599,0.741174,0.782661,0.778626,0.825866,0.706700,0.580878,0.672043,0.668068,0.630109,0.588127,0.496198,0.578625,0.556434,0.511664,0.431556,0.350983,0.324340,0.306408,0.195532,0.153038,0.193628,0.045474,0.078374,0.014992,-0.021062,-0.251852
30Y-1M,0.356342,0.460105,0.557188,0.670655,0.741941,0.850603,0.921917,0.976241,1.000000,1.000000,0.391344,0.495509,0.585715,0.647704,0.741907,0.798560,0.833933,0.953199,0.861012,0.433167,0.544595,0.617580,0.719635,0.780337,0.805223,0.901916,0.808281,0.511730,0.605049,0.709715,0.765025,0.770687,0.826528,0.735102,0.558710,0.656108,0.670964,0.643664,0.622339,0.544399,0.574844,0.575168,0.540406,0.482187,0.409802,0.365494,0.355277,0.261566,0.225512,0.229899,0.113878,0.148977,0.075434,0.063734,-0.115739
