,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.720329,0.666593,0.714390,0.636218,0.597443,0.553343,0.444714,0.469543,0.139951,0.186686,0.328714,0.285801,0.271875,0.211874,0.092109,0.149011,0.182212,0.415632,0.307962,0.280850,0.190002,0.037207,0.111137,0.563541,0.352985,0.303635,0.174273,-0.028592,0.075392,0.089041,0.108107,-0.033237,-0.224604,-0.083737,0.118525,-0.159558,-0.386654,-0.173021,-0.357287,-0.544276,-0.281913,-0.476418,-0.172963,0.279474
1Y-3M,,,,,,,,,,,0.720329,1.000000,0.952471,0.929405,0.869545,0.836304,0.790890,0.735830,0.715489,0.787616,0.756943,0.796637,0.716694,0.682996,0.612903,0.528262,0.529861,0.336634,0.423999,0.402155,0.401420,0.299182,0.222206,0.242661,0.363286,0.388597,0.392172,0.249533,0.153184,0.187267,0.301925,0.324582,0.149614,0.046366,0.104685,0.304588,-0.037664,-0.123279,-0.014954,-0.376382,-0.315560,-0.168222,-0.164577,0.008918,0.155906
2Y-3M,,,,,,,,,,,0.666593,0.952471,1.000000,0.982098,0.957786,0.938168,0.910815,0.875834,0.855567,0.767504,0.856761,0.901904,0.853405,0.829156,0.777111,0.705527,0.706997,0.607484,0.641554,0.623255,0.618909,0.530566,0.463581,0.472863,0.411962,0.539361,0.556105,0.437265,0.360455,0.382866,0.492235,0.512607,0.362032,0.260587,0.313812,0.458190,0.165250,0.070983,0.186205,-0.243324,-0.155574,0.017119,-0.043031,0.192606,0.205256
3Y-3M,,,,,,,,,,,0.714390,0.929405,0.982098,1.000000,0.981645,0.963198,0.941794,0.894480,0.889148,0.692118,0.800099,0.895692,0.858929,0.837919,0.792555,0.707028,0.726594,0.612293,0.728313,0.695397,0.683688,0.600416,0.509741,0.536813,0.576231,0.649817,0.646564,0.532450,0.420345,0.463268,0.529672,0.546651,0.407681,0.271109,0.356255,0.481585,0.212579,0.062714,0.227696,-0.199164,-0.178318,0.059398,-0.101921,0.225020,0.286305
5Y-3M,,,,,,,,,,,0.636218,0.869545,0.957786,0.981645,1.000000,0.993614,0.983623,0.950644,0.950861,0.676110,0.822140,0.920596,0.921161,0.909214,0.875821,0.800915,0.825170,0.693229,0.794414,0.801850,0.794099,0.721547,0.640724,0.667453,0.592926,0.758673,0.760826,0.661185,0.561286,0.601201,0.681716,0.686447,0.560760,0.422388,0.509046,0.580151,0.342787,0.188707,0.367390,-0.113783,-0.073994,0.192067,-0.021750,0.363284,0.333644
7Y-3M,,,,,,,,,,,0.597443,0.836304,0.938168,0.963198,0.993614,1.000000,0.991362,0.967269,0.968296,0.663102,0.823110,0.920338,0.932788,0.934135,0.901859,0.834997,0.859311,0.719265,0.810864,0.830231,0.837863,0.764662,0.692494,0.716624,0.588809,0.784427,0.809435,0.708393,0.619558,0.654755,0.724083,0.751610,0.621448,0.488703,0.571567,0.668348,0.413671,0.259334,0.435659,-0.103769,-0.033051,0.237339,0.025212,0.423604,0.343501
10Y-3M,,,,,,,,,,,0.553343,0.790890,0.910815,0.941794,0.983623,0.991362,1.000000,0.981045,0.988620,0.637450,0.817571,0.919476,0.942625,0.943397,0.931282,0.868054,0.898692,0.753130,0.842660,0.866655,0.868648,0.820548,0.750351,0.778945,0.603952,0.817147,0.835094,0.769526,0.682627,0.722310,0.761755,0.777223,0.690934,0.553774,0.644297,0.671857,0.506490,0.331109,0.521575,0.027575,0.054404,0.346849,0.052990,0.495907,0.380994
20Y-3M,,,,,,,,,,,0.444714,0.735830,0.875834,0.894480,0.950644,0.967269,0.981045,1.000000,0.981050,0.655348,0.846623,0.924648,0.956458,0.962834,0.956552,0.932827,0.931153,0.788574,0.828786,0.872132,0.883221,0.842419,0.823743,0.809777,0.526852,0.799816,0.836588,0.782346,0.765868,0.748815,0.796584,0.818274,0.741191,0.672864,0.697884,0.715356,0.565468,0.484103,0.580920,0.067458,0.221645,0.402414,0.245493,0.550981,0.255263
30Y-3M,,,,,,,,,,,0.469543,0.715489,0.855567,0.889148,0.950861,0.968296,0.988620,0.981050,1.000000,0.604255,0.802735,0.901674,0.944202,0.953015,0.954580,0.901771,0.943019,0.778969,0.853469,0.897145,0.905190,0.873229,0.813489,0.851365,0.588991,0.846378,0.873431,0.830200,0.756244,0.805813,0.818004,0.834558,0.773230,0.640890,0.744358,0.721339,0.603909,0.423515,0.637304,0.117071,0.143061,0.472483,0.109946,0.620899,0.437762
1Y-6M,,,,,,,,,,,0.139951,0.787616,0.767504,0.692118,0.676110,0.663102,0.637450,0.655348,0.604255,1.000000,0.914698,0.845196,0.769197,0.733465,0.686706,0.672271,0.624007,0.318682,0.236045,0.300508,0.323542,0.258299,0.284147,0.247674,0.017987,0.241159,0.290100,0.201398,0.244069,0.200352,0.351901,0.367306,0.243099,0.265707,0.223823,0.329511,0.087973,0.167492,0.132351,-0.219900,0.033029,0.010292,0.188278,0.166376,-0.025707
2Y-6M,,,,,,,,,,,0.186686,0.756943,0.856761,0.800099,0.822140,0.823110,0.817571,0.846623,0.802735,0.914698,1.000000,0.961236,0.927005,0.904681,0.877600,0.866116,0.828686,0.674565,0.557977,0.608351,0.621379,0.567802,0.585230,0.546315,0.153059,0.466634,0.522845,0.455719,0.494837,0.452434,0.587133,0.600791,0.500130,0.498828,0.471517,0.521866,0.328178,0.361055,0.365110,-0.073500,0.171517,0.217601,0.272893,0.373506,0.077163
3Y-6M,,,,,,,,,,,0.328714,0.796637,0.901904,0.895692,0.920596,0.920338,0.919476,0.924648,0.901674,0.845196,0.961236,1.000000,0.977652,0.958145,0.935047,0.895723,0.885970,0.710602,0.718858,0.742854,0.744280,0.689622,0.664338,0.653896,0.419605,0.652725,0.679696,0.607885,0.585497,0.577350,0.658300,0.669099,0.571356,0.508639,0.534041,0.574661,0.388307,0.330353,0.417265,-0.041757,0.105205,0.259317,0.165193,0.413616,0.208819
5Y-6M,,,,,,,,,,,0.285801,0.716694,0.853405,0.858929,0.921161,0.932788,0.942625,0.956458,0.944202,0.769197,0.927005,0.977652,1.000000,0.992186,0.980976,0.948350,0.949774,0.769142,0.777076,0.840626,0.844674,0.800386,0.777072,0.772979,0.452197,0.764285,0.791853,0.733344,0.711594,0.708718,0.801840,0.798099,0.713284,0.637947,0.674525,0.660814,0.506261,0.429436,0.543613,0.038901,0.182649,0.380775,0.213310,0.538484,0.273439
7Y-6M,,,,,,,,,,,0.271875,0.682996,0.829156,0.837919,0.909214,0.934135,0.943397,0.962834,0.953015,0.733465,0.904681,0.958145,0.992186,1.000000,0.987973,0.961041,0.964892,0.782053,0.788085,0.859248,0.880474,0.833064,0.814466,0.810519,0.455775,0.784241,0.836218,0.772539,0.756226,0.752182,0.829304,0.853852,0.760561,0.686436,0.723178,0.749297,0.567442,0.483307,0.599821,0.034496,0.202588,0.410294,0.242303,0.585329,0.287829
10Y-6M,,,,,,,,,,,0.211874,0.612903,0.777111,0.792555,0.875821,0.901859,0.931282,0.956552,0.954580,0.686706,0.877600,0.935047,0.980976,0.987973,1.000000,0.978195,0.989256,0.803949,0.806906,0.882149,0.896345,0.879642,0.864107,0.865323,0.462143,0.804371,0.847012,0.826658,0.813425,0.814506,0.854818,0.864627,0.825203,0.747970,0.792571,0.736446,0.664044,0.557593,0.687631,0.188616,0.301875,0.530251,0.270537,0.657489,0.324787
20Y-6M,,,,,,,,,,,0.092109,0.528262,0.705527,0.707028,0.800915,0.834997,0.868054,0.932827,0.901771,0.672271,0.866116,0.895723,0.948350,0.961041,0.978195,1.000000,0.975247,0.803381,0.754182,0.845686,0.868922,0.860109,0.900814,0.855546,0.359010,0.747178,0.807912,0.799651,0.862943,0.802153,0.849768,0.866212,0.837378,0.838403,0.809548,0.747604,0.692839,0.693742,0.715433,0.218730,0.465370,0.560789,0.464583,0.682126,0.171354
30Y-6M,,,,,,,,,,,0.149011,0.529861,0.706997,0.726594,0.825170,0.859311,0.898692,0.931153,0.943019,0.624007,0.828686,0.885970,0.949774,0.964892,0.989256,0.975247,1.000000,0.803756,0.799226,0.888719,0.907946,0.906389,0.897064,0.911623,0.447275,0.814894,0.863790,0.864124,0.857749,0.874077,0.882586,0.893941,0.878523,0.802426,0.865219,0.763213,0.736494,0.620043,0.778969,0.265766,0.365343,0.635412,0.302682,0.760575,0.384958
2Y-1Y,,,,,,,,,,,0.182212,0.336634,0.607484,0.612293,0.693229,0.719265,0.753130,0.788574,0.778969,0.318682,0.674565,0.710602,0.769142,0.782053,0.803949,0.803381,0.803756,1.000000,0.877505,0.877900,0.866383,0.859899,0.853558,0.828911,0.326128,0.653928,0.696368,0.700957,0.714761,0.695165,0.734260,0.738154,0.728947,0.684595,0.697048,0.622081,0.609011,0.540867,0.614568,0.229292,0.341941,0.491560,0.296125,0.572107,0.227934
3Y-1Y,,,,,,,,,,,0.415632,0.423999,0.641554,0.728313,0.794414,0.810864,0.842660,0.828786,0.853469,0.236045,0.557977,0.718858,0.777076,0.788085,0.806906,0.754182,0.799226,0.877505,1.000000,0.959783,0.932416,0.917898,0.838308,0.866762,0.739526,0.873105,0.858487,0.843295,0.747088,0.789136,0.739202,0.738801,0.722639,0.579202,0.679864,0.616253,0.591589,0.382791,0.586521,0.210097,0.148321,0.458100,0.055462,0.535629,0.413108
5Y-1Y,,,,,,,,,,,0.307962,0.402155,0.623255,0.695397,0.801850,0.830231,0.866655,0.872132,0.897145,0.300508,0.608351,0.742854,0.840626,0.859248,0.882149,0.845686,0.888719,0.877900,0.959783,1.000000,0.986518,0.975714,0.919007,0.943812,0.659697,0.936357,0.936024,0.923876,0.855246,0.888007,0.898549,0.879908,0.858591,0.726980,0.817077,0.707033,0.681073,0.499007,0.699210,0.244447,0.244624,0.559616,0.158801,0.662715,0.429919
7Y-1Y,,,,,,,,,,,0.280850,0.401420,0.618909,0.683688,0.794099,0.837863,0.868648,0.883221,0.905190,0.323542,0.621379,0.744280,0.844674,0.880474,0.896345,0.868922,0.907946,0.866383,0.932416,0.986518,1.000000,0.979509,0.935590,0.955535,0.621916,0.923499,0.961719,0.934942,0.882471,0.907333,0.908989,0.932416,0.889182,0.770227,0.850588,0.813232,0.728547,0.555966,0.742668,0.201395,0.258975,0.563972,0.205978,0.698762,0.418601
10Y-1Y,,,,,,,,,,,0.190002,0.299182,0.530566,0.600416,0.721547,0.764662,0.820548,0.842419,0.873229,0.258299,0.567802,0.689622,0.800386,0.833064,0.879642,0.860109,0.906389,0.859899,0.917898,0.975714,0.979509,1.000000,0.962443,0.987922,0.602398,0.911182,0.935828,0.966817,0.921311,0.951352,0.905766,0.908722,0.937599,0.820166,0.906844,0.763104,0.824924,0.631426,0.827234,0.394544,0.379568,0.697947,0.236341,0.764914,0.448447
20Y-1Y,,,,,,,,,,,0.037207,0.222206,0.463581,0.509741,0.640724,0.692494,0.750351,0.823743,0.813489,0.284147,0.585230,0.664338,0.777072,0.814466,0.864107,0.900814,0.897064,0.853558,0.838308,0.919007,0.935590,0.962443,1.000000,0.962765,0.454410,0.826236,0.876190,0.917516,0.974460,0.921370,0.894151,0.906412,0.941919,0.929986,0.917181,0.774968,0.845708,0.800239,0.848942,0.412258,0.583336,0.720251,0.491259,0.785849,0.237000
30Y-1Y,,,,,,,,,,,0.111137,0.242661,0.472863,0.536813,0.667453,0.716624,0.778945,0.809777,0.851365,0.247674,0.546315,0.653896,0.772979,0.810519,0.865323,0.855546,0.911623,0.828911,0.866762,0.943812,0.955535,0.987922,0.962765,1.000000,0.545094,0.883497,0.918379,0.965450,0.935100,0.978341,0.909176,0.915151,0.961368,0.855127,0.955012,0.772948,0.866869,0.680660,0.896190,0.445179,0.435598,0.782403,0.276246,0.855485,0.490813
3Y-2Y,,,,,,,,,,,0.563541,0.363286,0.411962,0.576231,0.592926,0.588809,0.603952,0.526852,0.588991,0.017987,0.153059,0.419605,0.452197,0.455775,0.462143,0.359010,0.447275,0.326128,0.739526,0.659697,0.621916,0.602398,0.454410,0.545094,1.000000,0.803205,0.714823,0.678435,0.469414,0.579806,0.426502,0.420244,0.401308,0.180817,0.361764,0.341600,0.311327,-0.004609,0.293536,0.092306,-0.187582,0.213048,-0.306318,0.252817,0.494389
5Y-2Y,,,,,,,,,,,0.352985,0.388597,0.539361,0.649817,0.758673,0.784427,0.817147,0.799816,0.846378,0.241159,0.466634,0.652725,0.764285,0.784241,0.804371,0.747178,0.814894,0.653928,0.873105,0.936357,0.923499,0.911182,0.826236,0.883497,0.803205,1.000000,0.968361,0.945804,0.827251,0.893378,0.881373,0.849067,0.822135,0.646711,0.779930,0.661026,0.629592,0.391892,0.654174,0.218118,0.135813,0.523800,0.033805,0.627641,0.512153
7Y-2Y,,,,,,,,,,,0.303635,0.392172,0.556105,0.646564,0.760826,0.809435,0.835094,0.836588,0.873431,0.290100,0.522845,0.679696,0.791853,0.836218,0.847012,0.807912,0.863790,0.696368,0.858487,0.936024,0.961719,0.935828,0.876190,0.918379,0.714823,0.968361,1.000000,0.959000,0.876015,0.922499,0.903426,0.934957,0.877875,0.731258,0.839914,0.827367,0.712834,0.502203,0.730079,0.163610,0.184544,0.540766,0.133521,0.690280,0.476513
10Y-2Y,,,,,,,,,,,0.174273,0.249533,0.437265,0.532450,0.661185,0.708393,0.769526,0.782346,0.830200,0.201398,0.455719,0.607885,0.733344,0.772539,0.826658,0.799651,0.864124,0.700957,0.843295,0.923876,0.934942,0.966817,0.917516,0.965450,0.678435,0.945804,0.959000,1.000000,0.929512,0.981291,0.898034,0.900216,0.945169,0.803293,0.918163,0.754854,0.847768,0.611522,0.848214,0.436490,0.359190,0.729139,0.182008,0.782392,0.512483
20Y-2Y,,,,,,,,,,,-0.028592,0.153184,0.360455,0.420345,0.561286,0.619558,0.682627,0.765868,0.756244,0.244069,0.494837,0.585497,0.711594,0.756226,0.813425,0.862943,0.857749,0.714761,0.747088,0.855246,0.882471,0.921311,0.974460,0.935100,0.469414,0.827251,0.876015,0.929512,1.000000,0.937181,0.883792,0.898572,0.950204,0.953302,0.930746,0.772157,0.872750,0.841085,0.874696,0.454569,0.635664,0.754964,0.531812,0.808303,0.219896
30Y-2Y,,,,,,,,,,,0.075392,0.187267,0.382866,0.463268,0.601201,0.654755,0.722310,0.748815,0.805813,0.200352,0.452434,0.577350,0.708718,0.752182,0.814506,0.802153,0.874077,0.695165,0.789136,0.888007,0.907333,0.951352,0.921370,0.978341,0.579806,0.893378,0.922499,0.981291,0.937181,1.000000,0.896650,0.902888,0.965688,0.845571,0.969324,0.763098,0.888631,0.674554,0.924255,0.487241,0.433243,0.823548,0.245417,0.887659,0.546387
5Y-3Y,,,,,,,,,,,0.089041,0.301925,0.492235,0.529672,0.681716,0.724083,0.761755,0.796584,0.818004,0.351901,0.587133,0.658300,0.801840,0.829304,0.854818,0.849768,0.882586,0.734260,0.739202,0.898549,0.908989,0.905766,0.894151,0.909176,0.426502,0.881373,0.903426,0.898034,0.883792,0.896650,1.000000,0.955910,0.930035,0.838540,0.897314,0.732766,0.709046,0.598686,0.760479,0.257977,0.354973,0.626356,0.294253,0.752485,0.385555
7Y-3Y,,,,,,,,,,,0.108107,0.324582,0.512607,0.546651,0.686447,0.751610,0.777223,0.818274,0.834558,0.367306,0.600791,0.669099,0.798099,0.853852,0.864627,0.866212,0.893941,0.738154,0.738801,0.879908,0.932416,0.908722,0.906412,0.915151,0.420244,0.849067,0.934957,0.900216,0.898572,0.902888,0.955910,1.000000,0.935537,0.857144,0.906340,0.900288,0.767030,0.653992,0.798431,0.165471,0.334623,0.593613,0.328652,0.767445,0.367513
10Y-3Y,,,,,,,,,,,-0.033237,0.149614,0.362032,0.407681,0.560760,0.621448,0.690934,0.741191,0.773230,0.243099,0.500130,0.571356,0.713284,0.760561,0.825203,0.837378,0.878523,0.728947,0.722639,0.858591,0.889182,0.937599,0.941919,0.961368,0.401308,0.822135,0.877875,0.945169,0.950204,0.965688,0.930035,0.935537,1.000000,0.921131,0.983910,0.789266,0.918565,0.764469,0.927030,0.503164,0.531209,0.814352,0.363089,0.863066,0.419168
20Y-3Y,,,,,,,,,,,-0.224604,0.046366,0.260587,0.271109,0.422388,0.488703,0.553774,0.672864,0.640890,0.265707,0.498828,0.508639,0.637947,0.686436,0.747970,0.838403,0.802426,0.684595,0.579202,0.726980,0.770227,0.820166,0.929986,0.855127,0.180817,0.646711,0.731258,0.803293,0.953302,0.845571,0.838540,0.857144,0.921131,1.000000,0.912984,0.743235,0.865636,0.938430,0.873888,0.474755,0.772204,0.768054,0.697140,0.813864,0.075830
30Y-3Y,,,,,,,,,,,-0.083737,0.104685,0.313812,0.356255,0.509046,0.571567,0.644297,0.697884,0.744358,0.223823,0.471517,0.534041,0.674525,0.723178,0.792571,0.809548,0.865219,0.697048,0.679864,0.817077,0.850588,0.906844,0.917181,0.955012,0.361764,0.779930,0.839914,0.918163,0.930746,0.969324,0.897314,0.906340,0.983910,0.912984,1.000000,0.770112,0.922884,0.773238,0.969012,0.529672,0.552319,0.878062,0.373222,0.939422,0.476053
