,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.775247,0.624739,0.462496,0.408873,0.369185,0.352513,0.339485,0.330682,0.330617,0.199143,0.194140,0.185118,0.183340,0.182043,0.172289,0.145858,0.049830,0.101430,0.130405,0.132580,0.133974,0.138837,0.126314,0.111019,0.023764,0.084781,0.120871,0.109715,0.110596,0.108504,0.104708,-0.002603,0.062639,0.101943,0.093687,0.066840,0.038142,-0.050778,-0.014534,0.061955,0.030152,-0.003367,-0.073181,-0.053366,-0.045153,-0.068932,-0.099827,-0.095029,-0.083531,-0.100447,-0.100429,-0.086423,-0.095700,-0.077721
6M-1M,0.775247,1.000000,0.853362,0.652649,0.590195,0.544910,0.524852,0.501740,0.478098,0.473118,0.575345,0.470103,0.403026,0.387050,0.368228,0.351813,0.324660,0.289422,0.268068,0.201822,0.228016,0.229633,0.226215,0.212012,0.171294,0.110136,0.091585,0.211563,0.206673,0.195700,0.179681,0.127479,0.053656,0.032055,0.152737,0.108181,0.071303,0.004406,-0.050393,-0.088689,0.049714,0.012350,-0.062353,-0.102505,-0.146729,-0.066763,-0.146494,-0.165610,-0.200210,-0.180743,-0.183889,-0.220100,-0.166606,-0.216063,-0.138809
1Y-1M,0.624739,0.853362,1.000000,0.882995,0.828156,0.767912,0.735857,0.695249,0.641073,0.613590,0.531806,0.670358,0.584467,0.562145,0.526873,0.499251,0.459675,0.502919,0.374662,0.525986,0.465165,0.456294,0.435055,0.412021,0.353164,0.358951,0.209183,0.343339,0.342939,0.308762,0.269929,0.172373,0.177840,0.031373,0.215768,0.138423,0.089041,-0.007958,-0.005908,-0.146159,0.058007,0.005269,-0.105564,-0.118028,-0.230639,-0.093760,-0.223450,-0.244102,-0.309158,-0.281510,-0.306124,-0.344416,-0.287303,-0.336686,-0.271338
2Y-1M,0.462496,0.652649,0.882995,1.000000,1.000000,1.000000,0.978288,0.911932,0.822090,0.775876,0.474422,0.634492,0.747851,0.725924,0.684928,0.647485,0.601247,0.741033,0.490352,0.542293,0.685576,0.669662,0.638414,0.605857,0.535403,0.632187,0.332081,0.646492,0.633039,0.574477,0.481645,0.325035,0.468079,0.132003,0.270547,0.184852,0.130687,0.020743,0.091835,-0.150092,0.104416,0.040510,-0.090262,-0.090500,-0.254481,-0.076697,-0.242615,-0.314390,-0.370783,-0.335240,-0.413750,-0.429075,-0.388548,-0.430046,-0.407024
3Y-1M,0.408873,0.590195,0.828156,1.000000,1.000000,1.000000,1.000000,1.000000,0.920417,0.867716,0.446016,0.603353,0.719790,0.745247,0.719849,0.693101,0.658009,0.855566,0.559078,0.526489,0.669693,0.708117,0.692012,0.672605,0.612645,0.760267,0.403413,0.637138,0.699879,0.658778,0.561893,0.392030,0.604597,0.196807,0.390370,0.274101,0.220204,0.102838,0.223290,-0.073726,0.147498,0.100395,-0.029245,-0.008151,-0.199201,-0.011328,-0.183577,-0.269634,-0.324775,-0.297103,-0.396849,-0.397778,-0.380564,-0.409282,-0.436929
5Y-1M,0.369185,0.544910,0.767912,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.992550,0.404665,0.545860,0.664522,0.704369,0.735977,0.732888,0.721407,0.996326,0.647535,0.479228,0.623981,0.676256,0.725156,0.737484,0.713101,0.913619,0.515045,0.605973,0.687485,0.743383,0.669824,0.500879,0.774346,0.306380,0.408735,0.384503,0.344195,0.221325,0.405856,0.042502,0.294370,0.250869,0.104500,0.170923,-0.075297,0.097890,-0.076272,-0.150960,-0.226038,-0.204594,-0.308936,-0.313681,-0.318785,-0.341729,-0.431419
7Y-1M,0.352513,0.524852,0.735857,0.978288,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.378250,0.503712,0.614909,0.661317,0.712830,0.740259,0.750124,1.000000,0.702046,0.439422,0.575481,0.634781,0.706525,0.758068,0.767258,0.993854,0.592686,0.565205,0.655935,0.749104,0.724182,0.570015,0.863402,0.385996,0.420088,0.426320,0.422656,0.302052,0.521837,0.127742,0.345046,0.344344,0.193647,0.293999,0.014312,0.216375,0.025290,-0.027820,-0.133181,-0.128905,-0.220542,-0.238518,-0.241942,-0.273595,-0.390986
10Y-1M,0.339485,0.501740,0.695249,0.911932,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.340292,0.451446,0.555056,0.606036,0.672234,0.716426,0.761268,1.000000,0.744529,0.392919,0.520982,0.584577,0.672762,0.745367,0.806080,1.000000,0.664971,0.519333,0.616634,0.738401,0.742423,0.632258,0.937434,0.467608,0.421554,0.457479,0.475778,0.386826,0.625775,0.221391,0.389663,0.411610,0.289817,0.412188,0.112660,0.290312,0.134182,0.101273,-0.031358,-0.012368,-0.078048,-0.138020,-0.165488,-0.192238,-0.325435
20Y-1M,0.330682,0.478098,0.641073,0.822090,0.920417,1.000000,1.000000,1.000000,1.000000,1.000000,0.299359,0.388865,0.478633,0.532829,0.612751,0.673400,0.738903,1.000000,0.780530,0.337372,0.449056,0.515498,0.617402,0.708542,0.801380,1.000000,0.730236,0.455604,0.555138,0.698857,0.733187,0.659077,0.993852,0.550913,0.408869,0.473789,0.516814,0.451435,0.726655,0.328869,0.422195,0.473006,0.371159,0.539277,0.229694,0.369728,0.231909,0.256267,0.094105,0.081690,0.092028,-0.010986,0.022928,-0.056484,-0.247051
30Y-1M,0.330617,0.473118,0.613590,0.775876,0.867716,0.992550,1.000000,1.000000,1.000000,1.000000,0.276104,0.353564,0.436328,0.490010,0.570714,0.635378,0.709302,1.000000,0.783069,0.301881,0.406017,0.472056,0.575342,0.673289,0.785761,1.000000,0.756699,0.415806,0.516478,0.666828,0.715731,0.661219,0.993869,0.587751,0.400059,0.470668,0.522712,0.472233,0.754834,0.380997,0.424964,0.487237,0.402186,0.585601,0.288222,0.394752,0.277224,0.320895,0.160879,0.134092,0.160484,0.060381,0.084876,0.018927,-0.111097
