,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.965842,0.965105,0.933886,0.924942,0.877727,0.825286,0.783292,0.721737,0.704287,0.665840,0.619457,0.420520,0.455975,0.584254,0.589583,0.575320,0.553396,0.552149,-0.276624,-0.225511,-0.106198,0.396279,0.490103,0.499343,0.498688,0.504485,-0.191243,-0.016909,0.450518,0.509131,0.509313,0.503894,0.508292,0.241308,0.496424,0.517413,0.510430,0.503374,0.506546,0.545295,0.542894,0.526600,0.513037,0.514203,0.523646,0.503998,0.496195,0.499405,0.472035,0.481315,0.488331,0.482816,0.491494,0.471736
6M-1M,0.965842,1.000000,0.993974,0.946558,0.944967,0.914146,0.875594,0.838075,0.777361,0.759382,0.836432,0.783669,0.519250,0.561262,0.676762,0.681720,0.662952,0.631095,0.626247,-0.331697,-0.293812,-0.148300,0.422319,0.544121,0.558191,0.556093,0.560742,-0.264003,-0.048271,0.486913,0.567890,0.571104,0.563107,0.566061,0.293068,0.556059,0.587066,0.579512,0.567396,0.568390,0.603916,0.612956,0.595739,0.576756,0.575592,0.603484,0.577579,0.560667,0.560689,0.536923,0.538841,0.543215,0.535846,0.542333,0.514622
1Y-1M,0.965105,0.993974,1.000000,0.974491,0.968863,0.923021,0.872315,0.827026,0.759801,0.738863,0.820641,0.803412,0.591563,0.618473,0.692460,0.677466,0.648750,0.610196,0.602352,-0.226285,-0.192354,-0.057962,0.451937,0.544312,0.545704,0.535729,0.537074,-0.168121,0.024785,0.497380,0.556743,0.550615,0.537634,0.538067,0.275834,0.533400,0.557760,0.546246,0.533600,0.533343,0.580907,0.582765,0.561588,0.542387,0.540048,0.566732,0.537838,0.523200,0.522404,0.494305,0.501314,0.504682,0.501411,0.505547,0.476063
2Y-1M,0.933886,0.946558,0.974491,1.000000,0.988784,0.912937,0.836131,0.775040,0.695279,0.667059,0.750150,0.797924,0.717136,0.718490,0.703551,0.644156,0.594564,0.542391,0.526608,-0.024491,0.030188,0.144724,0.506283,0.527774,0.500609,0.472813,0.464932,0.057400,0.204372,0.515044,0.518871,0.490702,0.465379,0.458101,0.247760,0.473448,0.477844,0.456891,0.442234,0.437280,0.514729,0.497473,0.467823,0.448123,0.441430,0.464126,0.430440,0.421402,0.416780,0.383045,0.400520,0.398764,0.407150,0.402244,0.363109
3Y-1M,0.924942,0.944967,0.968863,0.988784,1.000000,0.955252,0.893121,0.839239,0.767687,0.739382,0.764487,0.801390,0.706109,0.760044,0.783292,0.730953,0.683105,0.632341,0.614006,-0.058788,0.001877,0.183409,0.603481,0.628315,0.599387,0.569230,0.557613,0.033170,0.271535,0.619371,0.620901,0.589844,0.561803,0.550740,0.389680,0.581570,0.578771,0.554375,0.537361,0.528711,0.606476,0.588502,0.557707,0.538072,0.528111,0.551600,0.517226,0.509605,0.501011,0.467530,0.488460,0.481401,0.496335,0.483703,0.423771
5Y-1M,0.877727,0.914146,0.923021,0.912937,0.955252,1.000000,0.983267,0.956795,0.914749,0.894576,0.775607,0.771320,0.605685,0.735994,0.901689,0.887784,0.859271,0.824186,0.809253,-0.179429,-0.127387,0.140755,0.753521,0.814992,0.800252,0.778047,0.767609,-0.096053,0.269052,0.792874,0.816469,0.795457,0.773051,0.762568,0.567099,0.791692,0.788453,0.767949,0.753141,0.743959,0.814522,0.796028,0.769521,0.752615,0.741944,0.752183,0.726395,0.723350,0.713489,0.683335,0.706409,0.696353,0.713829,0.697064,0.613448
7Y-1M,0.825286,0.875594,0.872315,0.836131,0.893121,0.983267,1.000000,0.993072,0.971455,0.958640,0.775521,0.738549,0.513012,0.680178,0.920669,0.942700,0.930878,0.908947,0.898913,-0.273240,-0.235536,0.068786,0.778627,0.881710,0.883045,0.871126,0.864774,-0.207851,0.215292,0.835456,0.891814,0.883676,0.869296,0.862284,0.637675,0.870555,0.881394,0.867719,0.856576,0.849555,0.891400,0.889278,0.869841,0.856509,0.847872,0.859639,0.837832,0.834317,0.825457,0.797601,0.818148,0.809057,0.823332,0.808519,0.720391
10Y-1M,0.783292,0.838075,0.827026,0.775040,0.839239,0.956795,0.993072,1.000000,0.991942,0.984363,0.756316,0.698265,0.439854,0.625815,0.913727,0.957601,0.959112,0.946833,0.940670,-0.329611,-0.300313,0.018646,0.780279,0.906321,0.920459,0.915864,0.912726,-0.274717,0.173781,0.847497,0.921948,0.924644,0.916143,0.911948,0.664854,0.904869,0.922909,0.916209,0.908129,0.903085,0.925919,0.931612,0.919393,0.908873,0.902106,0.908822,0.894847,0.891566,0.884024,0.862954,0.878453,0.870282,0.880397,0.867846,0.779656
20Y-1M,0.721737,0.777361,0.759801,0.695279,0.767687,0.914749,0.971455,0.991942,1.000000,0.997536,0.711697,0.636696,0.357446,0.563522,0.898058,0.963050,0.976535,0.975925,0.973068,-0.368659,-0.348538,-0.015211,0.784726,0.928074,0.951701,0.955105,0.954117,-0.326009,0.146194,0.859167,0.947423,0.958221,0.956692,0.954385,0.692537,0.933522,0.956979,0.955444,0.952113,0.948336,0.953233,0.965511,0.958852,0.953222,0.947659,0.948546,0.940348,0.940654,0.933647,0.914546,0.931199,0.922788,0.933384,0.920380,0.827438
30Y-1M,0.704287,0.759382,0.738863,0.667059,0.739382,0.894576,0.958640,0.984363,0.997536,1.000000,0.696838,0.613605,0.319855,0.527083,0.879637,0.955031,0.974507,0.978459,0.980760,-0.389089,-0.376452,-0.046747,0.768776,0.923376,0.953053,0.960318,0.964545,-0.356820,0.113298,0.846843,0.945024,0.961149,0.962872,0.965552,0.682942,0.932225,0.960758,0.962668,0.961044,0.961693,0.954519,0.971258,0.967756,0.963332,0.962213,0.958767,0.953401,0.953389,0.951409,0.930743,0.944919,0.942875,0.945634,0.941794,0.864792
