,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.798638,0.667444,0.620766,0.467018,0.350947,0.291953,,0.134561,0.561128,0.495219,0.460163,0.280553,0.140562,0.106378,,-0.040732,0.313905,0.318576,0.061978,-0.131095,-0.122733,,-0.253582,0.112749,-0.190506,-0.311972,-0.265340,,-0.337761,-0.351153,-0.428920,-0.351899,,-0.401946,-0.444466,-0.312734,,-0.395441,-0.067259,,-0.344075,,-0.452568,
1Y-3M,,,,,,,,,,,0.798638,1.000000,0.877067,0.886713,0.800477,0.707202,0.646357,,0.476168,0.946275,0.796858,0.810229,0.688105,0.563653,0.514519,,0.339248,0.469054,0.590011,0.406437,0.206430,0.206394,,0.032193,0.400295,0.085674,-0.100355,-0.044229,,-0.151664,-0.159149,-0.297479,-0.188698,,-0.267285,-0.419554,-0.192030,,-0.300314,0.157640,,-0.213770,,-0.403455,
2Y-3M,,,,,,,,,,,0.667444,0.877067,1.000000,0.962916,0.831688,0.653959,0.553844,,0.325549,0.847687,0.977468,0.928382,0.751684,0.537599,0.444206,,0.210518,0.835638,0.840928,0.554060,0.227686,0.164281,,-0.076425,0.285613,-0.048009,-0.306152,-0.262627,,-0.385077,-0.269313,-0.497584,-0.407617,,-0.497243,-0.697673,-0.476981,,-0.572131,-0.075754,,-0.466158,,-0.622570,
3Y-3M,,,,,,,,,,,0.620766,0.886713,0.962916,1.000000,0.922398,0.790275,0.705919,,0.496025,0.886034,0.947435,0.981712,0.860716,0.692488,0.611508,,0.390650,0.756429,0.896446,0.684490,0.408890,0.353289,,0.112429,0.533584,0.172437,-0.092748,-0.052851,,-0.192619,-0.129030,-0.346628,-0.244317,,-0.345717,-0.563265,-0.312931,,-0.427027,0.093492,,-0.323276,,-0.521283,
5Y-3M,,,,,,,,,,,0.467018,0.800477,0.831688,0.922398,1.000000,0.955386,0.905553,,0.763308,0.850037,0.837917,0.931165,0.979759,0.902503,0.849361,,0.687285,0.613769,0.843582,0.872969,0.703993,0.662965,,0.460121,0.669299,0.514676,0.263185,0.297189,,0.160494,0.263996,0.026903,0.122952,,0.011548,-0.291212,-0.008689,,-0.116186,0.376461,,-0.007995,,-0.242301,
7Y-3M,,,,,,,,,,,0.350947,0.707202,0.653959,0.790275,0.955386,1.000000,0.987215,,0.910444,0.784113,0.663470,0.809728,0.957608,0.976429,0.957141,,0.856125,0.393667,0.702252,0.880869,0.837771,0.825742,,0.674836,0.757120,0.708859,0.519992,0.552572,,0.429020,0.479391,0.300831,0.394721,,0.287050,0.004337,0.279411,,0.167563,0.592958,,0.252446,,-0.001268,
10Y-3M,,,,,,,,,,,0.291953,0.646357,0.553844,0.705919,0.905553,0.987215,1.000000,,0.955165,0.732125,0.563392,0.728524,0.916870,0.976509,0.982063,,0.911627,0.279176,0.613255,0.854419,0.867068,0.880010,,0.756638,0.771315,0.773806,0.616940,0.657939,,0.543035,0.562102,0.412550,0.514359,,0.409759,0.131647,0.416349,,0.300589,0.713727,,0.381064,,0.109273,
20Y-3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-3M,,,,,,,,,,,0.134561,0.476168,0.325549,0.496025,0.763308,0.910444,0.955165,,1.000000,0.582618,0.341663,0.529049,0.798097,0.931616,0.966480,,0.984602,0.054053,0.409830,0.776082,0.892258,0.928452,,0.894228,0.741400,0.870440,0.778095,0.812465,,0.747249,0.721048,0.621704,0.707110,,0.643283,0.364585,0.615524,,0.552974,0.824581,,0.630073,,0.398674,
1Y-6M,,,,,,,,,,,0.561128,0.946275,0.847687,0.886034,0.850037,0.784113,0.732125,,0.582618,1.000000,0.829906,0.867133,0.795671,0.699719,0.650509,,0.488486,0.476470,0.640322,0.525709,0.354362,0.349819,,0.180532,0.489982,0.220197,0.029599,0.081738,,-0.027114,-0.030212,-0.178686,-0.070454,,-0.151651,-0.338234,-0.096080,,-0.200574,0.252957,,-0.109142,,-0.311739,
2Y-6M,,,,,,,,,,,0.495219,0.796858,0.977468,0.947435,0.837917,0.663470,0.563392,,0.341663,0.829906,1.000000,0.952670,0.797436,0.587353,0.488084,,0.257149,0.885929,0.890775,0.628833,0.302794,0.226451,,-0.017281,0.301254,-0.002008,-0.268744,-0.231183,,-0.353513,-0.214658,-0.458930,-0.375802,,-0.466179,-0.687960,-0.467827,,-0.555391,-0.069314,,-0.446317,,-0.598044,
3Y-6M,,,,,,,,,,,0.460163,0.810229,0.928382,0.981712,0.931165,0.809728,0.728524,,0.529049,0.867133,0.952670,1.000000,0.906591,0.750075,0.666670,,0.452282,0.780393,0.937821,0.760099,0.494879,0.429884,,0.188896,0.576879,0.241534,-0.029279,0.004580,,-0.136115,-0.060852,-0.288387,-0.191228,,-0.293905,-0.529942,-0.278439,,-0.387564,0.122207,,-0.282545,,-0.480433,
5Y-6M,,,,,,,,,,,0.280553,0.688105,0.751684,0.860716,0.979759,0.957608,0.916870,,0.798097,0.795671,0.797436,0.906591,1.000000,0.947832,0.897887,,0.755259,0.595173,0.843574,0.933564,0.793852,0.747424,,0.556862,0.700989,0.601801,0.356311,0.382664,,0.250679,0.366061,0.126305,0.213128,,0.103531,-0.215485,0.061367,,-0.036596,0.423870,,0.069216,,-0.160559,
7Y-6M,,,,,,,,,,,0.140562,0.563653,0.537599,0.692488,0.902503,0.976429,0.976509,,0.931616,0.699719,0.587353,0.750075,0.947832,1.000000,0.987486,,0.914589,0.343878,0.669074,0.917076,0.916012,0.901366,,0.771971,0.774531,0.793405,0.621709,0.645408,,0.531467,0.587812,0.416942,0.498460,,0.396154,0.107036,0.367514,,0.268318,0.642451,,0.346226,,0.102977,
10Y-6M,,,,,,,,,,,0.106378,0.514519,0.444206,0.611508,0.849361,0.957141,0.982063,,0.966480,0.650509,0.488084,0.666670,0.897887,0.987486,1.000000,,0.955775,0.228353,0.574747,0.876052,0.927265,0.939072,,0.836608,0.779647,0.842020,0.702886,0.736316,,0.631136,0.653599,0.513453,0.604112,,0.505234,0.224485,0.494498,,0.390456,0.755264,,0.463993,,0.202823,
20Y-6M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-6M,,,,,,,,,,,-0.040732,0.339248,0.210518,0.390650,0.687285,0.856125,0.911627,,0.984602,0.488486,0.257149,0.452282,0.755259,0.914589,0.955775,,1.000000,-0.000873,0.357047,0.771621,0.922827,0.957847,,0.946422,0.727694,0.911308,0.839621,0.866051,,0.813067,0.789010,0.702558,0.775088,,0.719558,0.446036,0.675829,,0.627348,0.843324,,0.696028,,0.481839,
2Y-1Y,,,,,,,,,,,0.313905,0.469054,0.835638,0.756429,0.613769,0.393667,0.279176,,0.054053,0.476470,0.885929,0.780393,0.595173,0.343878,0.228353,,-0.000873,1.000000,0.871416,0.553911,0.182563,0.066034,,-0.177322,0.067387,-0.186229,-0.448117,-0.432273,,-0.534554,-0.313159,-0.574667,-0.533647,,-0.608566,-0.802949,-0.657364,,-0.708481,-0.319531,,-0.612607,,-0.683279,
3Y-1Y,,,,,,,,,,,0.318576,0.590011,0.840928,0.896446,0.843582,0.702252,0.613255,,0.409830,0.640322,0.890775,0.937821,0.843574,0.669074,0.574747,,0.357047,0.871416,1.000000,0.805805,0.516212,0.419146,,0.165488,0.548151,0.219021,-0.065780,-0.049903,,-0.191013,-0.072786,-0.320205,-0.245800,,-0.347555,-0.581525,-0.362433,,-0.457895,0.012170,,-0.359661,,-0.523639,
5Y-1Y,,,,,,,,,,,0.061978,0.406437,0.554060,0.684490,0.872969,0.880869,0.854419,,0.776082,0.525709,0.628833,0.760099,0.933564,0.917076,0.876052,,0.771621,0.553911,0.805805,1.000000,0.905180,0.842666,,0.675216,0.694521,0.714856,0.482876,0.489034,,0.368088,0.531959,0.283107,0.340996,,0.235127,-0.102486,0.143033,,0.067286,0.445592,,0.161784,,-0.041027,
7Y-1Y,,,,,,,,,,,-0.131095,0.206430,0.227686,0.408890,0.703993,0.837771,0.867068,,0.892258,0.354362,0.302794,0.494879,0.793852,0.916012,0.927265,,0.922827,0.182563,0.516212,0.905180,1.000000,0.983381,,0.909070,0.738662,0.914853,0.797141,0.798884,,0.710867,0.786358,0.646073,0.692000,,0.603682,0.330022,0.534992,,0.463827,0.698873,,0.514463,,0.309832,
10Y-1Y,,,,,,,,,,,-0.122733,0.206394,0.164281,0.353289,0.662965,0.825742,0.880010,,0.928452,0.349819,0.226451,0.429884,0.747424,0.901366,0.939072,,0.957847,0.066034,0.419146,0.842666,0.983381,1.000000,,0.950227,0.739922,0.938952,0.853592,0.871230,,0.790758,0.819867,0.714195,0.777038,,0.691822,0.429968,0.653430,,0.572388,0.817115,,0.621715,,0.391257,
20Y-1Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1Y,,,,,,,,,,,-0.253582,0.032193,-0.076425,0.112429,0.460121,0.674836,0.756638,,0.894228,0.180532,-0.017281,0.188896,0.556862,0.771971,0.836608,,0.946422,-0.177322,0.165488,0.675216,0.909070,0.950227,,1.000000,0.638923,0.945740,0.935473,0.945968,,0.926530,0.900559,0.858058,0.899759,,0.867215,0.627953,0.797358,,0.781382,0.856983,,0.824960,,0.658505,
3Y-2Y,,,,,,,,,,,0.112749,0.400295,0.285613,0.533584,0.669299,0.757120,0.771315,,0.741400,0.489982,0.301254,0.576879,0.700989,0.774531,0.779647,,0.727694,0.067387,0.548151,0.694521,0.738662,0.739922,,0.638923,1.000000,0.762992,0.630250,0.635528,,0.522910,0.385896,0.328538,0.409933,,0.330709,0.186256,0.383648,,0.276642,0.569554,,0.312975,,0.099953,
5Y-2Y,,,,,,,,,,,-0.190506,0.085674,-0.048009,0.172437,0.514676,0.708859,0.773806,,0.870440,0.220197,-0.002008,0.241534,0.601801,0.793405,0.842020,,0.911308,-0.186229,0.219021,0.714856,0.914853,0.938952,,0.945740,0.762992,1.000000,0.946201,0.940161,,0.883339,0.890774,0.816746,0.850608,,0.788597,0.553446,0.720903,,0.674449,0.794206,,0.705440,,0.525464,
7Y-2Y,,,,,,,,,,,-0.311972,-0.100355,-0.306152,-0.092748,0.263185,0.519992,0.616940,,0.778095,0.029599,-0.268744,-0.029279,0.356311,0.621709,0.702886,,0.839621,-0.448117,-0.065780,0.482876,0.797141,0.853592,,0.935473,0.630250,0.946201,1.000000,0.991855,,0.974637,0.907316,0.940357,0.956925,,0.922631,0.793176,0.890141,,0.856826,0.831683,,0.843989,,0.701327,
10Y-2Y,,,,,,,,,,,-0.265340,-0.044229,-0.262627,-0.052851,0.297189,0.552572,0.657939,,0.812465,0.081738,-0.231183,0.004580,0.382664,0.645408,0.736316,,0.866051,-0.432273,-0.049903,0.489034,0.798884,0.871230,,0.945968,0.635528,0.940161,0.991855,1.000000,,0.977592,0.894985,0.928135,0.964748,,0.924593,0.783578,0.913903,,0.865812,0.895632,,0.863224,,0.689723,
20Y-2Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-2Y,,,,,,,,,,,-0.337761,-0.151664,-0.385077,-0.192619,0.160494,0.429020,0.543035,,0.747249,-0.027114,-0.353513,-0.136115,0.250679,0.531467,0.631136,,0.813067,-0.534554,-0.191013,0.368088,0.710867,0.790758,,0.926530,0.522910,0.883339,0.974637,0.977592,,1.000000,0.893064,0.956535,0.976664,,0.977358,0.846201,0.936022,,0.941844,0.858079,,0.942616,,0.826690,
5Y-3Y,,,,,,,,,,,-0.351153,-0.159149,-0.269313,-0.129030,0.263996,0.479391,0.562102,,0.721048,-0.030212,-0.214658,-0.060852,0.366061,0.587812,0.653599,,0.789010,-0.313159,-0.072786,0.531959,0.786358,0.819867,,0.900559,0.385896,0.890774,0.907316,0.894985,,0.893064,1.000000,0.934673,0.925776,,0.892973,0.658925,0.759144,,0.768074,0.733061,,0.786760,,0.679663,
7Y-3Y,,,,,,,,,,,-0.428920,-0.297479,-0.497584,-0.346628,0.026903,0.300831,0.412550,,0.621704,-0.178686,-0.458930,-0.288387,0.126305,0.416942,0.513453,,0.702558,-0.574667,-0.320205,0.283107,0.646073,0.714195,,0.858058,0.328538,0.816746,0.940357,0.928135,,0.956535,0.934673,1.000000,0.984491,,0.977485,0.883296,0.914765,,0.921123,0.762191,,0.889587,,0.809377,
10Y-3Y,,,,,,,,,,,-0.351899,-0.188698,-0.407617,-0.244317,0.122952,0.394721,0.514359,,0.707110,-0.070454,-0.375802,-0.191228,0.213128,0.498460,0.604112,,0.775088,-0.533647,-0.245800,0.340996,0.692000,0.777038,,0.899759,0.409933,0.850608,0.956925,0.964748,,0.976664,0.925776,0.984491,1.000000,,0.979566,0.862213,0.948893,,0.928553,0.863939,,0.913111,,0.780752,
20Y-3Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-3Y,,,,,,,,,,,-0.401946,-0.267285,-0.497243,-0.345717,0.011548,0.287050,0.409759,,0.643283,-0.151651,-0.466179,-0.293905,0.103531,0.396154,0.505234,,0.719558,-0.608566,-0.347555,0.235127,0.603682,0.691822,,0.867215,0.330709,0.788597,0.922631,0.924593,,0.977358,0.892973,0.977485,0.979566,,1.000000,0.890647,0.941094,,0.974102,0.808649,,0.965938,,0.890469,
7Y-5Y,,,,,,,,,,,-0.444466,-0.419554,-0.697673,-0.563265,-0.291212,0.004337,0.131647,,0.364585,-0.338234,-0.687960,-0.529942,-0.215485,0.107036,0.224485,,0.446036,-0.802949,-0.581525,-0.102486,0.330022,0.429968,,0.627953,0.186256,0.553446,0.793176,0.783578,,0.846201,0.658925,0.883296,0.862213,,0.890647,1.000000,0.934423,,0.936100,0.645994,,0.844732,,0.816249,
10Y-5Y,,,,,,,,,,,-0.312734,-0.192030,-0.476981,-0.312931,-0.008689,0.279411,0.416349,,0.615524,-0.096080,-0.467827,-0.278439,0.061367,0.367514,0.494498,,0.675829,-0.657364,-0.362433,0.143033,0.534992,0.653430,,0.797358,0.383648,0.720903,0.890141,0.913903,,0.936022,0.759144,0.914765,0.948893,,0.941094,0.934423,1.000000,,0.957526,0.875508,,0.915343,,0.776861,
20Y-5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-5Y,,,,,,,,,,,-0.395441,-0.300314,-0.572131,-0.427027,-0.116186,0.167563,0.300589,,0.552974,-0.200574,-0.555391,-0.387564,-0.036596,0.268318,0.390456,,0.627348,-0.708481,-0.457895,0.067286,0.463827,0.572388,,0.781382,0.276642,0.674449,0.856826,0.865812,,0.941844,0.768074,0.921123,0.928553,,0.974102,0.936100,0.957526,,1.000000,0.782201,,0.978998,,0.925429,
10Y-7Y,,,,,,,,,,,-0.067259,0.157640,-0.075754,0.093492,0.376461,0.592958,0.713727,,0.824581,0.252957,-0.069314,0.122207,0.423870,0.642451,0.755264,,0.843324,-0.319531,0.012170,0.445592,0.698873,0.817115,,0.856983,0.569554,0.794206,0.831683,0.895632,,0.858079,0.733061,0.762191,0.863939,,0.808649,0.645994,0.875508,,0.782201,1.000000,,0.815750,,0.557596,
20Y-7Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-7Y,,,,,,,,,,,-0.344075,-0.213770,-0.466158,-0.323276,-0.007995,0.252446,0.381064,,0.630073,-0.109142,-0.446317,-0.282545,0.069216,0.346226,0.463993,,0.696028,-0.612607,-0.359661,0.161784,0.514463,0.621715,,0.824960,0.312975,0.705440,0.843989,0.863224,,0.942616,0.786760,0.889587,0.913111,,0.965938,0.844732,0.915343,,0.978998,0.815750,,1.000000,,0.935000,
20Y-10Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-10Y,,,,,,,,,,,-0.452568,-0.403455,-0.622570,-0.521283,-0.242301,-0.001268,0.109273,,0.398674,-0.311739,-0.598044,-0.480433,-0.160559,0.102977,0.202823,,0.481839,-0.683279,-0.523639,-0.041027,0.309832,0.391257,,0.658505,0.099953,0.525464,0.701327,0.689723,,0.826690,0.679663,0.809377,0.780752,,0.890469,0.816249,0.776861,,0.925429,0.557596,,0.935000,,1.000000,
30Y-20Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
