,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.828775,0.825604,0.823905,0.809490,0.788440,0.697407,0.731030,0.640413,0.474219,0.587782,0.612403,0.581904,0.546038,0.325477,0.316435,0.156769,0.578531,0.618163,0.540498,0.450686,-0.021480,-0.111489,-0.250770,0.513516,0.229983,0.080198,-0.394415,-0.482627,-0.511016,-0.212602,-0.197134,-0.499990,-0.573533,-0.573189,-0.133269,-0.536891,-0.610723,-0.598368,-0.622139,-0.678248,-0.655505,-0.198773,-0.516165,-0.475874
1Y-3M,,,,,,,,,,,0.828775,1.000000,0.972141,0.963987,0.955887,0.939989,0.861487,0.848823,0.754079,0.885681,0.899931,0.899736,0.877033,0.842813,0.643776,0.600027,0.417102,0.617402,0.660825,0.595139,0.515307,0.013457,-0.196171,-0.329381,0.551476,0.288141,0.144159,-0.384082,-0.589753,-0.601719,-0.171238,-0.146749,-0.499917,-0.681798,-0.664806,-0.087879,-0.548938,-0.749073,-0.709529,-0.656649,-0.861173,-0.796413,-0.470320,-0.755591,-0.508256
2Y-3M,,,,,,,,,,,0.825604,0.972141,1.000000,0.995729,0.989002,0.973237,0.887274,0.890259,0.791711,0.844481,0.941764,0.945717,0.924612,0.889769,0.679683,0.659852,0.467607,0.784588,0.807784,0.742014,0.650234,0.111121,-0.069993,-0.235905,0.602863,0.332881,0.175328,-0.392897,-0.575941,-0.597941,-0.162383,-0.140571,-0.521203,-0.681934,-0.671070,-0.085616,-0.577049,-0.751738,-0.718370,-0.693148,-0.865235,-0.807254,-0.417922,-0.730192,-0.529597
3Y-3M,,,,,,,,,,,0.823905,0.963987,0.995729,1.000000,0.993746,0.978428,0.890352,0.896638,0.795694,0.833060,0.936653,0.952586,0.932099,0.897736,0.684755,0.669909,0.473862,0.791826,0.836633,0.771466,0.678323,0.130907,-0.043723,-0.218653,0.673948,0.388636,0.214625,-0.377527,-0.555207,-0.585725,-0.158642,-0.136300,-0.524799,-0.680622,-0.673232,-0.081974,-0.582455,-0.751263,-0.721563,-0.701531,-0.866077,-0.811938,-0.405726,-0.728784,-0.540540
5Y-3M,,,,,,,,,,,0.809490,0.955887,0.989002,0.993746,1.000000,0.991663,0.924698,0.929940,0.840552,0.832277,0.935599,0.951602,0.948536,0.923369,0.738642,0.726296,0.541158,0.790674,0.835666,0.804938,0.726513,0.212173,0.032386,-0.142715,0.673732,0.468687,0.298193,-0.294508,-0.480809,-0.515856,-0.047399,-0.042639,-0.446888,-0.611982,-0.608184,-0.027590,-0.521710,-0.702453,-0.671600,-0.647835,-0.828812,-0.769003,-0.426712,-0.711737,-0.495888
7Y-3M,,,,,,,,,,,0.788440,0.939989,0.973237,0.978428,0.991663,1.000000,0.957868,0.962495,0.893257,0.824729,0.925540,0.941535,0.948341,0.945834,0.794923,0.786286,0.622969,0.779819,0.825182,0.814243,0.776798,0.304247,0.120916,-0.044474,0.667508,0.509690,0.396880,-0.194294,-0.388106,-0.420901,0.015907,0.071301,-0.351330,-0.524961,-0.518650,0.101453,-0.425752,-0.618578,-0.584332,-0.581336,-0.778561,-0.703299,-0.445351,-0.665358,-0.414797
10Y-3M,,,,,,,,,,,0.697407,0.861487,0.887274,0.890352,0.924698,0.957868,1.000000,0.980097,0.967079,0.776752,0.856539,0.867550,0.904685,0.936499,0.904642,0.874467,0.778596,0.698971,0.738309,0.789615,0.815864,0.519327,0.292553,0.172611,0.594256,0.596178,0.559732,0.075544,-0.169641,-0.183343,0.211677,0.294513,-0.079715,-0.305216,-0.283679,0.291603,-0.157640,-0.416936,-0.361412,-0.323153,-0.611240,-0.497415,-0.567521,-0.584521,-0.179268
20Y-3M,,,,,,,,,,,0.731030,0.848823,0.890259,0.896638,0.929940,0.962495,0.980097,1.000000,0.973293,0.728930,0.840781,0.858267,0.893812,0.925054,0.858389,0.878606,0.764168,0.742488,0.782131,0.829538,0.850857,0.501447,0.351890,0.199444,0.624689,0.611769,0.567630,0.029409,-0.140406,-0.180076,0.201798,0.286350,-0.130691,-0.285887,-0.286431,0.287023,-0.215839,-0.391529,-0.362460,-0.394784,-0.579102,-0.497378,-0.392772,-0.491703,-0.239684
30Y-3M,,,,,,,,,,,0.640413,0.754079,0.791711,0.795694,0.840552,0.893257,0.967079,0.973293,1.000000,0.655053,0.753487,0.766107,0.818871,0.878582,0.895099,0.904896,0.858931,0.662367,0.692394,0.776370,0.851818,0.635263,0.470102,0.371754,0.540933,0.630456,0.664622,0.216503,0.025887,0.016262,0.314411,0.441711,0.065987,-0.111607,-0.087813,0.440019,-0.013148,-0.219536,-0.163140,-0.203525,-0.432821,-0.308647,-0.443235,-0.358802,-0.010408
1Y-6M,,,,,,,,,,,0.474219,0.885681,0.844481,0.833060,0.832277,0.824729,0.776752,0.728930,0.655053,1.000000,0.928195,0.907459,0.897046,0.872965,0.742817,0.681490,0.526164,0.491359,0.526795,0.487889,0.436805,0.038994,-0.216138,-0.310157,0.441580,0.262520,0.160267,-0.277035,-0.527432,-0.522704,-0.093015,-0.067320,-0.371684,-0.596822,-0.570374,-0.027687,-0.418193,-0.671811,-0.619846,-0.516926,-0.792154,-0.709137,-0.575043,-0.760523,-0.404814
2Y-6M,,,,,,,,,,,0.587782,0.899931,0.941764,0.936653,0.935599,0.925540,0.856539,0.840781,0.753487,0.928195,1.000000,0.990993,0.978910,0.950328,0.780554,0.757509,0.577024,0.780155,0.789794,0.741778,0.663709,0.172126,-0.033912,-0.188790,0.558344,0.340222,0.203588,-0.328277,-0.538153,-0.552777,-0.106120,-0.084065,-0.449322,-0.635948,-0.620577,-0.043333,-0.507401,-0.713869,-0.673390,-0.623059,-0.836357,-0.766778,-0.480753,-0.739329,-0.475730
3Y-6M,,,,,,,,,,,0.612403,0.899736,0.945717,0.952586,0.951602,0.941535,0.867550,0.858267,0.766107,0.907459,0.990993,1.000000,0.987796,0.959118,0.780441,0.764587,0.576837,0.793936,0.835161,0.785954,0.704245,0.194139,-0.001134,-0.170371,0.664410,0.418645,0.256329,-0.314867,-0.515359,-0.542688,-0.107151,-0.084291,-0.463619,-0.641498,-0.631374,-0.042797,-0.524235,-0.720070,-0.685274,-0.644568,-0.843975,-0.780665,-0.459241,-0.739481,-0.498525
5Y-6M,,,,,,,,,,,0.581904,0.877033,0.924612,0.932099,0.948536,0.948341,0.904685,0.893812,0.818871,0.897046,0.978910,0.987796,1.000000,0.984484,0.847572,0.835347,0.665023,0.783159,0.824104,0.823429,0.763241,0.305472,0.104990,-0.062428,0.656244,0.525153,0.369782,-0.195205,-0.405681,-0.438915,0.049012,0.047263,-0.349331,-0.538343,-0.533267,0.033661,-0.433067,-0.643600,-0.607527,-0.561789,-0.782204,-0.711627,-0.483845,-0.707458,-0.430209
7Y-6M,,,,,,,,,,,0.546038,0.842813,0.889769,0.897736,0.923369,0.945834,0.936499,0.925054,0.878582,0.872965,0.950328,0.959118,0.984484,1.000000,0.910873,0.903883,0.765720,0.756744,0.797608,0.823701,0.820104,0.425710,0.223526,0.071781,0.638094,0.572797,0.498209,-0.056454,-0.273861,-0.303543,0.133874,0.201155,-0.214610,-0.412274,-0.403859,0.208513,-0.296493,-0.520148,-0.480028,-0.463400,-0.702401,-0.611899,-0.501643,-0.633768,-0.313777
10Y-6M,,,,,,,,,,,0.325477,0.643776,0.679683,0.684755,0.738642,0.794923,0.904642,0.858389,0.895099,0.742817,0.780554,0.780441,0.847572,0.910873,1.000000,0.965565,0.934022,0.578168,0.606501,0.720375,0.808414,0.697951,0.452278,0.376856,0.478672,0.649811,0.690796,0.334209,0.063178,0.061982,0.405701,0.505794,0.192147,-0.061637,-0.033426,0.463976,0.111280,-0.186920,-0.121011,-0.056398,-0.403122,-0.266471,-0.630562,-0.464253,0.046460
20Y-6M,,,,,,,,,,,0.316435,0.600027,0.659852,0.669909,0.726296,0.786286,0.874467,0.878606,0.904896,0.681490,0.757509,0.764587,0.835347,0.903883,0.965565,1.000000,0.952650,0.627334,0.654710,0.774971,0.867466,0.712157,0.567234,0.452777,0.509068,0.689541,0.733006,0.316922,0.142576,0.107295,0.429337,0.536058,0.168233,0.003947,0.002950,0.492297,0.075685,-0.116892,-0.085126,-0.113427,-0.330403,-0.232704,-0.406928,-0.322334,-0.000168
30Y-6M,,,,,,,,,,,0.156769,0.417102,0.467607,0.473862,0.541158,0.622969,0.778596,0.764168,0.858931,0.526164,0.577024,0.576837,0.665023,0.765720,0.934022,0.952650,1.000000,0.466018,0.478206,0.637977,0.794881,0.831227,0.678856,0.645253,0.353211,0.657380,0.801186,0.541388,0.355085,0.361636,0.546065,0.699451,0.418227,0.238889,0.269257,0.654693,0.341070,0.124897,0.189181,0.153098,-0.104351,0.040165,-0.437436,-0.117237,0.303909
2Y-1Y,,,,,,,,,,,0.578531,0.617402,0.784588,0.791826,0.790674,0.779819,0.698971,0.742488,0.662367,0.491359,0.780155,0.793936,0.783159,0.756744,0.578168,0.627334,0.466018,1.000000,0.962985,0.916005,0.819156,0.337334,0.284006,0.079556,0.564501,0.354990,0.207087,-0.302627,-0.372900,-0.415081,-0.092013,-0.083590,-0.426828,-0.485146,-0.493631,-0.054881,-0.484579,-0.541460,-0.534075,-0.589302,-0.625838,-0.602548,-0.158499,-0.451906,-0.432940
3Y-1Y,,,,,,,,,,,0.618163,0.660825,0.807784,0.836633,0.835666,0.825182,0.738309,0.782131,0.692394,0.526795,0.789794,0.835161,0.824104,0.797608,0.606501,0.654710,0.478206,0.962985,1.000000,0.951380,0.852948,0.341717,0.280651,0.061346,0.766106,0.503301,0.308777,-0.274346,-0.352170,-0.413648,-0.095014,-0.082402,-0.451385,-0.516525,-0.530666,-0.050339,-0.513131,-0.577317,-0.574948,-0.627327,-0.670450,-0.651045,-0.176309,-0.500456,-0.478631
5Y-1Y,,,,,,,,,,,0.540498,0.595139,0.742014,0.771466,0.804938,0.814243,0.789615,0.829538,0.776370,0.487889,0.741778,0.785954,0.823429,0.823701,0.720375,0.774971,0.637977,0.916005,0.951380,1.000000,0.946707,0.553294,0.484880,0.274915,0.729239,0.700211,0.524611,-0.029871,-0.124104,-0.195817,0.216232,0.179786,-0.212773,-0.297041,-0.320973,0.102035,-0.318452,-0.408662,-0.404132,-0.445933,-0.527917,-0.495104,-0.217362,-0.420893,-0.329985
7Y-1Y,,,,,,,,,,,0.450686,0.515307,0.650234,0.678323,0.726513,0.776798,0.815864,0.850857,0.851818,0.436805,0.663709,0.704245,0.763241,0.820104,0.808414,0.867466,0.794881,0.819156,0.852948,0.946707,1.000000,0.739339,0.665769,0.496219,0.658741,0.748375,0.730774,0.220877,0.113679,0.053394,0.356001,0.449937,0.040241,-0.060177,-0.075684,0.417012,-0.056206,-0.171146,-0.158117,-0.248188,-0.366078,-0.296565,-0.250537,-0.276615,-0.103775
10Y-1Y,,,,,,,,,,,-0.021480,0.013457,0.111121,0.130907,0.212173,0.304247,0.519327,0.501447,0.635263,0.038994,0.172126,0.194139,0.305472,0.425710,0.697951,0.712157,0.831227,0.337334,0.341717,0.553294,0.739339,1.000000,0.906237,0.894238,0.242081,0.689049,0.859599,0.795156,0.658480,0.651637,0.705017,0.826923,0.684368,0.546416,0.560231,0.722114,0.613422,0.439641,0.482426,0.468772,0.245682,0.360836,-0.326019,0.120606,0.502366
20Y-1Y,,,,,,,,,,,-0.111489,-0.196171,-0.069993,-0.043723,0.032386,0.120916,0.292553,0.351890,0.470102,-0.216138,-0.033912,-0.001134,0.104990,0.223526,0.452278,0.567234,0.678856,0.284006,0.280651,0.484880,0.665769,0.906237,1.000000,0.953101,0.182241,0.624522,0.797580,0.734578,0.783758,0.731367,0.677471,0.790936,0.642719,0.676895,0.645803,0.687951,0.571584,0.600066,0.583968,0.430391,0.450639,0.487561,0.104220,0.425809,0.455330
30Y-1Y,,,,,,,,,,,-0.250770,-0.329381,-0.235905,-0.218653,-0.142715,-0.044474,0.172611,0.199444,0.371754,-0.310157,-0.188790,-0.170371,-0.062428,0.071781,0.376856,0.452777,0.645253,0.079556,0.061346,0.274915,0.496219,0.894238,0.953101,1.000000,-0.001835,0.499075,0.751704,0.854128,0.870804,0.873879,0.694036,0.842430,0.801471,0.803241,0.813430,0.756787,0.756996,0.743171,0.768353,0.635553,0.594998,0.681978,0.027577,0.552175,0.703433
3Y-2Y,,,,,,,,,,,0.513516,0.551476,0.602863,0.673948,0.673732,0.667508,0.594256,0.624689,0.540933,0.441580,0.558344,0.664410,0.656244,0.638094,0.478672,0.509068,0.353211,0.564501,0.766106,0.729239,0.658741,0.242081,0.182241,-0.001835,1.000000,0.694788,0.451769,-0.118534,-0.189291,-0.276976,-0.071561,-0.053024,-0.364523,-0.424946,-0.448014,-0.023294,-0.415904,-0.476830,-0.487182,-0.515898,-0.560835,-0.556944,-0.161977,-0.454994,-0.433381
5Y-2Y,,,,,,,,,,,0.229983,0.288141,0.332881,0.388636,0.468687,0.509690,0.596178,0.611769,0.630456,0.262520,0.340222,0.418645,0.525153,0.572797,0.649811,0.689541,0.657380,0.354990,0.503301,0.700211,0.748375,0.689049,0.624522,0.499075,0.694788,1.000000,0.854000,0.468959,0.374422,0.282369,0.667651,0.567728,0.263761,0.171170,0.130501,0.335449,0.120267,0.011271,0.008685,0.009557,-0.116476,-0.081454,-0.224464,-0.176606,0.001492
7Y-2Y,,,,,,,,,,,0.080198,0.144159,0.175328,0.214625,0.298193,0.396880,0.559732,0.567630,0.664622,0.160267,0.203588,0.256329,0.369782,0.498209,0.690796,0.733006,0.801186,0.207087,0.308777,0.524611,0.730774,0.859599,0.797580,0.751704,0.451769,0.854000,1.000000,0.736907,0.637695,0.585070,0.716727,0.866925,0.576615,0.474740,0.458390,0.776601,0.480840,0.352485,0.365919,0.278015,0.120415,0.211265,-0.238700,0.066010,0.338246
10Y-2Y,,,,,,,,,,,-0.394415,-0.384082,-0.392897,-0.377527,-0.294508,-0.194294,0.075544,0.029409,0.216503,-0.277035,-0.328277,-0.314867,-0.195205,-0.056454,0.334209,0.316922,0.541388,-0.302627,-0.274346,-0.029871,0.220877,0.795156,0.734578,0.854128,-0.118534,0.468959,0.736907,1.000000,0.906889,0.927131,0.773069,0.891067,0.967838,0.865733,0.885187,0.766460,0.933209,0.793905,0.832466,0.854216,0.651883,0.753469,-0.227980,0.413209,0.787506
20Y-2Y,,,,,,,,,,,-0.482627,-0.589753,-0.575941,-0.555207,-0.480809,-0.388106,-0.169641,-0.140406,0.025887,-0.527432,-0.538153,-0.515359,-0.405681,-0.273861,0.063178,0.142576,0.355085,-0.372900,-0.352170,-0.124104,0.113679,0.658480,0.783758,0.870804,-0.189291,0.374422,0.637695,0.906889,1.000000,0.976622,0.715202,0.819549,0.898444,0.969292,0.944700,0.701292,0.867014,0.931420,0.911059,0.798211,0.841472,0.862116,0.203521,0.704780,0.721064
30Y-2Y,,,,,,,,,,,-0.511016,-0.601719,-0.597941,-0.585725,-0.515856,-0.420901,-0.183343,-0.180076,0.016262,-0.522704,-0.552777,-0.542688,-0.438915,-0.303543,0.061982,0.107295,0.361636,-0.415081,-0.413648,-0.195817,0.053394,0.651637,0.731367,0.873879,-0.276976,0.282369,0.585070,0.927131,0.976622,1.000000,0.678305,0.809633,0.939644,0.969700,0.983139,0.717468,0.927218,0.942340,0.961722,0.867451,0.848256,0.916283,0.102467,0.724348,0.853148
5Y-3Y,,,,,,,,,,,-0.212602,-0.171238,-0.162383,-0.158642,-0.047399,0.015907,0.211677,0.201798,0.314411,-0.093015,-0.106120,-0.107151,0.049012,0.133874,0.405701,0.429337,0.546065,-0.092013,-0.095014,0.216232,0.356001,0.705017,0.677471,0.694036,-0.071561,0.667651,0.716727,0.773069,0.715202,0.678305,1.000000,0.842235,0.743119,0.677256,0.644732,0.489326,0.597301,0.509207,0.516337,0.547271,0.418998,0.463540,-0.143629,0.226048,0.450671
7Y-3Y,,,,,,,,,,,-0.197134,-0.146749,-0.140571,-0.136300,-0.042639,0.071301,0.294513,0.286350,0.441711,-0.067320,-0.084065,-0.084291,0.047263,0.201155,0.505794,0.536058,0.699451,-0.083590,-0.082402,0.179786,0.449937,0.826923,0.790936,0.842430,-0.053024,0.567728,0.866925,0.891067,0.819549,0.809633,0.842235,1.000000,0.849082,0.768809,0.763396,0.882287,0.770584,0.660952,0.681774,0.599424,0.448123,0.547641,-0.176687,0.328093,0.620740
10Y-3Y,,,,,,,,,,,-0.499990,-0.499917,-0.521203,-0.524799,-0.446888,-0.351330,-0.079715,-0.130691,0.065987,-0.371684,-0.449322,-0.463619,-0.349331,-0.214610,0.192147,0.168233,0.418227,-0.426828,-0.451385,-0.212773,0.040241,0.684368,0.642719,0.801471,-0.364523,0.263761,0.576615,0.967838,0.898444,0.939644,0.743119,0.849082,1.000000,0.919554,0.943643,0.724692,0.980543,0.865338,0.904124,0.931797,0.753433,0.847715,-0.172763,0.502787,0.848330
