,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.430820,0.444952,0.379118,0.474927,0.358640,0.283678,0.183888,0.240786,-0.416413,-0.350357,-0.390444,-0.323546,-0.297620,-0.287351,-0.386628,-0.341347,0.133263,-0.021488,0.097521,0.030744,-0.008736,-0.155558,-0.089169,-0.121257,0.043811,-0.014876,-0.049884,-0.208725,-0.136271,0.162127,0.068940,0.004654,-0.165740,-0.072289,-0.105276,-0.149560,-0.323179,-0.207065,-0.161293,-0.356204,-0.169506,-0.253037,-0.095328,0.269605
1Y-3M,,,,,,,,,,,0.430820,1.000000,0.936114,0.749468,0.646846,0.530259,0.469892,0.637862,0.718989,0.641075,0.627612,0.414934,0.336108,0.256065,0.223484,0.357568,0.448771,0.034571,-0.241208,-0.336197,-0.271670,-0.228260,-0.088129,0.023296,-0.350724,-0.385448,-0.309858,-0.254722,-0.103535,0.009686,-0.184737,-0.176225,-0.134939,0.089697,0.203407,-0.030677,-0.014642,0.251824,0.379638,0.017970,0.371670,0.458833,0.333732,0.409700,0.392377
2Y-3M,,,,,,,,,,,0.444952,0.936114,1.000000,0.871934,0.726484,0.627658,0.558630,0.670395,0.700032,0.564694,0.682899,0.525928,0.409948,0.346289,0.304056,0.380189,0.422293,0.383849,0.023910,-0.165337,-0.105301,-0.082693,0.012285,0.060612,-0.233009,-0.363638,-0.254974,-0.205235,-0.125307,-0.084569,-0.260010,-0.186219,-0.138031,-0.004717,0.042182,0.052150,0.053466,0.200663,0.244522,0.033605,0.232204,0.247937,0.198125,0.212731,0.152623
3Y-3M,,,,,,,,,,,0.379118,0.749468,0.871934,1.000000,0.833898,0.820594,0.776898,0.753817,0.714602,0.432643,0.602663,0.703876,0.580359,0.587349,0.559648,0.495271,0.474227,0.509978,0.461715,0.179159,0.276752,0.297382,0.290617,0.270251,0.272977,-0.045337,0.117162,0.163024,0.117077,0.071683,-0.296968,-0.037410,0.057684,-0.028293,-0.077397,0.329892,0.368463,0.202291,0.130198,0.280485,0.002526,-0.067951,-0.127739,-0.163252,-0.167136
5Y-3M,,,,,,,,,,,0.474927,0.646846,0.726484,0.833898,1.000000,0.933687,0.914644,0.830973,0.807824,0.247773,0.372391,0.465076,0.679030,0.639354,0.642557,0.514088,0.509460,0.366098,0.355727,0.500763,0.494773,0.525919,0.484118,0.508084,0.228854,0.375962,0.408112,0.451294,0.368843,0.356129,0.279379,0.404876,0.471124,0.284259,0.237494,0.259799,0.403371,0.112202,0.073022,0.475017,-0.062747,-0.087604,-0.278019,-0.251553,-0.090474
7Y-3M,,,,,,,,,,,0.358640,0.530259,0.627658,0.820594,0.933687,1.000000,0.986240,0.913258,0.860799,0.229212,0.363890,0.541105,0.704735,0.784436,0.780437,0.656315,0.627574,0.391372,0.492433,0.551198,0.671894,0.691921,0.697006,0.702143,0.396605,0.419331,0.592722,0.621205,0.579834,0.534935,0.187794,0.540413,0.600269,0.425070,0.327576,0.588366,0.675966,0.350167,0.248458,0.542474,-0.010091,-0.102423,-0.260838,-0.289434,-0.225604
10Y-3M,,,,,,,,,,,0.283678,0.469892,0.558630,0.776898,0.914644,0.986240,1.000000,0.906961,0.847515,0.232146,0.352844,0.555175,0.746792,0.820169,0.836962,0.692321,0.657777,0.353714,0.509262,0.596198,0.709010,0.752163,0.743983,0.744060,0.445445,0.486597,0.647046,0.697111,0.641937,0.589662,0.230865,0.580685,0.673392,0.466835,0.356528,0.594260,0.738854,0.365047,0.250620,0.673889,0.005434,-0.103827,-0.307488,-0.338316,-0.258361
20Y-3M,,,,,,,,,,,0.183888,0.637862,0.670395,0.753817,0.830973,0.913258,0.906961,1.000000,0.976978,0.486237,0.551134,0.608813,0.740073,0.811831,0.800980,0.835413,0.840485,0.230296,0.250374,0.302220,0.479433,0.524151,0.710940,0.760479,0.180005,0.222464,0.440767,0.490713,0.652151,0.651684,0.126259,0.487056,0.552971,0.635494,0.566338,0.586386,0.667733,0.646037,0.577934,0.527272,0.398145,0.279472,0.121929,0.062493,-0.086298
30Y-3M,,,,,,,,,,,0.240786,0.718989,0.700032,0.714602,0.807824,0.860799,0.847515,0.976978,1.000000,0.519580,0.535718,0.526122,0.667719,0.720376,0.709131,0.781998,0.830091,0.101515,0.084193,0.181553,0.349015,0.398023,0.607083,0.711583,0.043885,0.151119,0.344946,0.394948,0.591089,0.652352,0.154431,0.453063,0.504759,0.646550,0.642125,0.497191,0.571767,0.636677,0.646840,0.459646,0.459760,0.418103,0.209995,0.212745,0.128235
1Y-6M,,,,,,,,,,,-0.416413,0.641075,0.564694,0.432643,0.247773,0.229212,0.232146,0.486237,0.519580,1.000000,0.930258,0.750085,0.613777,0.511088,0.469530,0.689046,0.742420,-0.078505,-0.224735,-0.421644,-0.299845,-0.222535,0.043508,0.099304,-0.250219,-0.425585,-0.299520,-0.214200,0.073202,0.125651,-0.323997,-0.236170,-0.139904,0.231320,0.266404,0.058626,0.112442,0.528551,0.558571,0.155276,0.677379,0.606415,0.551420,0.493830,0.166021
2Y-6M,,,,,,,,,,,-0.350357,0.627612,0.682899,0.602663,0.372391,0.363890,0.352844,0.551134,0.535718,0.930258,1.000000,0.868531,0.692664,0.604938,0.552392,0.712998,0.720096,0.292744,0.042534,-0.252466,-0.135208,-0.079359,0.139739,0.136127,-0.144782,-0.416048,-0.254530,-0.173954,0.039206,0.022711,-0.404179,-0.250992,-0.148156,0.130262,0.103082,0.140416,0.177915,0.473483,0.424639,0.166715,0.533410,0.397573,0.413614,0.300244,-0.060299
3Y-6M,,,,,,,,,,,-0.390444,0.414934,0.525928,0.703876,0.465076,0.541105,0.555175,0.608813,0.526122,0.750085,0.868531,1.000000,0.825760,0.812813,0.777370,0.789530,0.733835,0.405080,0.475854,0.103385,0.251740,0.302570,0.408545,0.337321,0.364665,-0.078736,0.127984,0.200485,0.276702,0.175922,-0.419906,-0.090139,0.053818,0.099078,-0.021511,0.409021,0.481389,0.449340,0.288482,0.402867,0.275945,0.062513,0.067151,-0.089243,-0.373240
5Y-6M,,,,,,,,,,,-0.323546,0.336108,0.409948,0.580359,0.679030,0.704735,0.746792,0.740073,0.667719,0.613777,0.692664,0.825760,1.000000,0.935713,0.930590,0.875276,0.832527,0.282465,0.400407,0.457074,0.506339,0.572761,0.650294,0.620682,0.347218,0.367691,0.451216,0.526849,0.570701,0.496590,0.165146,0.377819,0.502676,0.443897,0.315658,0.367159,0.558470,0.390234,0.251247,0.645293,0.229677,0.047209,-0.087847,-0.190951,-0.322182
7Y-6M,,,,,,,,,,,-0.297620,0.256065,0.346289,0.587349,0.639354,0.784436,0.820169,0.811831,0.720376,0.511088,0.604938,0.812813,0.935713,1.000000,0.989087,0.928105,0.868626,0.311723,0.517898,0.498927,0.666732,0.713446,0.816196,0.777341,0.486181,0.399750,0.616072,0.668462,0.731686,0.637629,0.084342,0.506887,0.610815,0.544847,0.383048,0.671680,0.790693,0.572846,0.391679,0.661964,0.226345,0.007871,-0.098644,-0.232673,-0.409858
10Y-6M,,,,,,,,,,,-0.287351,0.223484,0.304056,0.559648,0.642557,0.780437,0.836962,0.800980,0.709131,0.469530,0.552392,0.777370,0.930590,0.989087,1.000000,0.912182,0.851835,0.277257,0.520944,0.539862,0.690655,0.756291,0.831912,0.794101,0.514139,0.461039,0.654798,0.724784,0.760325,0.666760,0.138076,0.540678,0.669968,0.560891,0.397377,0.653664,0.823366,0.549070,0.368507,0.765171,0.208716,-0.006971,-0.162727,-0.283526,-0.411932
20Y-6M,,,,,,,,,,,-0.386628,0.357568,0.380189,0.495271,0.514088,0.656315,0.692321,0.835413,0.781998,0.689046,0.712998,0.789530,0.875276,0.928105,0.912182,1.000000,0.979440,0.141557,0.246925,0.229024,0.432630,0.496661,0.754011,0.763368,0.236689,0.184226,0.421862,0.488297,0.728581,0.687630,0.027806,0.418425,0.516214,0.688917,0.571779,0.609034,0.710118,0.786843,0.658020,0.584894,0.572728,0.356991,0.255886,0.111937,-0.231720
30Y-6M,,,,,,,,,,,-0.341347,0.448771,0.422293,0.474227,0.509460,0.627574,0.657777,0.840485,0.830091,0.742420,0.720096,0.733835,0.832527,0.868626,0.851835,0.979440,1.000000,0.021746,0.093881,0.119793,0.320333,0.390476,0.677291,0.740349,0.112166,0.121177,0.342603,0.411139,0.692347,0.710050,0.056409,0.399152,0.486150,0.721361,0.663385,0.541979,0.639643,0.802253,0.745384,0.537803,0.649896,0.502290,0.348744,0.260798,-0.030711
2Y-1Y,,,,,,,,,,,0.133263,0.034571,0.383849,0.509978,0.366098,0.391372,0.353714,0.230296,0.101515,-0.078505,0.292744,0.405080,0.282465,0.311723,0.277257,0.141557,0.021746,1.000000,0.701248,0.412871,0.414052,0.364321,0.266296,0.111072,0.258711,-0.021323,0.088996,0.085577,-0.084245,-0.265748,-0.253823,-0.066485,-0.037949,-0.248907,-0.414190,0.228738,0.190375,-0.090960,-0.301908,0.048313,-0.315994,-0.500136,-0.313227,-0.471179,-0.596503
3Y-1Y,,,,,,,,,,,-0.021488,-0.241208,0.023910,0.461715,0.355727,0.492433,0.509262,0.250374,0.084193,-0.224735,0.042534,0.475854,0.400407,0.517898,0.520944,0.246925,0.093881,0.701248,1.000000,0.713076,0.769680,0.741758,0.544088,0.364943,0.870066,0.449979,0.586905,0.580261,0.310341,0.092100,-0.187802,0.181275,0.265355,-0.161653,-0.385988,0.524685,0.559740,-0.040869,-0.317799,0.387081,-0.494276,-0.714371,-0.634398,-0.788240,-0.770724
5Y-1Y,,,,,,,,,,,0.097521,-0.336197,-0.165337,0.179159,0.500763,0.551198,0.596198,0.302220,0.181553,-0.421644,-0.252466,0.103385,0.457074,0.498927,0.539862,0.229024,0.119793,0.412871,0.713076,1.000000,0.919365,0.908556,0.697884,0.601012,0.680697,0.901779,0.855686,0.846434,0.573012,0.428804,0.554695,0.700016,0.734968,0.249236,0.062420,0.355655,0.514758,-0.147261,-0.340716,0.566222,-0.499339,-0.628966,-0.722127,-0.775668,-0.557084
7Y-1Y,,,,,,,,,,,0.030744,-0.271670,-0.105301,0.276752,0.494773,0.671894,0.709010,0.479433,0.349015,-0.299845,-0.135208,0.251740,0.506339,0.666732,0.690655,0.432630,0.320333,0.414052,0.769680,0.919365,1.000000,0.984811,0.868168,0.776661,0.756576,0.812705,0.943490,0.927657,0.748623,0.598751,0.374549,0.767376,0.799253,0.404147,0.194144,0.694661,0.780089,0.177493,-0.049613,0.600072,-0.336136,-0.517086,-0.587621,-0.686443,-0.598856
10Y-1Y,,,,,,,,,,,-0.008736,-0.228260,-0.082693,0.297382,0.525919,0.691921,0.752163,0.524151,0.398023,-0.222535,-0.079359,0.302570,0.572761,0.713446,0.756291,0.496661,0.390476,0.364321,0.741758,0.908556,0.984811,1.000000,0.886367,0.803270,0.753129,0.824439,0.944976,0.959035,0.785316,0.643137,0.392544,0.772023,0.843454,0.447934,0.241384,0.678341,0.825849,0.214635,-0.006988,0.729851,-0.271468,-0.457047,-0.588284,-0.678997,-0.577879
20Y-1Y,,,,,,,,,,,-0.155558,-0.088129,0.012285,0.290617,0.484118,0.697006,0.743983,0.710940,0.607083,0.043508,0.139739,0.408545,0.650294,0.816196,0.831912,0.754011,0.677291,0.266296,0.544088,0.697884,0.868168,0.886367,1.000000,0.962327,0.553077,0.639701,0.853029,0.867282,0.938031,0.834040,0.331993,0.790873,0.838427,0.740039,0.546760,0.786441,0.877013,0.605632,0.400836,0.665562,0.175572,-0.057509,-0.147041,-0.293283,-0.469911
30Y-1Y,,,,,,,,,,,-0.089169,0.023296,0.060612,0.270251,0.508084,0.702143,0.744060,0.760479,0.711583,0.099304,0.136127,0.337321,0.620682,0.777341,0.794101,0.763368,0.740349,0.111072,0.364943,0.601012,0.776661,0.803270,0.962327,1.000000,0.417674,0.607023,0.809412,0.825598,0.954893,0.928560,0.408888,0.829838,0.862462,0.839331,0.718015,0.746177,0.837238,0.661234,0.546645,0.642995,0.285601,0.137568,-0.035312,-0.108153,-0.212202
3Y-2Y,,,,,,,,,,,-0.121257,-0.350724,-0.233009,0.272977,0.228854,0.396605,0.445445,0.180005,0.043885,-0.250219,-0.144782,0.364665,0.347218,0.486181,0.514139,0.236689,0.112166,0.258711,0.870066,0.680697,0.756576,0.753129,0.553077,0.417674,1.000000,0.624435,0.733682,0.727043,0.478740,0.308536,-0.078958,0.291586,0.385777,-0.046926,-0.236603,0.552756,0.626779,0.007519,-0.221847,0.491063,-0.451222,-0.622114,-0.642991,-0.742223,-0.631837
5Y-2Y,,,,,,,,,,,0.043811,-0.385448,-0.363638,-0.045337,0.375962,0.419331,0.486597,0.222464,0.151119,-0.425585,-0.416048,-0.078736,0.367691,0.399750,0.461039,0.184226,0.121177,-0.021323,0.449979,0.901779,0.812705,0.824439,0.639701,0.607023,0.624435,1.000000,0.897055,0.888521,0.668972,0.596803,0.729335,0.799956,0.824782,0.391700,0.265065,0.281859,0.474710,-0.118485,-0.230739,0.598615,-0.398175,-0.453086,-0.644042,-0.627861,-0.328451
7Y-2Y,,,,,,,,,,,-0.014876,-0.309858,-0.254974,0.117162,0.408112,0.592722,0.647046,0.440767,0.344946,-0.299520,-0.254530,0.127984,0.451216,0.616072,0.654798,0.421862,0.342603,0.088996,0.586905,0.855686,0.943490,0.944976,0.853029,0.809412,0.733682,0.897055,1.000000,0.983919,0.849841,0.751927,0.502255,0.863896,0.888388,0.532853,0.363236,0.676845,0.784291,0.227336,0.055628,0.639031,-0.252766,-0.383727,-0.528958,-0.579587,-0.438119
10Y-2Y,,,,,,,,,,,-0.049884,-0.254722,-0.205235,0.163024,0.451294,0.621205,0.697111,0.490713,0.394948,-0.214200,-0.173954,0.200485,0.526849,0.668462,0.724784,0.488297,0.411139,0.085577,0.580261,0.846434,0.927657,0.959035,0.867282,0.825598,0.727043,0.888521,0.983919,1.000000,0.865805,0.768905,0.497179,0.846180,0.913921,0.554943,0.384241,0.656148,0.825631,0.257299,0.084362,0.766141,-0.194309,-0.336837,-0.534099,-0.583101,-0.436796
20Y-2Y,,,,,,,,,,,-0.208725,-0.103535,-0.125307,0.117077,0.368843,0.579834,0.641937,0.652151,0.591089,0.073202,0.039206,0.276702,0.570701,0.731686,0.760325,0.728581,0.692347,-0.084245,0.310341,0.573012,0.748623,0.785316,0.938031,0.954893,0.478740,0.668972,0.849841,0.865805,1.000000,0.957754,0.434464,0.841487,0.880388,0.854524,0.714142,0.730763,0.838186,0.658789,0.522920,0.670670,0.295113,0.120365,-0.039391,-0.133783,-0.271318
30Y-2Y,,,,,,,,,,,-0.136271,0.009686,-0.084569,0.071683,0.356129,0.534935,0.589662,0.651684,0.652352,0.125651,0.022711,0.175922,0.496590,0.637629,0.666760,0.687630,0.710050,-0.265748,0.092100,0.428804,0.598751,0.643137,0.834040,0.928560,0.308536,0.596803,0.751927,0.768905,0.957754,1.000000,0.491441,0.829812,0.850801,0.907154,0.851204,0.638393,0.741055,0.675399,0.643030,0.605689,0.395067,0.320244,0.082734,0.071069,0.016944
5Y-3Y,,,,,,,,,,,0.162127,-0.184737,-0.260010,-0.296968,0.279379,0.187794,0.230865,0.126259,0.154431,-0.323997,-0.404179,-0.419906,0.165146,0.084342,0.138076,0.027806,0.056409,-0.253823,-0.187802,0.554695,0.374549,0.392544,0.331993,0.408888,-0.078958,0.729335,0.502255,0.497179,0.434464,0.491441,1.000000,0.765569,0.714750,0.541025,0.545542,-0.124434,0.056861,-0.157806,-0.100170,0.333875,-0.112953,-0.033349,-0.258777,-0.151206,0.134238
7Y-3Y,,,,,,,,,,,0.068940,-0.176225,-0.186219,-0.037410,0.404876,0.540413,0.580685,0.487056,0.453063,-0.236170,-0.250992,-0.090139,0.377819,0.506887,0.540678,0.418425,0.399152,-0.066485,0.181275,0.700016,0.767376,0.772023,0.790873,0.829838,0.291586,0.799956,0.863896,0.846180,0.841487,0.829812,0.765569,1.000000,0.964658,0.784899,0.686720,0.543091,0.639477,0.314455,0.242752,0.535588,-0.021362,-0.079048,-0.268018,-0.265735,-0.148409
10Y-3Y,,,,,,,,,,,0.004654,-0.134939,-0.138031,0.057684,0.471124,0.600269,0.673392,0.552971,0.504759,-0.139904,-0.148156,0.053818,0.502676,0.610815,0.669968,0.516214,0.486150,-0.037949,0.265355,0.734968,0.799253,0.843454,0.838427,0.862462,0.385777,0.824782,0.888388,0.913921,0.880388,0.850801,0.714750,0.964658,1.000000,0.773433,0.656188,0.554911,0.738890,0.341295,0.244509,0.739182,0.005651,-0.084842,-0.337566,-0.344748,-0.213412
20Y-3Y,,,,,,,,,,,-0.165740,0.089697,-0.004717,-0.028293,0.284259,0.425070,0.466835,0.635494,0.646550,0.231320,0.130262,0.099078,0.443897,0.544847,0.560891,0.688917,0.721361,-0.248907,-0.161653,0.249236,0.404147,0.447934,0.740039,0.839331,-0.046926,0.391700,0.532853,0.554943,0.854524,0.907154,0.541025,0.784899,0.773433,1.000000,0.952495,0.504409,0.582837,0.745092,0.726201,0.472537,0.602716,0.504998,0.335586,0.286898,0.065111
