,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.971747,0.955648,0.942719,0.951813,0.923511,0.878920,0.848364,0.892538,0.874177,0.874256,0.893594,0.873751,0.881031,0.743218,0.542081,0.363628,0.293593,0.148464,0.885154,0.841841,0.800585,0.107076,-0.261946,-0.449723,-0.691415,-0.705892,0.417462,-0.193409,-0.652809,-0.711619,-0.760074,-0.866625,-0.857607,-0.588852,-0.711634,-0.742522,-0.777695,-0.870830,-0.860019,-0.746407,-0.773884,-0.808987,-0.907585,-0.892597,-0.808635,-0.861445,-0.916294,-0.910108,-0.884016,-0.723072,-0.800198,-0.370076,-0.593082,-0.582313
6M-1M,0.971747,1.000000,0.993360,0.986037,0.981383,0.930206,0.871132,0.832962,0.900118,0.866814,0.964138,0.966977,0.951056,0.943233,0.779409,0.556794,0.368427,0.354817,0.179571,0.940265,0.906626,0.829379,0.055359,-0.333573,-0.524454,-0.739885,-0.768480,0.481124,-0.247793,-0.732000,-0.790153,-0.835826,-0.923457,-0.921392,-0.705577,-0.801897,-0.828553,-0.859752,-0.935576,-0.930383,-0.820857,-0.847355,-0.878793,-0.954199,-0.947611,-0.877533,-0.921814,-0.920934,-0.937032,-0.926337,-0.674821,-0.792254,-0.278984,-0.555060,-0.703178
1Y-1M,0.955648,0.993360,1.000000,0.993613,0.986282,0.929532,0.867470,0.828058,0.900350,0.864678,0.968583,0.986160,0.970164,0.960243,0.792202,0.566544,0.377977,0.381042,0.201492,0.973189,0.936391,0.857079,0.069962,-0.327283,-0.520006,-0.725384,-0.758732,0.491938,-0.259169,-0.749270,-0.806702,-0.851215,-0.934366,-0.933223,-0.727718,-0.820654,-0.846077,-0.875985,-0.947708,-0.943239,-0.837346,-0.862867,-0.892874,-0.962857,-0.957449,-0.890392,-0.931946,-0.918671,-0.938590,-0.931361,-0.661133,-0.785559,-0.257719,-0.542286,-0.721857
2Y-1M,0.942719,0.986037,0.993613,1.000000,0.994035,0.936302,0.873357,0.832961,0.909317,0.871957,0.968059,0.983704,0.985950,0.979792,0.815227,0.589928,0.401203,0.420713,0.237411,0.968929,0.964230,0.894463,0.106502,-0.301291,-0.499235,-0.695940,-0.735618,0.587039,-0.175293,-0.721664,-0.787975,-0.836238,-0.916348,-0.918106,-0.723450,-0.824650,-0.851180,-0.881973,-0.951447,-0.948185,-0.845180,-0.870962,-0.901610,-0.968699,-0.964594,-0.898792,-0.941564,-0.921009,-0.943969,-0.942238,-0.657902,-0.787743,-0.246348,-0.538582,-0.739495
3Y-1M,0.951813,0.981383,0.986282,0.994035,1.000000,0.965555,0.915569,0.880336,0.940760,0.909756,0.948262,0.967412,0.972699,0.983654,0.858363,0.655146,0.474295,0.472828,0.299548,0.956540,0.956524,0.921240,0.197600,-0.210917,-0.417931,-0.637474,-0.678360,0.593611,-0.096186,-0.651393,-0.724364,-0.779968,-0.878349,-0.879695,-0.643843,-0.763620,-0.795002,-0.832129,-0.918500,-0.914625,-0.795171,-0.824116,-0.861687,-0.950759,-0.944645,-0.860431,-0.917367,-0.944309,-0.957803,-0.942524,-0.723493,-0.835512,-0.332284,-0.606996,-0.705110
5Y-1M,0.923511,0.930206,0.929532,0.936302,0.965555,1.000000,0.987620,0.971154,0.986641,0.974793,0.874823,0.896849,0.902695,0.947140,0.942999,0.810568,0.666053,0.615319,0.478176,0.890924,0.891704,0.924697,0.417971,0.030069,-0.185749,-0.457623,-0.498644,0.555310,0.044478,-0.452266,-0.534518,-0.602658,-0.745919,-0.745116,-0.456833,-0.573468,-0.613886,-0.662895,-0.790794,-0.785007,-0.610000,-0.649833,-0.702416,-0.846453,-0.835941,-0.715779,-0.800897,-0.955747,-0.943635,-0.879694,-0.856484,-0.915888,-0.548084,-0.761923,-0.577474
7Y-1M,0.878920,0.871132,0.867470,0.873357,0.915569,0.987620,1.000000,0.995772,0.986893,0.986185,0.803459,0.827360,0.833250,0.896218,0.960092,0.877255,0.759719,0.687124,0.574137,0.825375,0.826249,0.898939,0.530506,0.172338,-0.041171,-0.331415,-0.372918,0.514914,0.126242,-0.324390,-0.405794,-0.478677,-0.641971,-0.640666,-0.331642,-0.446580,-0.487730,-0.541754,-0.688379,-0.682313,-0.486627,-0.526744,-0.585934,-0.755716,-0.743779,-0.597373,-0.698969,-0.921402,-0.897149,-0.811570,-0.899953,-0.929214,-0.649807,-0.823902,-0.490266
10Y-1M,0.848364,0.832962,0.828058,0.832961,0.880336,0.971154,0.995772,1.000000,0.979223,0.985738,0.759307,0.784492,0.789653,0.859811,0.957882,0.900558,0.801660,0.719705,0.623086,0.785061,0.784653,0.873759,0.580189,0.240790,0.034278,-0.261960,-0.301700,0.485992,0.157744,-0.258637,-0.338410,-0.410621,-0.582371,-0.579830,-0.271261,-0.378870,-0.419884,-0.473865,-0.628445,-0.621442,-0.417703,-0.458228,-0.517871,-0.698931,-0.685517,-0.532014,-0.635008,-0.890177,-0.858462,-0.754470,-0.905596,-0.916981,-0.694638,-0.842245,-0.429880
20Y-1M,0.892538,0.900118,0.900350,0.909317,0.940760,0.986641,0.986893,0.979223,1.000000,0.994191,0.847764,0.869808,0.878861,0.927078,0.946569,0.840458,0.715224,0.693141,0.568218,0.864723,0.871225,0.913509,0.456101,0.089029,-0.118988,-0.372910,-0.417162,0.556472,0.075364,-0.405677,-0.481769,-0.547643,-0.686201,-0.685960,-0.424474,-0.532040,-0.566305,-0.613078,-0.737086,-0.731563,-0.565623,-0.598448,-0.649066,-0.789346,-0.779360,-0.650717,-0.737353,-0.895053,-0.882933,-0.823175,-0.817800,-0.870339,-0.534331,-0.732063,-0.536697
30Y-1M,0.874177,0.866814,0.864678,0.871957,0.909756,0.974793,0.986185,0.985738,0.994191,1.000000,0.799910,0.825775,0.833584,0.890035,0.941834,0.857690,0.747419,0.710173,0.610009,0.825747,0.829575,0.890774,0.506301,0.154478,-0.048811,-0.310948,-0.347068,0.524141,0.109060,-0.340675,-0.417075,-0.483530,-0.631329,-0.626453,-0.358621,-0.463973,-0.500107,-0.548072,-0.680707,-0.671228,-0.498815,-0.533913,-0.586184,-0.738519,-0.723189,-0.593297,-0.682611,-0.873111,-0.846001,-0.776682,-0.830971,-0.855164,-0.582094,-0.739511,-0.442761
