,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.777572,0.577759,0.536608,0.521048,0.524143,0.521656,0.540358,0.509777,0.358569,0.253254,0.233744,0.239901,0.258468,0.260972,0.250539,0.226189,0.115293,0.107082,0.135637,0.174477,0.181037,0.145205,0.113380,0.060181,0.161820,0.246436,0.257252,0.158649,0.079586,0.244730,0.339118,0.341426,0.145560,0.061979,0.366148,0.352487,-0.011816,-0.071104,0.112962,-0.208241,-0.261431,-0.258588,-0.328376,-0.109415
1Y-3M,,,,,,,,,,,0.777572,1.000000,0.939360,0.921471,0.915453,0.916364,0.914122,0.925163,0.910888,0.865794,0.777821,0.762735,0.766953,0.778124,0.778290,0.775831,0.758422,0.604383,0.609778,0.641928,0.672365,0.675309,0.648476,0.627503,0.519874,0.645321,0.693659,0.701836,0.518051,0.495615,0.646232,0.698030,0.702701,0.231505,0.300416,0.580429,0.593460,-0.194430,-0.027044,0.232307,-0.498232,-0.324202,-0.601334,-0.449705,0.251906
2Y-3M,,,,,,,,,,,0.577759,0.939360,1.000000,0.996429,0.994151,0.991829,0.991335,0.989205,0.983472,0.934781,0.935919,0.925945,0.926946,0.930878,0.931451,0.923678,0.910741,0.840946,0.839754,0.858723,0.873868,0.875654,0.850104,0.830628,0.686652,0.796680,0.812894,0.825375,0.575592,0.589113,0.744976,0.761358,0.777978,0.175009,0.316580,0.584316,0.629702,-0.322241,-0.066126,0.283387,-0.622621,-0.367342,-0.748300,-0.518836,0.379245
3Y-3M,,,,,,,,,,,0.536608,0.921471,0.996429,1.000000,0.998180,0.995920,0.995186,0.989109,0.984703,0.940972,0.949444,0.945885,0.946043,0.949348,0.949358,0.938841,0.926578,0.860877,0.869765,0.886118,0.899712,0.900326,0.871502,0.852472,0.745584,0.836249,0.844835,0.854194,0.592712,0.608176,0.752727,0.767889,0.782658,0.151180,0.305179,0.587675,0.630462,-0.352984,-0.084084,0.280628,-0.653845,-0.387966,-0.778067,-0.539365,0.394508
5Y-3M,,,,,,,,,,,0.521048,0.915453,0.994151,0.998180,1.000000,0.998331,0.997432,0.991432,0.987875,0.944420,0.953459,0.949771,0.953602,0.957313,0.957024,0.947289,0.935632,0.865082,0.873697,0.896220,0.910321,0.910356,0.883425,0.865024,0.747888,0.857294,0.864307,0.871675,0.616939,0.630989,0.791061,0.796478,0.807008,0.178600,0.331757,0.597021,0.636264,-0.349902,-0.075395,0.278607,-0.655922,-0.383576,-0.779208,-0.533794,0.405348
7Y-3M,,,,,,,,,,,0.524143,0.916364,0.991829,0.995920,0.998331,1.000000,0.998299,0.993872,0.990582,0.943310,0.949371,0.945977,0.950612,0.958166,0.956985,0.948948,0.937611,0.858249,0.867927,0.892036,0.912475,0.911032,0.887219,0.869137,0.746755,0.859025,0.880552,0.883376,0.642038,0.651894,0.795771,0.822566,0.825027,0.209661,0.358025,0.642351,0.662466,-0.319952,-0.047295,0.265830,-0.651645,-0.377078,-0.769116,-0.521039,0.409520
10Y-3M,,,,,,,,,,,0.521656,0.914122,0.991335,0.995186,0.997432,0.998299,1.000000,0.995615,0.992818,0.941961,0.949859,0.946087,0.950467,0.957072,0.959729,0.951876,0.941015,0.860638,0.869278,0.892795,0.911621,0.916340,0.893419,0.875803,0.744338,0.856350,0.874621,0.892385,0.654206,0.663751,0.793402,0.815114,0.839894,0.226128,0.373972,0.630646,0.689878,-0.300750,-0.027161,0.321585,-0.626975,-0.349910,-0.770092,-0.518006,0.415997
20Y-3M,,,,,,,,,,,0.540358,0.925163,0.989205,0.989109,0.991432,0.993872,0.995615,1.000000,0.996881,0.943468,0.939264,0.931893,0.937045,0.945765,0.948609,0.949980,0.939051,0.838269,0.842853,0.869192,0.892154,0.897460,0.888889,0.871421,0.708826,0.832922,0.862326,0.880856,0.689208,0.689977,0.789543,0.821987,0.845699,0.295029,0.427027,0.648789,0.703297,-0.224537,0.037459,0.320970,-0.563809,-0.291098,-0.707039,-0.455558,0.414254
30Y-3M,,,,,,,,,,,0.509777,0.910888,0.983472,0.984703,0.987875,0.990582,0.992818,0.996881,1.000000,0.946614,0.945665,0.938577,0.943787,0.952311,0.955514,0.957742,0.953317,0.847474,0.851997,0.878150,0.900658,0.906470,0.899862,0.892882,0.716140,0.840347,0.868604,0.888532,0.700151,0.725682,0.795409,0.826395,0.852336,0.302683,0.466440,0.650286,0.709124,-0.220372,0.080327,0.328164,-0.560628,-0.246714,-0.707167,-0.411957,0.484790
1Y-6M,,,,,,,,,,,0.358569,0.865794,0.934781,0.940972,0.944420,0.943310,0.941961,0.943468,0.946614,1.000000,0.953205,0.946336,0.947698,0.949507,0.947759,0.952411,0.945945,0.805511,0.820055,0.845060,0.859338,0.858489,0.847168,0.841358,0.723909,0.829262,0.833685,0.837218,0.642841,0.672452,0.764634,0.766417,0.771514,0.227853,0.396672,0.570318,0.600534,-0.279247,0.016436,0.254985,-0.573952,-0.273259,-0.686949,-0.406303,0.461051
2Y-6M,,,,,,,,,,,0.253254,0.777821,0.935919,0.949444,0.953459,0.949371,0.949859,0.939264,0.945665,0.953205,1.000000,0.996598,0.995127,0.991776,0.991374,0.986663,0.981837,0.946968,0.949099,0.959260,0.960449,0.959736,0.944915,0.935565,0.787876,0.874426,0.857129,0.867254,0.613752,0.663895,0.777366,0.756051,0.774754,0.144614,0.348476,0.534551,0.594238,-0.376834,-0.047692,0.287135,-0.648092,-0.322573,-0.775326,-0.473240,0.496711
3Y-6M,,,,,,,,,,,0.233744,0.762735,0.925945,0.945885,0.949771,0.945977,0.946087,0.931893,0.938577,0.946336,0.996598,1.000000,0.997815,0.994483,0.993531,0.985425,0.980660,0.947601,0.961001,0.968862,0.969589,0.967774,0.948342,0.938653,0.835950,0.901332,0.878685,0.885310,0.621938,0.670161,0.773211,0.754384,0.770513,0.118220,0.327805,0.536339,0.590893,-0.402179,-0.069542,0.279911,-0.673307,-0.346495,-0.797079,-0.495199,0.496646
5Y-6M,,,,,,,,,,,0.239901,0.766953,0.926946,0.946043,0.953602,0.950612,0.950467,0.937045,0.943787,0.947698,0.995127,0.997815,1.000000,0.997672,0.996459,0.989067,0.984398,0.943271,0.955966,0.971512,0.973850,0.971576,0.953584,0.943881,0.829415,0.918002,0.896131,0.900696,0.645741,0.689611,0.813423,0.786291,0.797453,0.151794,0.355477,0.549894,0.599348,-0.393809,-0.060673,0.277041,-0.672588,-0.344061,-0.795053,-0.491304,0.499635
7Y-6M,,,,,,,,,,,0.258468,0.778124,0.930878,0.949348,0.957313,0.958166,0.957072,0.945765,0.952311,0.949507,0.991776,0.994483,0.997672,1.000000,0.997819,0.992209,0.987532,0.934780,0.948517,0.966268,0.976400,0.972558,0.957588,0.947774,0.826833,0.920023,0.916005,0.915573,0.674958,0.712708,0.820409,0.819082,0.821098,0.188903,0.385285,0.605576,0.632985,-0.358957,-0.029751,0.263572,-0.669188,-0.339865,-0.785516,-0.480664,0.501298
10Y-6M,,,,,,,,,,,0.260972,0.778290,0.931451,0.949358,0.957024,0.956985,0.959729,0.948609,0.955514,0.947759,0.991374,0.993531,0.996459,0.997819,1.000000,0.994550,0.990279,0.935848,0.948328,0.965535,0.974047,0.977227,0.963091,0.953638,0.822402,0.915676,0.908488,0.925026,0.687994,0.724829,0.817150,0.810636,0.837915,0.207934,0.402741,0.593010,0.664529,-0.336408,-0.007320,0.326677,-0.640853,-0.309839,-0.786211,-0.477996,0.506730
20Y-6M,,,,,,,,,,,0.250539,0.775831,0.923678,0.938841,0.947289,0.948948,0.951876,0.949980,0.957742,0.952411,0.986663,0.985425,0.989067,0.992209,0.994550,1.000000,0.996464,0.921671,0.929993,0.949698,0.961700,0.965371,0.968809,0.960524,0.793197,0.898250,0.900674,0.917979,0.734078,0.764308,0.817567,0.819862,0.846286,0.285416,0.468308,0.610558,0.678341,-0.253954,0.069490,0.327362,-0.571394,-0.237886,-0.717499,-0.402256,0.517228
30Y-6M,,,,,,,,,,,0.226189,0.758422,0.910741,0.926578,0.935632,0.937611,0.941015,0.939051,0.953317,0.945945,0.981837,0.980660,0.984398,0.987532,0.990279,0.996464,1.000000,0.919084,0.927088,0.946677,0.958528,0.962806,0.967902,0.971170,0.789727,0.894685,0.896978,0.915744,0.737060,0.793719,0.814701,0.816655,0.845216,0.291621,0.506372,0.607767,0.679181,-0.245369,0.115908,0.331914,-0.561678,-0.187578,-0.709924,-0.351176,0.587309
2Y-1Y,,,,,,,,,,,0.115293,0.604383,0.840946,0.860877,0.865082,0.858249,0.860638,0.838269,0.847474,0.805511,0.946968,0.947601,0.943271,0.934780,0.935848,0.921671,0.919084,1.000000,0.988718,0.982057,0.969212,0.968717,0.951700,0.939549,0.774897,0.832566,0.793961,0.810053,0.519761,0.586574,0.711010,0.667336,0.698577,0.041282,0.261440,0.441600,0.526478,-0.441829,-0.110949,0.291798,-0.660290,-0.341837,-0.789579,-0.495751,0.483566
3Y-1Y,,,,,,,,,,,0.107082,0.609778,0.839754,0.869765,0.873697,0.867927,0.869278,0.842853,0.851997,0.820055,0.949099,0.961001,0.955966,0.948517,0.948328,0.929993,0.927088,0.988718,1.000000,0.992524,0.981593,0.979106,0.954383,0.942197,0.860835,0.886463,0.842574,0.851282,0.551238,0.611292,0.714891,0.680026,0.704226,0.014369,0.241039,0.461717,0.532465,-0.473219,-0.137206,0.277470,-0.701147,-0.379739,-0.823630,-0.529214,0.484929
5Y-1Y,,,,,,,,,,,0.135637,0.641928,0.858723,0.886118,0.896220,0.892036,0.892795,0.869192,0.878150,0.845060,0.959260,0.968862,0.971512,0.966268,0.965535,0.949698,0.946677,0.982057,0.992524,1.000000,0.993315,0.990135,0.968401,0.956462,0.851917,0.922090,0.882167,0.887193,0.604422,0.655926,0.794888,0.748112,0.763025,0.085099,0.300957,0.497709,0.558118,-0.452361,-0.113843,0.274766,-0.700547,-0.373471,-0.821797,-0.521342,0.494647
7Y-1Y,,,,,,,,,,,0.174477,0.672365,0.873868,0.899712,0.910321,0.912475,0.911621,0.892154,0.900658,0.859338,0.960449,0.969589,0.973850,0.976400,0.974047,0.961700,0.958528,0.969212,0.981593,0.993315,1.000000,0.994322,0.977715,0.965717,0.849430,0.928810,0.919215,0.916080,0.657676,0.698827,0.810926,0.807535,0.807311,0.151067,0.354962,0.594507,0.618383,-0.392878,-0.059809,0.254102,-0.695693,-0.365881,-0.807526,-0.503801,0.499748
10Y-1Y,,,,,,,,,,,0.181037,0.675309,0.875654,0.900326,0.910356,0.911032,0.916340,0.897460,0.906470,0.858489,0.959736,0.967774,0.971576,0.972558,0.977227,0.965371,0.962806,0.968717,0.979106,0.990135,0.994322,1.000000,0.984804,0.973471,0.840614,0.920487,0.905987,0.930226,0.678454,0.717976,0.805078,0.793421,0.833886,0.182721,0.383611,0.573993,0.668874,-0.355081,-0.022702,0.355576,-0.648492,-0.316350,-0.807015,-0.498191,0.507966
20Y-1Y,,,,,,,,,,,0.145205,0.648476,0.850104,0.871502,0.883425,0.887219,0.893419,0.888889,0.899862,0.847168,0.944915,0.948342,0.953584,0.957588,0.963091,0.968809,0.967902,0.951700,0.954383,0.968401,0.977715,0.984804,1.000000,0.990283,0.794099,0.891567,0.892195,0.919487,0.756955,0.785576,0.803470,0.806019,0.847936,0.312269,0.493822,0.600607,0.694195,-0.215645,0.107765,0.363327,-0.529385,-0.192506,-0.692196,-0.370856,0.526755
30Y-1Y,,,,,,,,,,,0.113380,0.627503,0.830628,0.852472,0.865024,0.869137,0.875803,0.871421,0.892882,0.841358,0.935565,0.938653,0.943881,0.947774,0.953638,0.960524,0.971170,0.939549,0.942197,0.956462,0.965717,0.973471,0.990283,1.000000,0.783960,0.881431,0.882001,0.910678,0.755779,0.828435,0.795644,0.797590,0.841440,0.318498,0.552286,0.593623,0.690423,-0.203645,0.181075,0.365702,-0.514146,-0.111741,-0.678138,-0.286579,0.639845
3Y-2Y,,,,,,,,,,,0.060181,0.519874,0.686652,0.745584,0.747888,0.746755,0.744338,0.708826,0.716140,0.723909,0.787876,0.835950,0.829415,0.826833,0.822402,0.793197,0.789727,0.774897,0.860835,0.851917,0.849430,0.840614,0.794099,0.783960,1.000000,0.912222,0.858177,0.840255,0.560333,0.586766,0.601184,0.602435,0.598419,-0.079613,0.128950,0.448109,0.458297,-0.495868,-0.202056,0.179544,-0.715499,-0.441103,-0.793120,-0.548965,0.403486
5Y-2Y,,,,,,,,,,,0.161820,0.645321,0.796680,0.836249,0.857294,0.859025,0.856350,0.832922,0.840347,0.829262,0.874426,0.901332,0.918002,0.920023,0.915676,0.898250,0.894685,0.832566,0.886463,0.922090,0.928810,0.920487,0.891567,0.881431,0.912222,1.000000,0.961955,0.943695,0.708799,0.722980,0.875805,0.828032,0.807729,0.165249,0.347517,0.555741,0.559010,-0.422073,-0.106718,0.208294,-0.702778,-0.395534,-0.793623,-0.514042,0.460634
7Y-2Y,,,,,,,,,,,0.246436,0.693659,0.812894,0.844835,0.864307,0.880552,0.874621,0.862326,0.868604,0.833685,0.857129,0.878685,0.896131,0.916005,0.908488,0.900674,0.896978,0.793961,0.842574,0.882167,0.919215,0.905987,0.892195,0.882001,0.858177,0.961955,1.000000,0.966526,0.792713,0.787476,0.865270,0.926738,0.876227,0.306990,0.458366,0.761730,0.684951,-0.263517,0.029749,0.160782,-0.661853,-0.356760,-0.731230,-0.451170,0.460647
10Y-2Y,,,,,,,,,,,0.257252,0.701836,0.825375,0.854194,0.871675,0.883376,0.892385,0.880856,0.888532,0.837218,0.867254,0.885310,0.900696,0.915573,0.925026,0.917979,0.915744,0.810053,0.851282,0.887193,0.916080,0.930226,0.919487,0.910678,0.840255,0.943695,0.966526,1.000000,0.834404,0.828982,0.850768,0.887808,0.937219,0.370679,0.519763,0.703171,0.801835,-0.185597,0.110432,0.408632,-0.555798,-0.241952,-0.739158,-0.443993,0.485108
20Y-2Y,,,,,,,,,,,0.158649,0.518051,0.575592,0.592712,0.616939,0.642038,0.654206,0.689208,0.700151,0.642841,0.613752,0.621938,0.645741,0.674958,0.687994,0.734078,0.737060,0.519761,0.551238,0.604422,0.657676,0.678454,0.756955,0.755779,0.560333,0.708799,0.792713,0.834404,1.000000,0.937437,0.722380,0.822429,0.872570,0.781029,0.817628,0.731313,0.811073,0.340333,0.535998,0.389913,-0.067687,0.191901,-0.245538,0.023223,0.436499
30Y-2Y,,,,,,,,,,,0.079586,0.495615,0.589113,0.608176,0.630989,0.651894,0.663751,0.689977,0.725682,0.672452,0.663895,0.670161,0.689611,0.712708,0.724829,0.764308,0.793719,0.586574,0.611292,0.655926,0.698827,0.717976,0.785576,0.828435,0.586766,0.722980,0.787476,0.828982,0.937437,1.000000,0.718901,0.794941,0.847556,0.685804,0.878659,0.681745,0.771866,0.241026,0.609768,0.387685,-0.136050,0.294848,-0.312455,0.133066,0.722427
5Y-3Y,,,,,,,,,,,0.244730,0.646232,0.744976,0.752727,0.791061,0.795771,0.793402,0.789543,0.795409,0.764634,0.777366,0.773211,0.813423,0.820409,0.817150,0.817567,0.814701,0.711010,0.714891,0.794888,0.810926,0.805078,0.803470,0.795644,0.601184,0.875805,0.865270,0.850768,0.722380,0.718901,1.000000,0.905344,0.870475,0.416111,0.525916,0.556053,0.550426,-0.239069,0.029889,0.194755,-0.527835,-0.251823,-0.613582,-0.355899,0.423118
7Y-3Y,,,,,,,,,,,0.339118,0.698030,0.761358,0.767889,0.796478,0.822566,0.815114,0.821987,0.826395,0.766417,0.756051,0.754384,0.786291,0.819082,0.810636,0.819862,0.816655,0.667336,0.680026,0.748112,0.807535,0.793421,0.806019,0.797590,0.602435,0.828032,0.926738,0.887808,0.822429,0.794941,0.905344,1.000000,0.924404,0.535578,0.618299,0.856390,0.729557,-0.046809,0.194132,0.118583,-0.505405,-0.231865,-0.556465,-0.299713,0.420920
10Y-3Y,,,,,,,,,,,0.341426,0.702701,0.777978,0.782658,0.807008,0.825027,0.839894,0.845699,0.852336,0.771514,0.774754,0.770513,0.797453,0.821098,0.837915,0.846286,0.845216,0.698577,0.704226,0.763025,0.807311,0.833886,0.847936,0.841440,0.598419,0.807729,0.876227,0.937219,0.872570,0.847556,0.870475,0.924404,1.000000,0.598950,0.685101,0.750834,0.890073,0.044693,0.293146,0.488342,-0.361076,-0.073807,-0.582097,-0.302980,0.457307
20Y-3Y,,,,,,,,,,,0.145560,0.231505,0.175009,0.151180,0.178600,0.209661,0.226128,0.295029,0.302683,0.227853,0.144614,0.118220,0.151794,0.188903,0.207934,0.285416,0.291621,0.041282,0.014369,0.085099,0.151067,0.182721,0.312269,0.318498,-0.079613,0.165249,0.306990,0.370679,0.781029,0.685804,0.416111,0.535578,0.598950,1.000000,0.886797,0.542277,0.630587,0.783467,0.797423,0.333891,0.458009,0.563536,0.302488,0.441856,0.221111
30Y-3Y,,,,,,,,,,,0.061979,0.300416,0.316580,0.305179,0.331757,0.358025,0.373972,0.427027,0.466440,0.396672,0.348476,0.327805,0.355477,0.385285,0.402741,0.468308,0.506372,0.261440,0.241039,0.300957,0.354962,0.383611,0.493822,0.552286,0.128950,0.347517,0.458366,0.519763,0.817628,0.878659,0.525916,0.618299,0.685101,0.886797,1.000000,0.570670,0.675028,0.587542,0.865876,0.368907,0.255262,0.621162,0.084999,0.486637,0.646801
