,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.777375,0.629143,0.470969,0.424720,0.389048,0.372663,0.361355,0.355001,0.357836,0.175494,0.162424,0.158696,0.161686,0.169017,0.168650,0.150657,0.082054,0.108844,0.107660,0.115994,0.119593,0.129394,0.125982,0.103437,0.064527,0.046303,0.121723,0.109591,0.107751,0.098246,0.068574,0.045687,0.008776,0.059210,0.044724,0.025976,-0.008547,0.000755,-0.071458,0.019579,-0.004182,-0.044673,-0.028377,-0.105332,-0.061805,-0.099168,-0.064916,-0.137529,-0.103100,-0.067690,-0.135426,-0.060367,-0.142350,-0.055173
6M-1M,0.777375,1.000000,0.877989,0.674148,0.604403,0.549422,0.527677,0.501437,0.474816,0.465590,0.563520,0.451101,0.383554,0.371542,0.356308,0.339905,0.314579,0.289191,0.273496,0.180290,0.199368,0.214664,0.224963,0.216710,0.187278,0.100271,0.133895,0.181854,0.190206,0.188360,0.174211,0.134313,0.021590,0.069623,0.146256,0.109802,0.078032,0.022737,-0.091169,-0.049903,0.060666,0.021435,-0.044840,-0.139683,-0.115766,-0.063433,-0.139605,-0.187943,-0.187463,-0.169223,-0.207703,-0.217784,-0.182342,-0.207676,-0.163222
1Y-1M,0.629143,0.877989,1.000000,0.909443,0.844079,0.767605,0.721773,0.668608,0.604515,0.567811,0.516644,0.689372,0.581218,0.559613,0.523234,0.492824,0.457321,0.468046,0.395522,0.574096,0.466931,0.453600,0.426396,0.396364,0.353633,0.292168,0.275621,0.290041,0.311614,0.299125,0.276339,0.223372,0.100177,0.133150,0.258531,0.201448,0.157810,0.082570,-0.123894,-0.025249,0.122925,0.074427,-0.016764,-0.232247,-0.121554,-0.040284,-0.150974,-0.339482,-0.226148,-0.229501,-0.378901,-0.281770,-0.335427,-0.259116,-0.324245
2Y-1M,0.470969,0.674148,0.909443,1.000000,1.000000,1.000000,0.932721,0.846111,0.740782,0.683025,0.474483,0.665475,0.764672,0.745145,0.705316,0.663052,0.617841,0.658019,0.533225,0.592438,0.707268,0.680765,0.638833,0.590732,0.534946,0.515245,0.431886,0.610307,0.588150,0.539225,0.490833,0.420983,0.315170,0.301357,0.393894,0.343954,0.286270,0.194006,-0.110699,0.057448,0.248036,0.182926,0.072238,-0.279496,-0.065962,0.020999,-0.111783,-0.466830,-0.215387,-0.246651,-0.540964,-0.295605,-0.476009,-0.267686,-0.484890
3Y-1M,0.424720,0.604403,0.844079,1.000000,1.000000,1.000000,1.000000,0.926324,0.814876,0.751298,0.471650,0.662373,0.770054,0.799644,0.771116,0.734866,0.692055,0.740083,0.605270,0.589303,0.714463,0.745501,0.713720,0.670465,0.616336,0.618934,0.509914,0.627141,0.673861,0.628200,0.581534,0.511448,0.429834,0.385163,0.544608,0.460295,0.394395,0.297979,0.016646,0.149381,0.314811,0.259617,0.149166,-0.201176,0.001737,0.094743,-0.041597,-0.429031,-0.159257,-0.207519,-0.522024,-0.252999,-0.469915,-0.232111,-0.508853
5Y-1M,0.389048,0.549422,0.767605,1.000000,1.000000,1.000000,1.000000,1.000000,0.919486,0.854920,0.465372,0.636258,0.755522,0.798412,0.830509,0.814819,0.781606,0.849671,0.697998,0.558546,0.703999,0.751123,0.786620,0.763604,0.718253,0.750669,0.611460,0.639841,0.701323,0.725133,0.693543,0.628788,0.583919,0.496251,0.581844,0.591179,0.526436,0.429660,0.205205,0.268186,0.476247,0.410789,0.294968,-0.015465,0.129311,0.202172,0.070053,-0.299224,-0.059197,-0.122817,-0.420072,-0.167628,-0.400571,-0.165586,-0.488614
7Y-1M,0.372663,0.527677,0.721773,0.932721,1.000000,1.000000,1.000000,1.000000,0.978366,0.921671,0.453962,0.610495,0.725914,0.777618,0.832997,0.847438,0.827605,0.911380,0.756201,0.531627,0.676324,0.734191,0.795518,0.804734,0.772306,0.821018,0.675352,0.625635,0.696902,0.746289,0.746543,0.692908,0.671452,0.566137,0.595356,0.634765,0.600139,0.510510,0.327665,0.347053,0.528165,0.495632,0.383824,0.118003,0.211664,0.311139,0.172156,-0.161751,0.028112,-0.058444,-0.317885,-0.102308,-0.312548,-0.111286,-0.436572
10Y-1M,0.361355,0.501437,0.668608,0.846111,0.926324,1.000000,1.000000,1.000000,1.000000,0.977186,0.429509,0.570562,0.683889,0.741820,0.814600,0.846200,0.856516,0.955752,0.804536,0.495502,0.640753,0.705329,0.785394,0.812987,0.811975,0.877580,0.733758,0.603126,0.679568,0.749096,0.767923,0.747043,0.748145,0.634432,0.594622,0.661229,0.644918,0.586319,0.445175,0.425660,0.567965,0.552296,0.469675,0.253057,0.293220,0.375571,0.272001,-0.016162,0.113005,0.067016,-0.166736,-0.011348,-0.216243,-0.055272,-0.358655
20Y-1M,0.355001,0.474816,0.604515,0.740782,0.814876,0.919486,0.978366,1.000000,1.000000,1.000000,0.392384,0.510467,0.614797,0.677908,0.767309,0.816348,0.848167,0.977119,0.848981,0.443506,0.577855,0.647920,0.744219,0.790703,0.812770,0.912539,0.788158,0.553948,0.634172,0.722284,0.762562,0.766023,0.810020,0.703615,0.572772,0.664748,0.672334,0.635254,0.560743,0.512366,0.589851,0.599088,0.532675,0.399148,0.385722,0.441504,0.349038,0.162543,0.210356,0.149819,0.024956,0.091994,-0.011377,0.048730,-0.267416
30Y-1M,0.357836,0.465590,0.567811,0.683025,0.751298,0.854920,0.921671,0.977186,1.000000,1.000000,0.377649,0.480840,0.579945,0.643690,0.736843,0.790929,0.831944,0.954815,0.860998,0.412839,0.543617,0.614813,0.714801,0.767019,0.799209,0.898529,0.805443,0.526907,0.607351,0.698333,0.744679,0.760743,0.812570,0.731466,0.557052,0.654103,0.669071,0.646664,0.596765,0.554027,0.587312,0.604542,0.553714,0.454759,0.432634,0.461149,0.385551,0.238046,0.264811,0.195749,0.105452,0.153548,0.057676,0.110116,-0.125800
