,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.820592,0.766412,0.665554,0.611494,0.506689,0.587581,0.544581,0.565164,0.645664,0.444152,0.575216,0.359789,0.384014,0.330746,0.495910,0.419469,0.452823,0.571454,0.541005,0.133553,0.226420,0.222937,0.447547,0.333633,0.373706,0.519350,-0.329301,-0.105492,0.011087,0.382233,0.197577,0.255068,0.450055,0.244483,0.234177,0.473153,0.351378,0.379202,0.528374,0.151483,0.491769,0.373332,0.390910,0.552400,0.561136,0.368777,0.345702,0.511397,-0.343210,-0.185712,0.180090,0.183955,0.486949,0.541538
6M-1M,0.820592,1.000000,0.908353,0.749700,0.611806,0.506178,0.582155,0.429497,0.435513,0.519021,0.876517,0.827874,0.549706,0.443502,0.370355,0.514246,0.325400,0.341044,0.457319,0.610778,0.070252,0.108293,0.143980,0.394048,0.150240,0.178643,0.338029,-0.440927,-0.281272,-0.108734,0.298164,-0.028897,0.016589,0.232499,0.110147,0.160439,0.430061,0.154574,0.179242,0.347863,0.149731,0.483105,0.163004,0.186830,0.376902,0.550769,0.096947,0.125588,0.333620,-0.538122,-0.377681,-0.015136,0.112787,0.403091,0.473967
1Y-1M,0.766412,0.908353,1.000000,0.768147,0.714744,0.633196,0.770837,0.576344,0.584693,0.637462,0.778479,0.966295,0.598352,0.581478,0.521525,0.724031,0.493547,0.510832,0.591234,0.885936,0.195185,0.298206,0.329759,0.631527,0.340327,0.368954,0.489832,-0.559452,-0.252638,-0.021601,0.504386,0.094291,0.146587,0.336706,0.301465,0.347742,0.665744,0.337106,0.354338,0.481899,0.274281,0.705647,0.326533,0.337595,0.483391,0.775356,0.213875,0.225025,0.400734,-0.698777,-0.487597,-0.099886,0.152225,0.426240,0.479744
2Y-1M,0.665554,0.749700,0.768147,1.000000,0.897393,0.833657,0.768213,0.711357,0.635269,0.632936,0.614711,0.711462,0.935828,0.827853,0.763538,0.734797,0.656818,0.581425,0.598717,0.622913,0.712810,0.632562,0.629078,0.670447,0.538897,0.471414,0.521885,0.100958,0.287879,0.431975,0.626136,0.399694,0.339567,0.433733,0.321453,0.467651,0.562923,0.387776,0.306087,0.393506,0.436125,0.575212,0.387588,0.268479,0.375135,0.520657,0.169126,0.067222,0.237298,-0.449864,-0.404115,-0.103324,-0.085159,0.227139,0.363820
3Y-1M,0.611494,0.611806,0.714744,0.897393,1.000000,0.929992,0.883181,0.907225,0.833946,0.794498,0.444071,0.665122,0.833085,0.965404,0.881094,0.865458,0.878002,0.804688,0.778959,0.674734,0.704287,0.852610,0.799852,0.836810,0.797447,0.729579,0.731963,0.051109,0.496127,0.601243,0.810835,0.670765,0.612068,0.654801,0.706284,0.710751,0.755355,0.700591,0.599941,0.622092,0.488402,0.683221,0.640908,0.497328,0.541506,0.633941,0.458069,0.288263,0.389123,-0.356268,-0.303328,-0.011582,-0.033514,0.264979,0.381604
5Y-1M,0.506689,0.506178,0.633196,0.833657,0.929992,1.000000,0.923537,0.919204,0.815599,0.722706,0.366754,0.603278,0.802900,0.918248,0.981193,0.922881,0.908780,0.801415,0.714637,0.637483,0.720160,0.834405,0.926323,0.910315,0.844358,0.740936,0.677574,0.095312,0.500512,0.760133,0.909609,0.734926,0.635881,0.603135,0.658300,0.878031,0.834789,0.751049,0.607726,0.559665,0.774967,0.794478,0.733802,0.525451,0.481209,0.628681,0.359079,0.171842,0.233262,-0.425597,-0.405062,-0.185490,-0.126748,0.108597,0.229912
7Y-1M,0.587581,0.582155,0.770837,0.768213,0.883181,0.923537,1.000000,0.901899,0.834516,0.790584,0.417728,0.746138,0.682886,0.836966,0.879383,0.994045,0.876302,0.809081,0.777680,0.813822,0.540992,0.725383,0.805398,0.976689,0.801104,0.739019,0.734575,-0.203281,0.264879,0.545816,0.938863,0.630183,0.580994,0.625205,0.662841,0.812367,0.961571,0.764031,0.662263,0.663699,0.673932,0.945901,0.749719,0.593282,0.601318,0.878851,0.457192,0.297087,0.388674,-0.628957,-0.514260,-0.187948,-0.016045,0.264879,0.370105
10Y-1M,0.544581,0.429497,0.576344,0.711357,0.907225,0.919204,0.901899,1.000000,0.948792,0.869403,0.214628,0.515694,0.632115,0.879194,0.884267,0.894557,0.989789,0.939379,0.867648,0.614885,0.617078,0.856447,0.867111,0.906100,0.957346,0.909322,0.856995,0.025330,0.539594,0.703496,0.911006,0.867910,0.830488,0.807562,0.805661,0.854703,0.859304,0.923684,0.830253,0.777651,0.622307,0.776541,0.904343,0.753372,0.697009,0.685317,0.697586,0.496919,0.502963,-0.231443,-0.158505,0.081308,0.056497,0.279752,0.343110
20Y-1M,0.565164,0.435513,0.584693,0.635269,0.833946,0.815599,0.834516,0.948792,1.000000,0.939090,0.206722,0.518077,0.527275,0.786900,0.766248,0.819471,0.930866,0.991470,0.940018,0.624021,0.496012,0.760379,0.745602,0.828343,0.899361,0.963504,0.932319,-0.086143,0.427852,0.562659,0.815158,0.800453,0.888199,0.889033,0.770478,0.754822,0.804941,0.898006,0.929671,0.887644,0.502343,0.722326,0.885248,0.893505,0.834401,0.677568,0.764732,0.710165,0.682187,-0.171846,0.043384,0.291191,0.368999,0.487337,0.421688
30Y-1M,0.645664,0.519021,0.637462,0.632936,0.794498,0.722706,0.790584,0.869403,0.939090,1.000000,0.269834,0.553012,0.486343,0.714338,0.646540,0.761483,0.831258,0.912924,0.995621,0.631314,0.403992,0.655635,0.602536,0.756636,0.785728,0.872094,0.979891,-0.171157,0.307769,0.398370,0.727090,0.671664,0.784043,0.940131,0.689561,0.608173,0.749224,0.795160,0.855700,0.960807,0.349646,0.681219,0.780400,0.829848,0.940753,0.704045,0.745593,0.719490,0.840669,-0.215789,0.028233,0.452853,0.410069,0.717593,0.707624
