,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30Y-1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6M-3M,,,,,,,,,,,1.000000,0.674741,0.613809,0.635776,0.710553,0.661345,0.676734,0.709396,0.649600,-0.643853,-0.164017,-0.127283,-0.000713,0.038912,-0.082746,-0.387687,-0.557216,0.424972,0.473453,0.582823,0.527772,0.481130,0.337530,0.076994,0.340346,0.526852,0.576540,0.225962,-0.212105,-0.383502,0.508982,0.540677,0.140772,-0.295807,-0.449308,0.190054,-0.325805,-0.573352,-0.649394,-0.372119,-0.499364,-0.574024,-0.501207,-0.627636,-0.680139
1Y-3M,,,,,,,,,,,0.674741,1.000000,0.911500,0.913194,0.874920,0.862826,0.838220,0.837392,0.809492,0.130288,0.510776,0.536332,0.561564,0.581227,0.460708,0.207583,0.029423,0.633228,0.647335,0.558647,0.595786,0.442107,0.111214,-0.144174,0.159218,0.021253,0.367016,-0.211530,-0.699330,-0.764042,-0.046607,0.365046,-0.289197,-0.758755,-0.802253,0.544820,-0.374601,-0.775981,-0.787342,-0.660099,-0.779832,-0.787606,-0.717910,-0.770009,-0.630436
2Y-3M,,,,,,,,,,,0.613809,0.911500,1.000000,0.996050,0.971710,0.978504,0.953157,0.928332,0.895201,0.120394,0.678089,0.700339,0.760695,0.786643,0.677148,0.406675,0.200218,0.895519,0.896169,0.807594,0.848171,0.714045,0.401452,0.133781,0.109654,0.073321,0.533499,-0.121970,-0.750089,-0.829306,0.042090,0.574862,-0.172633,-0.800082,-0.859472,0.734713,-0.296667,-0.865119,-0.879343,-0.738601,-0.915443,-0.916433,-0.872526,-0.913924,-0.707792
3Y-3M,,,,,,,,,,,0.635776,0.913194,0.996050,1.000000,0.982409,0.985322,0.963089,0.941676,0.909465,0.092640,0.652701,0.684672,0.753701,0.777227,0.668651,0.395230,0.187971,0.886253,0.901760,0.824326,0.857690,0.728794,0.423323,0.155267,0.197482,0.134419,0.575207,-0.076543,-0.716863,-0.803710,0.078798,0.591022,-0.150725,-0.785485,-0.849276,0.717451,-0.302959,-0.868590,-0.883406,-0.730889,-0.911808,-0.914645,-0.872983,-0.915965,-0.712325
5Y-3M,,,,,,,,,,,0.710553,0.874920,0.971710,0.982409,1.000000,0.993234,0.984010,0.966715,0.933486,-0.047492,0.552671,0.591458,0.703137,0.724797,0.622284,0.329611,0.119486,0.881864,0.909454,0.890426,0.899927,0.799053,0.522864,0.253488,0.269280,0.306789,0.692352,0.071203,-0.613865,-0.726087,0.263575,0.699920,-0.009022,-0.695154,-0.783521,0.667934,-0.288625,-0.868288,-0.889362,-0.685225,-0.893678,-0.904969,-0.881166,-0.929399,-0.731923
7Y-3M,,,,,,,,,,,0.661345,0.862826,0.978504,0.985322,0.993234,1.000000,0.983932,0.961641,0.927000,0.006074,0.606973,0.641667,0.743248,0.775249,0.671327,0.387706,0.174734,0.907734,0.927730,0.890204,0.920050,0.810252,0.530705,0.260800,0.226882,0.250839,0.696458,0.048869,-0.639209,-0.747480,0.212409,0.720048,-0.020051,-0.711820,-0.797595,0.749840,-0.251303,-0.859571,-0.883562,-0.716390,-0.916745,-0.924211,-0.892852,-0.939044,-0.734485
10Y-3M,,,,,,,,,,,0.676734,0.838220,0.953157,0.963089,0.984010,0.983932,1.000000,0.982069,0.965539,-0.040108,0.560974,0.598567,0.714588,0.740885,0.677706,0.394179,0.197333,0.886661,0.912245,0.897532,0.913593,0.859725,0.602571,0.362872,0.257838,0.314034,0.718758,0.183960,-0.541997,-0.649687,0.278014,0.734499,0.120945,-0.618287,-0.704103,0.699421,-0.113479,-0.794667,-0.815247,-0.580311,-0.849766,-0.854956,-0.896320,-0.918910,-0.673959
20Y-3M,,,,,,,,,,,0.709396,0.837392,0.928332,0.941676,0.966715,0.961641,0.982069,1.000000,0.983583,-0.084844,0.499545,0.540208,0.657002,0.683682,0.620811,0.374664,0.175666,0.840841,0.873074,0.868689,0.878818,0.831007,0.636341,0.394532,0.292216,0.341048,0.713717,0.205795,-0.450477,-0.578609,0.296301,0.716207,0.134057,-0.531407,-0.638277,0.655097,-0.113395,-0.712468,-0.756279,-0.548702,-0.771999,-0.794942,-0.796655,-0.848842,-0.684591
30Y-3M,,,,,,,,,,,0.649600,0.809492,0.895201,0.909465,0.933486,0.927000,0.965539,0.983583,1.000000,-0.033440,0.513816,0.555281,0.670203,0.687890,0.658159,0.431853,0.269341,0.808685,0.842421,0.837998,0.845405,0.829950,0.645867,0.464289,0.297419,0.334244,0.686929,0.259218,-0.400117,-0.493361,0.285298,0.683452,0.192134,-0.480516,-0.552877,0.622418,-0.016889,-0.653163,-0.666248,-0.455287,-0.715639,-0.713515,-0.782272,-0.784580,-0.541812
1Y-6M,,,,,,,,,,,-0.643853,0.130288,0.120394,0.092640,-0.047492,0.006074,-0.040108,-0.084844,-0.033440,1.000000,0.749862,0.727009,0.583139,0.550291,0.588780,0.736009,0.779048,0.085581,0.035079,-0.203788,-0.091332,-0.187996,-0.338130,-0.252898,-0.292145,-0.685722,-0.394014,-0.522845,-0.440068,-0.276908,-0.732067,-0.347879,-0.488923,-0.389233,-0.228121,0.309509,0.049321,-0.034247,0.056126,-0.184440,-0.137632,-0.045396,-0.070962,0.044866,0.260095
2Y-6M,,,,,,,,,,,-0.164017,0.510776,0.678089,0.652701,0.552671,0.606973,0.560974,0.499545,0.513816,0.749862,1.000000,0.993603,0.951185,0.946717,0.923161,0.869093,0.768947,0.723341,0.679017,0.466517,0.568471,0.444299,0.187392,0.095484,-0.179844,-0.398880,0.129873,-0.362776,-0.739798,-0.679214,-0.421268,0.214947,-0.346771,-0.724341,-0.655643,0.741115,-0.067375,-0.547214,-0.494194,-0.576472,-0.678978,-0.610707,-0.623636,-0.557660,-0.251208
3Y-6M,,,,,,,,,,,-0.127283,0.536332,0.700339,0.684672,0.591458,0.641667,0.598567,0.540208,0.555281,0.727009,0.993603,1.000000,0.969188,0.962002,0.937358,0.873953,0.767703,0.737559,0.711708,0.508931,0.603786,0.482195,0.225258,0.126818,-0.067609,-0.324757,0.194742,-0.311726,-0.720894,-0.670651,-0.379356,0.248929,-0.326610,-0.730038,-0.667065,0.742471,-0.081661,-0.574753,-0.521989,-0.587822,-0.700153,-0.633300,-0.648522,-0.584372,-0.273116
5Y-6M,,,,,,,,,,,-0.000713,0.561564,0.760695,0.753701,0.703137,0.743248,0.714588,0.657002,0.670203,0.583139,0.951185,0.969188,1.000000,0.990739,0.967991,0.860204,0.732894,0.823832,0.814052,0.676488,0.745621,0.649395,0.401995,0.282446,0.038764,-0.096400,0.401340,-0.127150,-0.658068,-0.644354,-0.139757,0.448336,-0.155076,-0.689012,-0.659479,0.757194,-0.080950,-0.654597,-0.607705,-0.597785,-0.765447,-0.706047,-0.745804,-0.686591,-0.352887
7Y-6M,,,,,,,,,,,0.038912,0.581227,0.786643,0.777227,0.724797,0.775249,0.740885,0.683682,0.687890,0.550291,0.946717,0.962002,0.990739,1.000000,0.964009,0.842971,0.702018,0.851387,0.837198,0.695106,0.781224,0.674232,0.422754,0.282595,0.015637,-0.109508,0.442292,-0.125184,-0.672923,-0.672822,-0.145655,0.503919,-0.145258,-0.699167,-0.684169,0.838872,-0.060415,-0.662273,-0.630197,-0.640991,-0.800744,-0.747818,-0.767363,-0.722431,-0.405708
10Y-6M,,,,,,,,,,,-0.082746,0.460708,0.677148,0.668651,0.622284,0.671327,0.677706,0.620811,0.658159,0.588780,0.923161,0.937358,0.967991,0.964009,1.000000,0.920783,0.823652,0.775744,0.761953,0.632800,0.709524,0.683193,0.478531,0.414289,0.009082,-0.101130,0.397083,0.023324,-0.521809,-0.496392,-0.132039,0.454210,0.023112,-0.541476,-0.504323,0.756925,0.171802,-0.503020,-0.454928,-0.413852,-0.651500,-0.583957,-0.712677,-0.616979,-0.232969
20Y-6M,,,,,,,,,,,-0.387687,0.207583,0.406675,0.395230,0.329611,0.387706,0.394179,0.374664,0.431853,0.736009,0.869093,0.873953,0.860204,0.842971,0.920783,1.000000,0.962751,0.540660,0.519040,0.369432,0.455097,0.453924,0.388232,0.414708,-0.065539,-0.247019,0.175016,-0.028097,-0.310140,-0.252251,-0.282035,0.225450,-0.009855,-0.305877,-0.243721,0.606761,0.280284,-0.177576,-0.134843,-0.228111,-0.352763,-0.284556,-0.382586,-0.284525,-0.000641
30Y-6M,,,,,,,,,,,-0.557216,0.029423,0.200218,0.187971,0.119486,0.174734,0.197333,0.175666,0.269341,0.779048,0.768947,0.767703,0.732894,0.702018,0.823652,0.962751,1.000000,0.344925,0.320360,0.176991,0.254814,0.297016,0.277860,0.409564,-0.106279,-0.302307,0.019952,-0.003111,-0.168330,-0.053062,-0.333130,0.061584,0.031531,-0.150115,-0.034708,0.439057,0.394253,0.012888,0.094919,-0.025896,-0.149069,-0.052176,-0.219511,-0.061883,0.269773
2Y-1Y,,,,,,,,,,,0.424972,0.633228,0.895519,0.886253,0.881864,0.907734,0.886661,0.840841,0.808685,0.085581,0.723341,0.737559,0.823832,0.851387,0.775744,0.540660,0.344925,1.000000,0.985958,0.915242,0.951413,0.865301,0.635102,0.407739,0.034069,0.114977,0.606806,-0.000643,-0.654814,-0.733863,0.129631,0.686773,-0.011944,-0.684592,-0.749285,0.793059,-0.152939,-0.788337,-0.802811,-0.675644,-0.878867,-0.872319,-0.865106,-0.886637,-0.649763
3Y-1Y,,,,,,,,,,,0.473453,0.647335,0.896169,0.901760,0.909454,0.927730,0.912245,0.873074,0.842421,0.035079,0.679017,0.711708,0.814052,0.837198,0.761953,0.519040,0.320360,0.985958,1.000000,0.949238,0.972249,0.894169,0.673796,0.443318,0.200484,0.228866,0.686555,0.081197,-0.599033,-0.692830,0.196812,0.718224,0.024828,-0.664351,-0.737526,0.764012,-0.169317,-0.801513,-0.817174,-0.666876,-0.878262,-0.875323,-0.871322,-0.896454,-0.663618
5Y-1Y,,,,,,,,,,,0.582823,0.558647,0.807594,0.824326,0.890426,0.890204,0.897532,0.868689,0.837998,-0.203788,0.466517,0.508931,0.676488,0.695106,0.632800,0.369432,0.176991,0.915242,0.949238,1.000000,0.981367,0.953033,0.790987,0.569648,0.311558,0.505464,0.840859,0.320752,-0.394116,-0.525501,0.495227,0.855672,0.256344,-0.477492,-0.587957,0.631934,-0.142267,-0.757828,-0.783245,-0.553205,-0.797694,-0.809726,-0.834461,-0.868105,-0.661062
7Y-1Y,,,,,,,,,,,0.527772,0.595786,0.848171,0.857690,0.899927,0.920050,0.913593,0.878818,0.845405,-0.091332,0.568471,0.603786,0.745621,0.781224,0.709524,0.455097,0.254814,0.951413,0.972249,0.981367,1.000000,0.944666,0.756988,0.526107,0.237066,0.382062,0.822071,0.241595,-0.473545,-0.595409,0.373601,0.861077,0.192293,-0.542851,-0.645416,0.769072,-0.108927,-0.764247,-0.793558,-0.626577,-0.852101,-0.857938,-0.862133,-0.895142,-0.678318
10Y-1Y,,,,,,,,,,,0.481130,0.442107,0.714045,0.728794,0.799053,0.810252,0.859725,0.831007,0.829950,-0.187996,0.444299,0.482195,0.649395,0.674232,0.683193,0.453924,0.297016,0.865301,0.894169,0.953033,0.944666,1.000000,0.886946,0.731885,0.274969,0.496618,0.838466,0.500696,-0.236487,-0.353006,0.500929,0.866203,0.469791,-0.306310,-0.406720,0.640130,0.164201,-0.580287,-0.603496,-0.336249,-0.667306,-0.668563,-0.801875,-0.790234,-0.518062
20Y-1Y,,,,,,,,,,,0.337530,0.111214,0.401452,0.423323,0.522864,0.530705,0.602571,0.636341,0.645867,-0.338130,0.187392,0.225258,0.401995,0.422754,0.478531,0.388232,0.277860,0.635102,0.673796,0.790987,0.756988,0.886946,1.000000,0.920781,0.306588,0.590078,0.779672,0.672689,0.167920,0.026286,0.604489,0.786979,0.651870,0.104645,-0.028271,0.422161,0.322499,-0.200238,-0.263858,-0.066032,-0.303039,-0.333781,-0.435256,-0.456612,-0.354958
30Y-1Y,,,,,,,,,,,0.076994,-0.144174,0.133781,0.155267,0.253488,0.260800,0.362872,0.394532,0.464289,-0.252898,0.095484,0.126818,0.282446,0.282595,0.414289,0.414708,0.409564,0.407739,0.443318,0.569648,0.526107,0.731885,0.920781,1.000000,0.261091,0.531276,0.604110,0.755979,0.380576,0.321041,0.551148,0.601223,0.760076,0.334715,0.278374,0.227166,0.536620,0.069720,0.064806,0.228414,-0.029769,-0.014461,-0.235481,-0.160778,0.037839
3Y-2Y,,,,,,,,,,,0.340346,0.159218,0.109654,0.197482,0.269280,0.226882,0.257838,0.292216,0.297419,-0.292145,-0.179844,-0.067609,0.038764,0.015637,0.009082,-0.065539,-0.106279,0.034069,0.200484,0.311558,0.237066,0.274969,0.306588,0.261091,1.000000,0.695193,0.548957,0.489730,0.256504,0.158902,0.417385,0.269340,0.218662,0.040284,-0.018118,-0.080176,-0.116082,-0.171965,-0.180779,-0.027321,-0.100175,-0.121004,-0.139374,-0.163472,-0.159657
5Y-2Y,,,,,,,,,,,0.526852,0.021253,0.073321,0.134419,0.306789,0.250839,0.314034,0.341048,0.334244,-0.685722,-0.398880,-0.324757,-0.096400,-0.109508,-0.101130,-0.247019,-0.302307,0.114977,0.228866,0.505464,0.382062,0.496618,0.590078,0.531276,0.695193,1.000000,0.773637,0.792198,0.430630,0.275988,0.943379,0.638902,0.657600,0.288837,0.155028,-0.140346,-0.023234,-0.180160,-0.211829,0.083002,-0.084574,-0.128263,-0.204693,-0.241535,-0.238348
7Y-2Y,,,,,,,,,,,0.576540,0.367016,0.533499,0.575207,0.692352,0.696458,0.718758,0.713717,0.686929,-0.394014,0.129873,0.194742,0.401340,0.442292,0.397083,0.175016,0.019952,0.606806,0.686555,0.840859,0.822071,0.838466,0.779672,0.604110,0.548957,0.773637,1.000000,0.624836,-0.011550,-0.179953,0.724696,0.952818,0.518466,-0.135391,-0.280522,0.518781,0.001624,-0.515056,-0.563955,-0.368065,-0.574435,-0.601612,-0.625778,-0.671174,-0.549484
10Y-2Y,,,,,,,,,,,0.225962,-0.211530,-0.121970,-0.076543,0.071203,0.048869,0.183960,0.205795,0.259218,-0.522845,-0.362776,-0.311726,-0.127150,-0.125184,0.023324,-0.028097,-0.003111,-0.000643,0.081197,0.320752,0.241595,0.500696,0.672689,0.755979,0.489730,0.792198,0.624836,1.000000,0.659021,0.563076,0.775492,0.542073,0.957861,0.571147,0.482549,-0.092488,0.591694,0.203722,0.182415,0.495966,0.186457,0.172642,-0.105773,-0.045367,0.088555
20Y-2Y,,,,,,,,,,,-0.212105,-0.699330,-0.750089,-0.716863,-0.613865,-0.639209,-0.541997,-0.450477,-0.400117,-0.440068,-0.739798,-0.720894,-0.658068,-0.672923,-0.521809,-0.310140,-0.168330,-0.654814,-0.599033,-0.394116,-0.473545,-0.236487,0.167920,0.380576,0.256504,0.430630,-0.011550,0.659021,1.000000,0.962302,0.426029,-0.106457,0.653072,0.976092,0.928602,-0.599062,0.510738,0.810179,0.766402,0.797671,0.825130,0.786693,0.678199,0.684781,0.481939
30Y-2Y,,,,,,,,,,,-0.383502,-0.764042,-0.829306,-0.803710,-0.726087,-0.747480,-0.649687,-0.578609,-0.493361,-0.276908,-0.679214,-0.670651,-0.644354,-0.672822,-0.496392,-0.252251,-0.053062,-0.733863,-0.692830,-0.525501,-0.595409,-0.353006,0.026286,0.321041,0.158902,0.275988,-0.179953,0.563076,0.962302,1.000000,0.275572,-0.265042,0.577845,0.959069,0.984253,-0.653560,0.557845,0.869531,0.880887,0.870706,0.889414,0.894010,0.722103,0.800009,0.702084
5Y-3Y,,,,,,,,,,,0.508982,-0.046607,0.042090,0.078798,0.263575,0.212409,0.278014,0.296301,0.285298,-0.732067,-0.421268,-0.379356,-0.139757,-0.145655,-0.132039,-0.282035,-0.333130,0.129631,0.196812,0.495227,0.373601,0.500929,0.604489,0.551148,0.417385,0.943379,0.724696,0.775492,0.426029,0.275572,1.000000,0.683401,0.730426,0.346555,0.204345,-0.140425,0.024197,-0.148399,-0.184368,0.117539,-0.060690,-0.106309,-0.194454,-0.229908,-0.227640
7Y-3Y,,,,,,,,,,,0.540677,0.365046,0.574862,0.591022,0.699920,0.720048,0.734499,0.716207,0.683452,-0.347879,0.214947,0.248929,0.448336,0.503919,0.454210,0.225450,0.061584,0.686773,0.718224,0.855672,0.861077,0.866203,0.786979,0.601223,0.269340,0.638902,0.952818,0.542073,-0.106457,-0.265042,0.683401,1.000000,0.517955,-0.170623,-0.316631,0.626842,0.044027,-0.530984,-0.584123,-0.414153,-0.625470,-0.649218,-0.670391,-0.713943,-0.575120
10Y-3Y,,,,,,,,,,,0.140772,-0.289197,-0.172633,-0.150725,-0.009022,-0.020051,0.120945,0.134057,0.192134,-0.488923,-0.346771,-0.326610,-0.155076,-0.145258,0.023112,-0.009855,0.031531,-0.011944,0.024828,0.256344,0.192293,0.469791,0.651870,0.760076,0.218662,0.657600,0.518466,0.957861,0.653072,0.577845,0.730426,0.517955,1.000000,0.625956,0.546037,-0.077099,0.700466,0.284658,0.263715,0.564086,0.241684,0.233084,-0.072465,0.003080,0.151709
