,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.730069,0.618668,0.052957,-0.162294,-0.215071,-0.248036,-0.235859,-0.186413,-0.176610,-0.478406,-0.523404,-0.477241,-0.496493,-0.395087,-0.371985,-0.345873,-0.296723,-0.288573,-0.165799,-0.305729,-0.382592,-0.332509,-0.328174,-0.307442,-0.259055,-0.250567,-0.263831,-0.355461,-0.318234,-0.318105,-0.298116,-0.249432,-0.241110,-0.373218,-0.312249,-0.314395,-0.288581,-0.227539,-0.215752,-0.252795,-0.281504,-0.257781,-0.187109,-0.172468,-0.302991,-0.255198,-0.134212,-0.106352,-0.120400,0.092400,0.113692,0.289934,0.238547,0.105473
6M-1M,0.730069,1.000000,0.777000,0.042162,-0.167042,-0.211034,-0.246695,-0.225837,-0.166101,-0.151086,0.250827,-0.029283,-0.345340,-0.405188,-0.339252,-0.334443,-0.304305,-0.245795,-0.232223,-0.332585,-0.445978,-0.474721,-0.376249,-0.359930,-0.326787,-0.267646,-0.254355,-0.354175,-0.412745,-0.342740,-0.336419,-0.305525,-0.246257,-0.232945,-0.368423,-0.301871,-0.309709,-0.274263,-0.201588,-0.183841,-0.240462,-0.277099,-0.241928,-0.157760,-0.136211,-0.307257,-0.237118,-0.095112,-0.057704,-0.065326,0.166565,0.191112,0.361765,0.306874,0.150758
1Y-1M,0.618668,0.777000,1.000000,0.142558,-0.081158,-0.112848,-0.153744,-0.142360,-0.086472,-0.058044,0.122076,0.345628,-0.198633,-0.290231,-0.225418,-0.230416,-0.210544,-0.155525,-0.128707,0.335246,-0.248163,-0.325444,-0.243886,-0.243141,-0.221787,-0.166348,-0.139569,-0.373056,-0.408658,-0.288109,-0.273570,-0.248076,-0.191519,-0.165039,-0.334377,-0.216722,-0.226064,-0.200770,-0.132763,-0.099983,-0.136534,-0.184454,-0.162659,-0.084448,-0.045505,-0.229830,-0.178090,-0.045749,0.016928,-0.050758,0.169735,0.233809,0.351884,0.355409,0.264793
2Y-1M,0.052957,0.042162,0.142558,1.000000,0.869483,0.813676,0.783200,0.756903,0.727167,0.711842,-0.020838,0.091362,0.852266,0.746155,0.755180,0.743334,0.724549,0.700689,0.686259,0.150471,0.875444,0.762440,0.763826,0.748852,0.729778,0.706066,0.691933,0.865150,0.748529,0.758615,0.744722,0.725285,0.701231,0.687914,0.365571,0.628229,0.660999,0.644822,0.609312,0.587706,0.707687,0.705861,0.680572,0.635436,0.608627,0.680383,0.643847,0.555446,0.494103,0.455781,0.244134,0.130682,-0.054627,-0.133798,-0.204319
3Y-1M,-0.162294,-0.167042,-0.081158,0.869483,1.000000,0.966940,0.945099,0.935453,0.913317,0.899299,0.015248,0.105822,0.850168,0.937111,0.940846,0.927376,0.922374,0.906495,0.893744,0.128415,0.859724,0.947068,0.945965,0.930330,0.925529,0.909991,0.897619,0.856160,0.942842,0.946448,0.930040,0.924362,0.908410,0.897205,0.777630,0.893496,0.893483,0.885023,0.854436,0.833972,0.873366,0.877004,0.872496,0.834886,0.808460,0.851697,0.850578,0.767085,0.699289,0.687410,0.433203,0.285717,0.031752,-0.080292,-0.209355
5Y-1M,-0.215071,-0.211034,-0.112848,0.813676,0.966940,1.000000,0.991882,0.987508,0.970021,0.953021,0.033479,0.134488,0.828704,0.926696,0.982118,0.979291,0.978870,0.967709,0.952165,0.146779,0.831011,0.931881,0.985053,0.980755,0.980769,0.970030,0.954864,0.819905,0.923165,0.983993,0.979506,0.978755,0.967643,0.953693,0.786367,0.963457,0.965803,0.959321,0.932806,0.908823,0.968696,0.962737,0.958367,0.924733,0.894041,0.924257,0.927333,0.848748,0.771459,0.757212,0.499105,0.329100,0.073457,-0.068744,-0.241439
7Y-1M,-0.248036,-0.246695,-0.153744,0.783200,0.945099,0.991882,1.000000,0.994457,0.974231,0.954166,0.034350,0.129506,0.819154,0.919143,0.980836,0.991498,0.989474,0.975609,0.957128,0.138883,0.820961,0.923995,0.983643,0.992937,0.991350,0.977901,0.959784,0.812059,0.916838,0.983504,0.992476,0.990003,0.976139,0.959228,0.784002,0.966635,0.984262,0.974775,0.944698,0.917222,0.974452,0.985870,0.977161,0.939149,0.904357,0.965301,0.955349,0.868154,0.783853,0.756353,0.488766,0.310656,0.056212,-0.093440,-0.269526
10Y-1M,-0.235859,-0.225837,-0.142360,0.756903,0.935453,0.987508,0.994457,1.000000,0.989265,0.973304,0.043905,0.127310,0.789633,0.906350,0.974375,0.984550,0.993387,0.988815,0.974323,0.124721,0.787312,0.908593,0.975822,0.985046,0.994482,0.990393,0.976285,0.781640,0.904199,0.977247,0.985669,0.994190,0.989740,0.976909,0.799297,0.972899,0.985046,0.987580,0.968129,0.945377,0.975490,0.982664,0.988883,0.963322,0.933988,0.957640,0.974716,0.906385,0.829435,0.820944,0.565094,0.386516,0.121751,-0.033787,-0.233789
20Y-1M,-0.186413,-0.166101,-0.086472,0.727167,0.913317,0.970021,0.974231,0.989265,1.000000,0.993991,0.050621,0.128865,0.737563,0.869387,0.948393,0.958529,0.977180,0.993537,0.988672,0.119047,0.731777,0.869382,0.948719,0.958261,0.977634,0.994589,0.990159,0.725448,0.865243,0.950370,0.959056,0.977606,0.994374,0.991328,0.795434,0.963196,0.969088,0.982174,0.987387,0.976116,0.963638,0.964272,0.983355,0.986675,0.970722,0.932830,0.974018,0.951813,0.894408,0.863992,0.672946,0.507229,0.265491,0.102153,-0.144805
30Y-1M,-0.176610,-0.151086,-0.058044,0.711842,0.899299,0.953021,0.954166,0.973304,0.993991,1.000000,0.056031,0.147989,0.718942,0.853588,0.930512,0.937986,0.960611,0.986564,0.993372,0.139163,0.710785,0.851979,0.929960,0.937106,0.960533,0.987136,0.994439,0.696679,0.842902,0.928888,0.936002,0.958893,0.985431,0.994204,0.788525,0.947505,0.949228,0.967191,0.983980,0.986599,0.944814,0.941956,0.967187,0.984154,0.984441,0.907501,0.960217,0.960190,0.927948,0.873657,0.715506,0.580888,0.329977,0.196504,-0.035625
