,3M-1M,6M-1M,1Y-1M,2Y-1M,3Y-1M,5Y-1M,7Y-1M,10Y-1M,20Y-1M,30Y-1M,6M-3M,1Y-3M,2Y-3M,3Y-3M,5Y-3M,7Y-3M,10Y-3M,20Y-3M,30Y-3M,1Y-6M,2Y-6M,3Y-6M,5Y-6M,7Y-6M,10Y-6M,20Y-6M,30Y-6M,2Y-1Y,3Y-1Y,5Y-1Y,7Y-1Y,10Y-1Y,20Y-1Y,30Y-1Y,3Y-2Y,5Y-2Y,7Y-2Y,10Y-2Y,20Y-2Y,30Y-2Y,5Y-3Y,7Y-3Y,10Y-3Y,20Y-3Y,30Y-3Y,7Y-5Y,10Y-5Y,20Y-5Y,30Y-5Y,10Y-7Y,20Y-7Y,30Y-7Y,20Y-10Y,30Y-10Y,30Y-20Y
3M-1M,1.000000,0.771815,0.628343,0.473346,0.415740,0.373028,0.353475,0.340005,0.330329,0.329907,0.194742,0.192491,0.186477,0.186932,0.183983,0.171905,0.148101,0.049821,0.111414,0.115489,0.124952,0.129532,0.132702,0.120913,0.096400,0.033561,0.059962,0.115456,0.111042,0.104342,0.101060,0.078879,-0.003306,0.052923,0.074127,0.075523,0.080176,0.038095,-0.064904,-0.007180,0.068071,0.057525,0.004988,-0.083018,-0.042620,-0.004461,-0.062544,-0.106722,-0.085349,-0.111480,-0.101762,-0.103389,-0.089593,-0.083324,-0.078962
6M-1M,0.771815,1.000000,0.851276,0.644464,0.586096,0.538925,0.519164,0.495893,0.472941,0.468041,0.573589,0.468087,0.403640,0.382904,0.365314,0.350579,0.316414,0.284572,0.255157,0.222173,0.248873,0.247699,0.245375,0.227937,0.188906,0.084381,0.106923,0.223518,0.212023,0.193819,0.175848,0.127974,0.042050,0.039401,0.127847,0.100236,0.076125,0.011382,-0.054827,-0.080809,0.066157,0.027349,-0.048236,-0.111836,-0.135041,-0.055429,-0.138980,-0.170092,-0.193585,-0.183588,-0.188253,-0.217933,-0.168784,-0.208659,-0.140788
1Y-1M,0.628343,0.851276,1.000000,0.858069,0.810303,0.748476,0.717073,0.673948,0.621328,0.594452,0.547714,0.691785,0.601458,0.576005,0.544859,0.518975,0.477664,0.476979,0.380799,0.551963,0.484219,0.469369,0.449880,0.422418,0.369794,0.332670,0.238826,0.365269,0.361175,0.330382,0.278287,0.211787,0.152230,0.054895,0.248779,0.168986,0.093579,0.014860,-0.009630,-0.137491,0.075754,-0.000975,-0.090419,-0.127806,-0.228300,-0.123626,-0.216396,-0.245364,-0.315290,-0.245443,-0.306880,-0.341704,-0.276589,-0.354644,-0.265974
2Y-1M,0.473346,0.644464,0.858069,1.000000,1.000000,0.990845,0.935516,0.874018,0.788821,0.745967,0.498116,0.669247,0.783200,0.768914,0.729076,0.688927,0.641034,0.697240,0.512142,0.572778,0.704944,0.693725,0.661971,0.621074,0.555473,0.595003,0.381326,0.653276,0.636271,0.593106,0.521837,0.410772,0.446739,0.181635,0.423256,0.293134,0.151244,0.056750,0.082958,-0.145315,0.115764,-0.002226,-0.098851,-0.076553,-0.281117,-0.167853,-0.262955,-0.291349,-0.407289,-0.282144,-0.390723,-0.437592,-0.371333,-0.475933,-0.386821
3Y-1M,0.415740,0.586096,0.810303,1.000000,1.000000,1.000000,1.000000,0.970398,0.881308,0.833482,0.461620,0.634226,0.760771,0.798800,0.774833,0.744494,0.706185,0.806041,0.582461,0.556843,0.697517,0.741637,0.724232,0.694526,0.636630,0.712029,0.463979,0.657470,0.706748,0.680456,0.617262,0.503807,0.565976,0.263977,0.572443,0.413652,0.243083,0.146519,0.220417,-0.069998,0.157217,0.043178,-0.044030,0.011021,-0.235298,-0.123808,-0.208650,-0.242973,-0.370221,-0.231414,-0.367583,-0.409060,-0.359793,-0.465885,-0.411582
5Y-1M,0.373028,0.538925,0.748476,0.990845,1.000000,1.000000,1.000000,1.000000,1.000000,0.953845,0.419587,0.574799,0.699654,0.756507,0.797120,0.798617,0.784344,0.944048,0.685254,0.512327,0.649930,0.713022,0.763774,0.770990,0.736083,0.861770,0.582903,0.621731,0.693604,0.750800,0.729428,0.623302,0.732654,0.383788,0.599656,0.544204,0.364156,0.273057,0.399563,0.053914,0.294141,0.171152,0.089932,0.185030,-0.109309,-0.033650,-0.099479,-0.127575,-0.270325,-0.122719,-0.279850,-0.320265,-0.300125,-0.406429,-0.408177
7Y-1M,0.353475,0.519164,0.717073,0.935516,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.390503,0.529580,0.644152,0.709460,0.773400,0.811302,0.820278,1.000000,0.746315,0.473706,0.599414,0.672056,0.747601,0.795931,0.785166,0.944857,0.656057,0.576737,0.660844,0.747108,0.776183,0.689579,0.821247,0.464283,0.600152,0.586563,0.441040,0.360500,0.509328,0.145763,0.343400,0.256621,0.184935,0.299774,-0.014738,0.076702,0.009782,-0.008773,-0.173136,-0.035533,-0.197196,-0.241742,-0.220141,-0.346112,-0.369460
10Y-1M,0.340005,0.495893,0.673948,0.874018,0.970398,1.000000,1.000000,1.000000,1.000000,1.000000,0.352395,0.477871,0.582024,0.652746,0.733006,0.791338,0.843281,1.000000,0.804794,0.430869,0.544510,0.623148,0.715422,0.786262,0.822844,1.000000,0.730149,0.524494,0.616977,0.723612,0.784398,0.749513,0.895035,0.550700,0.586365,0.612410,0.495318,0.451134,0.610537,0.242813,0.388277,0.323395,0.284857,0.414766,0.084402,0.153551,0.124712,0.114271,-0.068438,0.097923,-0.067439,-0.134055,-0.139319,-0.267689,-0.306712
20Y-1M,0.330329,0.472941,0.621328,0.788821,0.881308,1.000000,1.000000,1.000000,1.000000,1.000000,0.309813,0.413228,0.502133,0.575526,0.670495,0.744520,0.821313,1.000000,0.847126,0.374232,0.471439,0.552941,0.659452,0.746768,0.812401,1.000000,0.788547,0.457656,0.553298,0.676938,0.763353,0.764292,0.952511,0.632946,0.550683,0.615646,0.534708,0.515300,0.709472,0.353339,0.423841,0.390016,0.370316,0.537042,0.206119,0.240142,0.226078,0.266562,0.062168,0.195050,0.092722,0.000741,0.047049,-0.126309,-0.233432
30Y-1M,0.329907,0.468041,0.594452,0.745967,0.833482,0.953845,1.000000,1.000000,1.000000,1.000000,0.285081,0.376997,0.458297,0.531261,0.627579,0.705254,0.794647,1.000000,0.857299,0.337893,0.427487,0.509060,0.617086,0.708804,0.790742,1.000000,0.809469,0.413972,0.511141,0.637117,0.735399,0.758893,0.952857,0.671338,0.526488,0.606611,0.541164,0.537215,0.735726,0.407540,0.430034,0.407173,0.403858,0.579902,0.266527,0.268296,0.273382,0.329617,0.131512,0.250690,0.155353,0.077970,0.107186,-0.048475,-0.100628
